,cosmodc2_hp,cosmodc2_id,dec,flux_g,flux_g_noMW,flux_i,flux_i_noMW,flux_r,flux_r_noMW,flux_u,flux_u_noMW,flux_y,flux_y_noMW,flux_z,flux_z_noMW,host_galaxy,id,id_truth_type,is_pointsource,is_variable,mag_r,ra_x,redshift,truth_type,HPX_2_17,ra_y,decl,diaObjectid,rPSFluxMax
26,-1,-1,-37.2386343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875756734,MS_9813_1346,MS_9813_1346_3,1,1,,59.339834,0.631171,3,144760702384,59.3399954,-37.2388415,1567551737487692594,
27,-1,-1,-37.2870336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875027162,MS_9813_76,MS_9813_76_3,1,1,,59.4486884,0.210662,3,144760326561,59.4486943,-37.2870429,1567551737487689563,5024.3242878
28,-1,-1,-37.2870336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875027162,MS_9813_76,MS_9813_76_3,1,1,,59.4486884,0.210662,3,144760326561,59.4487834,-37.2869057,1567551737487688301,-771.6907852
29,-1,-1,-37.3389446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875113677,MS_9813_262,MS_9813_262_3,1,1,,59.4829779,0.327294,3,144760217434,59.483154,-37.3390475,1567551737487690448,
30,-1,-1,-37.2763905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875150030,MS_9813_247,MS_9813_247_3,1,1,,59.1647807,0.335194,3,144760676996,59.1649252,-37.2762663,1567560533580713147,
31,-1,-1,-37.2251497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875363763,MS_9813_781,MS_9813_781_3,1,1,,59.03091,0.498467,3,144758007827,59.030906,-37.2251397,1567560533580710375,3862.7430372
32,-1,-1,-37.2187429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875431116,MS_9813_894,MS_9813_894_3,1,1,,59.328512,0.520315,3,144760704981,59.3284983,-37.2187494,1650331768919689460,1932.6440734
33,-1,-1,-37.2187429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875431116,MS_9813_894,MS_9813_894_3,1,1,,59.328512,0.520315,3,144760704981,59.3284983,-37.2187494,1650815554035911336,1932.6440734
34,-1,-1,-37.2187429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875431116,MS_9813_894,MS_9813_894_3,1,1,,59.328512,0.520315,3,144760704981,59.3284983,-37.2187494,1567551737487690772,1932.6440734
35,-1,-1,-37.3725231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875441135,MS_9813_918,MS_9813_918_3,1,1,,59.2676787,0.528929,3,144760277946,59.2676132,-37.3725185,1567560533580713163,928.7846334
36,-1,-1,-37.3477431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875296739,MS_9813_684,MS_9813_684_3,1,1,,59.4216252,0.460731,3,144760307988,59.4216241,-37.3477612,1567551737487689764,2088.2242115
37,-1,-1,-37.2860583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876502332,MS_9813_2873,MS_9813_2873_3,1,1,,59.1430097,0.850159,3,144757881241,59.1430212,-37.2860779,1567560533580710498,686.4693946
38,-1,-1,-37.3947175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876317389,MS_9813_2580,MS_9813_2580_3,1,1,,59.2778194,0.800749,3,144760275481,59.2777673,-37.3944196,1567490164836533874,
39,-1,-1,-37.3730195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875245788,MS_9813_488,MS_9813_488_3,1,1,,59.2854152,0.418309,3,144760278129,59.2854291,-37.3730217,1567551737487690316,2964.495275
40,-1,-1,-37.2632688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875245328,MS_9813_449,MS_9813_449_3,1,1,,59.2139384,0.419878,3,144760674637,59.2139279,-37.2633109,1567560533580713832,1434.6021237
41,-1,-1,-37.2558984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875187169,MS_9813_377,MS_9813_377_3,1,1,,59.2472087,0.38045,3,144760662964,59.2472193,-37.2559062,1567560533580710119,3233.2674922
42,-1,-1,-37.3459608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619,hl_ms_4619,hl_ms_4619_3,1,1,,59.0220821,0.451762,3,144757911943,59.0220544,-37.3459633,1567560533580711579,
43,-1,-1,-37.1915421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12563,hl_ms_12563,hl_ms_12563_3,1,1,,59.1379259,0.6423,3,144760781406,59.1379212,-37.1915479,1650340565012712393,1049.498932
44,-1,-1,-37.1915421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12563,hl_ms_12563,hl_ms_12563_3,1,1,,59.1379259,0.6423,3,144760781406,59.1379212,-37.1915479,1567560533580711618,1049.498932
45,-1,-1,-37.1661781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875296068,MS_9813_693,MS_9813_693_3,1,1,,59.4962267,0.461112,3,144760542693,59.4962217,-37.1661722,1650815554035912106,3736.3330478
46,-1,-1,-37.1661781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875296068,MS_9813_693,MS_9813_693_3,1,1,,59.4962267,0.461112,3,144760542693,59.4962217,-37.1661722,1567551737487691668,3736.3330478
47,-1,-1,-37.1815772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875191578,MS_9813_402,MS_9813_402_3,1,1,,59.4081588,0.388553,3,144760372798,59.4081552,-37.181572,1650331768919687410,
48,-1,-1,-37.1815772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875191578,MS_9813_402,MS_9813_402_3,1,1,,59.4081588,0.388553,3,144760372798,59.4081552,-37.181572,1650815554035908849,
49,-1,-1,-37.1815772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875191578,MS_9813_402,MS_9813_402_3,1,1,,59.4081588,0.388553,3,144760372798,59.4081552,-37.181572,1567551737487687953,
50,-1,-1,-37.0635471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875115934,MS_9813_216,MS_9813_216_3,1,1,,59.4324205,0.31284,3,144760925798,59.4322822,-37.0633729,1650331768919691196,
51,-1,-1,-37.0635471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875115934,MS_9813_216,MS_9813_216_3,1,1,,59.4324205,0.31284,3,144760925798,59.4322822,-37.0633729,1650815554035913472,
52,-1,-1,-37.1732757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875248543,MS_9813_478,MS_9813_478_3,1,1,,59.4757222,0.402256,3,144760543493,59.4757234,-37.1732893,1650815554035912117,4816.8228507
53,-1,-1,-37.1732757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875248543,MS_9813_478,MS_9813_478_3,1,1,,59.4757222,0.402256,3,144760543493,59.4757234,-37.1732893,1567551737487691689,4816.8228507
54,-1,-1,-37.3876391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531,hl_ms_1531,hl_ms_1531_3,1,1,,59.9510614,0.306565,3,144758535215,59.951063,-37.3876435,1567472572650491522,6355.583924
55,-1,-1,-37.3592581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876686376,MS_9813_3311,MS_9813_3311_3,1,1,,59.6045722,0.897337,3,144758974761,59.6046051,-37.3593321,1567542941394669594,
56,-1,-1,-37.2113684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044638,MS_9813_94,MS_9813_94_3,1,1,,60.0619708,0.224278,3,144759658297,60.0618633,-37.2114454,1650797961849864657,-1538.7240149
57,-1,-1,-37.2113684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044638,MS_9813_94,MS_9813_94_3,1,1,,60.0619708,0.224278,3,144759658297,60.0619727,-37.2113817,1650797961849864486,14096.7222142
58,-1,-1,-37.2113684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044638,MS_9813_94,MS_9813_94_3,1,1,,60.0619708,0.224278,3,144759658297,60.0619615,-37.2115718,1650797961849866705,-2062.8571248
59,-1,-1,-37.2113684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044638,MS_9813_94,MS_9813_94_3,1,1,,60.0619708,0.224278,3,144759658297,60.0618315,-37.2112021,1650797961849866556,19260.7178643
60,-1,-1,-37.2113684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044638,MS_9813_94,MS_9813_94_3,1,1,,60.0619708,0.224278,3,144759658297,60.0618315,-37.2112021,1567534145301645213,19260.7178643
61,-1,-1,-37.2113684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044638,MS_9813_94,MS_9813_94_3,1,1,,60.0619708,0.224278,3,144759658297,60.0619615,-37.2115718,1567534145301645298,-2062.8571248
62,-1,-1,-37.2113684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044638,MS_9813_94,MS_9813_94_3,1,1,,60.0619708,0.224278,3,144759658297,60.0619727,-37.2113817,1567534145301643512,14096.7222142
63,-1,-1,-37.2113684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044638,MS_9813_94,MS_9813_94_3,1,1,,60.0619708,0.224278,3,144759658297,60.0618633,-37.2114454,1567534145301643686,-1538.7240149
64,-1,-1,-37.3530302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876690470,MS_9813_3322,MS_9813_3322_3,1,1,,60.2176439,0.88378,3,144759155484,60.2174008,-37.3530581,1567525349208622505,
65,-1,-1,-37.3836538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001797,MS_9813_5,MS_9813_5_3,1,1,,59.8582945,0.0791627,3,144758879755,59.8582847,-37.3836061,1567472572650488639,-1478.5688603
66,-1,-1,-37.3836538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001797,MS_9813_5,MS_9813_5_3,1,1,,59.8582945,0.0791627,3,144758879755,59.8583285,-37.3837423,1567472572650488141,3947.1893446
67,-1,-1,-37.3836538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001797,MS_9813_5,MS_9813_5_3,1,1,,59.8582945,0.0791627,3,144758879755,59.8585371,-37.3838155,1567472572650488301,2355.9593694
68,-1,-1,-37.3836538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001797,MS_9813_5,MS_9813_5_3,1,1,,59.8582945,0.0791627,3,144758879755,59.8581721,-37.3838049,1567472572650487946,-1366.6708257
69,-1,-1,-37.3836538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001797,MS_9813_5,MS_9813_5_3,1,1,,59.8582945,0.0791627,3,144758879755,59.8582376,-37.383965,1567472572650490585,
70,-1,-1,-37.3836538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001797,MS_9813_5,MS_9813_5_3,1,1,,59.8582945,0.0791627,3,144758879755,59.8584274,-37.383899,1567472572650489690,2474.7933903
71,-1,-1,-37.2353763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876906512,MS_9813_3494,MS_9813_3494_3,1,1,,59.9730007,0.915007,3,144759618351,59.9730441,-37.2353928,1567534145301648787,615.4914227
72,-1,-1,-37.2207681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876328821,MS_9813_2641,MS_9813_2641_3,1,1,,60.0882101,0.810831,3,144759318622,60.0881424,-37.2207116,1650797961849872172,-2866.1634006
73,-1,-1,-37.2207681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876328821,MS_9813_2641,MS_9813_2641_3,1,1,,60.0882101,0.810831,3,144759318622,60.0877847,-37.2208559,1650797961849870924,
74,-1,-1,-37.2207681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876328821,MS_9813_2641,MS_9813_2641_3,1,1,,60.0882101,0.810831,3,144759318622,60.0881736,-37.2208478,1650797961849866812,-1193.877992
75,-1,-1,-37.2207681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876328821,MS_9813_2641,MS_9813_2641_3,1,1,,60.0882101,0.810831,3,144759318622,60.0881424,-37.2207116,1567534145301649512,-2866.1634006
76,-1,-1,-37.2207681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876328821,MS_9813_2641,MS_9813_2641_3,1,1,,60.0882101,0.810831,3,144759318622,60.0877847,-37.2208559,1567534145301648522,
77,-1,-1,-37.2207681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876328821,MS_9813_2641,MS_9813_2641_3,1,1,,60.0882101,0.810831,3,144759318622,60.0881736,-37.2208478,1567534145301645405,-1193.877992
78,-1,-1,-37.2175976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876321827,MS_9813_2625,MS_9813_2625_3,1,1,,60.1211618,0.805493,3,144759314991,60.1211246,-37.217621,1650797961849868869,
79,-1,-1,-37.2175976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876321827,MS_9813_2625,MS_9813_2625_3,1,1,,60.1211618,0.805493,3,144759314991,60.1211246,-37.217621,1567525349208623561,
80,-1,-1,-37.3778926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875862581,MS_9813_1540,MS_9813_1540_3,1,1,,59.7997755,0.659384,3,144758901520,59.7997761,-37.3778869,1567542941394666761,810.6615253
81,-1,-1,-37.2996387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876000788,MS_9813_2042,MS_9813_2042_3,1,1,,60.038906,0.720591,3,144759249903,60.0388839,-37.2996449,1567534145301649843,898.1310332
82,-1,-1,-37.2825685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875626842,MS_9813_1286,MS_9813_1286_3,1,1,,59.8178111,0.617128,3,144759015296,59.8177925,-37.2825674,1567542941394668453,
83,-1,-1,-37.279869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875516648,MS_9813_1024,MS_9813_1024_3,1,1,,60.2004479,0.560374,3,144759192747,60.2003158,-37.2794955,1567525349208624640,
84,-1,-1,-37.3026518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875194029,MS_9813_371,MS_9813_371_3,1,1,,59.7015827,0.397946,3,144758987896,59.7016194,-37.3026485,1567542941394665734,805.3843509
85,-1,-1,-37.259686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875189506,MS_9813_374,MS_9813_374_3,1,1,,59.731758,0.399226,3,144759036710,59.731765,-37.2596751,1567542941394668283,3687.8236232
86,-1,-1,-37.2442029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875188192,MS_9813_325,MS_9813_325_3,1,1,,59.6391151,0.367218,3,144760403458,59.6391235,-37.2442188,1567542941394665635,
87,-1,-1,-37.1971109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875624160,MS_9813_1225,MS_9813_1225_3,1,1,,60.1211098,0.585075,3,144759321439,60.1210781,-37.1971039,1650797961849867891,
88,-1,-1,-37.1971109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875624160,MS_9813_1225,MS_9813_1225_3,1,1,,60.1211098,0.585075,3,144759321439,60.1210781,-37.1971039,1567525349208623024,
89,-1,-1,-37.3004919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875626382,MS_9813_1165,MS_9813_1165_3,1,1,,60.1737624,0.586647,3,144759188438,60.173761,-37.3004941,1567525349208622161,
90,-1,-1,-37.3591368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875990549,MS_9813_1919,MS_9813_1919_3,1,1,,59.9945174,0.716277,3,144759232745,59.9944904,-37.3591209,1567534145301650554,959.8489938
91,-1,-1,-37.3250047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876009238,MS_9813_1845,MS_9813_1845_3,1,1,,59.8170008,0.718281,3,144758912955,59.8171313,-37.3249397,1567542941394666820,
92,-1,-1,-37.2037536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875247934,MS_9813_546,MS_9813_546_3,1,1,,59.9514298,0.424604,3,144759648598,59.9514296,-37.2037559,1650797961849873459,3218.5294411
93,-1,-1,-37.2037536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875247934,MS_9813_546,MS_9813_546_3,1,1,,59.9514298,0.424604,3,144759648598,59.9514296,-37.2037559,1567534145301650462,3218.5294411
94,-1,-1,-37.3513719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875189798,MS_9813_414,MS_9813_414_3,1,1,,59.7664466,0.398854,3,144758997090,59.7664543,-37.3513681,1567542941394667529,1254.0013186
95,-1,-1,-37.0792875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875117621,MS_9813_203,MS_9813_203_3,1,1,,59.7095607,0.313952,3,144761201888,59.7095797,-37.0792922,1650806757942890820,2454.6696072
96,-1,-1,-37.0908649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875118913,MS_9813_274,MS_9813_274_3,1,1,,59.6985206,0.326358,3,144761200865,59.6986521,-37.0904024,1650806757942888938,
97,-1,-1,-37.0908649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875118913,MS_9813_274,MS_9813_274_3,1,1,,59.6985206,0.326358,3,144761200865,59.6985404,-37.0905368,1650806757942888990,
98,-1,-1,-37.1448299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875081435,MS_9813_186,MS_9813_186_3,1,1,,60.0972547,0.288482,3,144759851687,60.0972589,-37.1448283,1650797961849867037,6337.9758289
99,-1,-1,-37.1189849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875194420,MS_9813_398,MS_9813_398_3,1,1,,59.8936555,0.385888,3,144759772630,59.8938408,-37.1191175,1650797961849868326,
100,-1,-1,-37.1641874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876907600,MS_9813_3696,MS_9813_3696_3,1,1,,60.2152241,0.927297,3,144759483195,60.2152377,-37.1641871,1650789165756843486,524.2817943
101,-1,-1,-37.1641874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876907600,MS_9813_3696,MS_9813_3696_3,1,1,,60.2152241,0.927297,3,144759483195,60.2152377,-37.1641871,1567525349208622551,524.2817943
102,-1,-1,-37.1789971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876490099,MS_9813_3139,MS_9813_3139_3,1,1,,59.9925879,0.861649,3,144759688570,59.9927676,-37.179095,1650797961849869283,412.5037698
103,-1,-1,-37.1789971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876490099,MS_9813_3139,MS_9813_3139_3,1,1,,59.9925879,0.861649,3,144759688570,59.9927676,-37.179095,1567534145301647309,412.5037698
104,-1,-1,-37.0980364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876511869,MS_9813_2834,MS_9813_2834_3,1,1,,59.6747281,0.834941,3,144760502642,59.674785,-37.0980583,1650806757942888028,
105,-1,-1,-37.0732064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876495542,MS_9813_2984,MS_9813_2984_3,1,1,,59.8694818,0.859996,3,144759826894,59.86953,-37.073196,1650806757942890926,904.145092
106,-1,-1,-37.1480396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876518326,MS_9813_2997,MS_9813_2997_3,1,1,,59.8624675,0.859296,3,144759768299,59.8626179,-37.1481814,1650806757942893064,-1063.7548732
107,-1,-1,-37.1597885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876005444,MS_9813_2013,MS_9813_2013_3,1,1,,59.7786614,0.73366,3,144759761879,59.7787255,-37.1597568,1650806757942891184,
108,-1,-1,-37.1597885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876005444,MS_9813_2013,MS_9813_2013_3,1,1,,59.7786614,0.73366,3,144759761879,59.7787255,-37.1597568,1567542941394668476,
109,-1,-1,-37.1725783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875987757,MS_9813_1854,MS_9813_1854_3,1,1,,59.8588164,0.70585,3,144759745038,59.8587952,-37.1725794,1650806757942888771,1424.9603153
110,-1,-1,-37.1725783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875987757,MS_9813_1854,MS_9813_1854_3,1,1,,59.8588164,0.70585,3,144759745038,59.8587952,-37.1725794,1567534145301645692,1424.9603153
111,-1,-1,-37.1164001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875042581,MS_9813_117,MS_9813_117_3,1,1,,59.6838174,0.240483,3,144760495016,59.6838019,-37.1163919,1650806757942890830,13530.1952123
112,-1,-1,-37.1037323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875043637,MS_9813_91,MS_9813_91_3,1,1,,60.0850238,0.223,3,144759882862,60.0853137,-37.1040562,1650797961849866002,9349.1103118
113,-1,-1,-37.0711311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876311151,MS_9813_2463,MS_9813_2463_3,1,1,,59.6748382,0.799023,3,144761290883,59.6748053,-37.0711725,1650806757942892364,759.6297864
114,-1,-1,-37.0711333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876311148,MS_9813_2445,MS_9813_2445_3,1,1,,59.6739774,0.799023,3,144761290890,59.6739429,-37.0711416,1650806757942891545,
115,-1,-1,-37.0999139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875441454,MS_9813_870,MS_9813_870_3,1,1,,59.631427,0.534684,3,144760588614,59.6316601,-37.100229,1650806757942891426,-371.8134652
116,-1,-1,-37.0999139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875441454,MS_9813_870,MS_9813_870_3,1,1,,59.631427,0.534684,3,144760588614,59.6314425,-37.1000687,1650806757942890436,
117,-1,-1,-37.0999139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875441454,MS_9813_870,MS_9813_870_3,1,1,,59.631427,0.534684,3,144760588614,59.6313641,-37.1003155,1650806757942888393,-2138.6033142
118,-1,-1,-37.1482187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875870730,MS_9813_1619,MS_9813_1619_3,1,1,,59.6489999,0.660207,3,144760485164,59.6490171,-37.14821,1650806757942891884,897.8780214
119,-1,-1,-36.6171514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939449981,MS_9685_4153,MS_9685_4153_3,1,1,,60.0575365,0.951318,3,144772850142,60.0575325,-36.6171494,1650921107152175930,-5215.0467882
120,-1,-1,-36.6875562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57622,hl_ms_57622,hl_ms_57622_3,1,1,,59.9530624,1.16686,3,144761668635,59.9529343,-36.6873924,1650921107152181142,
121,-1,-1,-36.6875562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57622,hl_ms_57622,hl_ms_57622_3,1,1,,59.9530624,1.16686,3,144761668635,59.953252,-36.6872017,1650921107152178716,
122,-1,-1,-36.7211067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939013641,MS_9685_2925,MS_9685_2925_3,1,1,,60.2631878,0.831,3,144771352390,60.263231,-36.7210883,1650912311059154292,
123,-1,-1,-36.6285371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938627097,MS_9685_2338,MS_9685_2338_3,1,1,,60.2919758,0.758746,3,144771382317,60.2920029,-36.6285656,1650912311059156068,876.745845
124,-1,-1,-36.5348004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938360162,MS_9685_1659,MS_9685_1659_3,1,1,,60.0822675,0.669767,3,144772925319,60.0822099,-36.534792,1650982679803333389,1261.9911268
125,-1,-1,-36.818549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938358018,MS_9685_1745,MS_9685_1745_3,1,1,,60.273872,0.674288,3,144771185306,60.2738702,-36.8185243,1650850738408002199,1348.934112
126,-1,-1,-36.5757382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937582509,MS_9685_127,MS_9685_127_3,1,1,,59.9293062,0.296373,3,144773221370,59.9293121,-36.5757428,1650921107152181462,3172.7057256
127,-1,-1,-36.7896303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937504678,MS_9685_9,MS_9685_9_3,1,1,,60.2663335,0.118969,3,144771275945,60.2663312,-36.7896325,1650850738408004664,36671.9374212
