u,g,r,i,z,y,time
24.3966,22.1021,22.0051,22.2797,22.5555,22.7778,0.15
24.7177,22.0905,21.7587,21.9863,22.2809,22.5762,0.25
25.0167,22.2542,21.6538,21.8064,22.0834,22.3818,0.35
25.1804,22.4701,21.6345,21.6894,21.9232,22.2522,0.45
25.3907,22.6935,21.6650,21.6513,21.8141,22.1376,0.55
25.5673,22.9280,21.7317,21.6445,21.7277,22.0562,0.65
25.7685,23.1423,21.8554,21.6500,21.6841,21.9794,0.75
25.8867,23.3249,22.0042,21.6712,21.6633,21.9055,0.85
26.0669,23.5041,22.1791,21.7121,21.6506,21.8278,0.95
26.1997,23.6633,22.3631,21.7759,21.6734,21.8050,1.05
26.2876,23.8218,22.5500,21.8606,21.6988,21.7695,1.15
26.4533,23.9741,22.6854,21.9500,21.7265,21.7754,1.25
26.5300,24.0967,22.7947,22.0463,21.7796,21.7860,1.35
26.7038,24.2384,22.8882,22.1380,21.8078,21.8028,1.45
26.7658,24.3553,22.9792,22.2341,21.8663,21.8409,1.55
26.9133,24.4792,23.0565,22.3312,21.9090,21.8724,1.65
26.9820,24.5826,23.1344,22.4143,21.9915,21.9183,1.75
27.0991,24.6653,23.2073,22.4969,22.0390,21.9792,1.85
27.1292,24.7605,23.2856,22.5629,22.1195,22.0237,1.95
27.2166,24.8760,23.3438,22.6360,22.1866,22.0708,2.05
27.3090,24.9333,23.4112,22.6970,22.2454,22.1229,2.15
27.4777,25.0516,23.4803,22.7650,22.3251,22.1816,2.25
27.5016,25.0871,23.5360,22.8106,22.3943,22.2450,2.35
27.5621,25.1761,23.5868,22.8527,22.4334,22.2899,2.45
27.6311,25.2453,23.6474,22.9259,22.5188,22.3429,2.55
27.7800,25.2996,23.7222,22.9863,22.5615,22.3760,2.65
27.7941,25.3584,23.7665,23.0288,22.6106,22.4470,2.75
27.8997,25.4405,23.8205,23.0882,22.6737,22.5080,2.85
28.1113,25.5095,23.8884,23.1389,22.7244,22.5666,2.95
28.0665,25.5631,23.9265,23.1868,22.7709,22.6280,3.05
28.1375,25.6236,23.9770,23.2392,22.8237,22.6611,3.15
28.1663,25.6517,24.0289,23.2862,22.8795,22.7279,3.25
28.2490,25.6942,24.0874,23.3355,22.9309,22.7819,3.35
28.3304,25.7516,24.1456,23.3798,23.0087,22.8325,3.45
28.4632,25.8184,24.1819,23.4241,23.0424,22.8859,3.55
28.5417,25.8620,24.2186,23.4701,23.0788,22.9551,3.65
28.5429,25.8656,24.2662,23.5175,23.1641,23.0076,3.75
28.7116,25.9044,24.3440,23.5552,23.1929,23.0624,3.85
28.6703,25.9865,24.3484,23.5938,23.2340,23.1159,3.95
28.7787,26.0364,24.4150,23.6573,23.2875,23.1707,4.05
28.8422,26.1015,24.4599,23.6908,23.3262,23.2279,4.15
28.9351,26.1481,24.5148,23.7145,23.3743,23.2765,4.25
29.0447,26.1653,24.5628,23.7937,23.4326,23.3089,4.35
29.0134,26.1778,24.5813,23.8086,23.4720,23.3431,4.45
28.8833,26.2914,24.6478,23.8576,23.5209,23.4063,4.55
29.0320,26.2914,24.6948,23.9102,23.5538,23.4521,4.65
29.2463,26.3327,24.7310,23.9569,23.6020,23.5017,4.75
29.4342,26.3555,24.7830,23.9887,23.6411,23.5696,4.85
29.3648,26.4383,24.8220,24.0244,23.6912,23.5824,4.95
29.5430,26.4858,24.8667,24.0673,23.7240,23.6576,5.05
29.3551,26.4708,24.9296,24.1207,23.7574,23.6705,5.15
29.7303,26.5195,24.9341,24.1389,23.8028,23.7204,5.25
29.6368,26.5607,24.9929,24.1936,23.8534,23.7473,5.35
29.6704,26.6371,25.0369,24.2333,23.8794,23.8078,5.45
29.8535,26.6503,25.0644,24.2532,23.9057,23.8314,5.55
29.8426,26.7140,25.0960,24.2993,23.9735,23.8823,5.65
29.9336,26.7328,25.1284,24.3354,23.9901,23.9142,5.75
29.8750,26.8004,25.1682,24.4017,24.0296,23.9744,5.85
30.0676,26.8063,25.2232,24.4288,24.0965,24.0240,5.95
30.1214,26.8658,25.2504,24.4700,24.0812,24.0224,6.05
30.3233,26.9094,25.2719,24.5077,24.1683,24.0991,6.15
30.2567,26.9352,25.3287,24.5162,24.1961,24.1130,6.25
30.6690,26.9663,25.3600,24.5771,24.2196,24.1762,6.35
30.4966,27.0207,25.4025,24.6391,24.2773,24.1898,6.45
30.7163,27.0264,25.4330,24.6678,24.3007,24.2322,6.55
30.3984,27.0534,25.4740,24.6791,24.3386,24.2790,6.65
30.6765,27.1269,25.5056,24.7286,24.3959,24.3165,6.75
30.6525,27.1577,25.5316,24.7570,24.4548,24.3632,6.85
30.7316,27.1941,25.6027,24.7927,24.4524,24.3999,6.95
30.6314,27.2132,25.5924,24.8292,24.4869,24.4115,7.05
30.9187,27.2449,25.6410,24.8427,24.5121,24.4832,7.15
30.8695,27.2909,25.6615,24.8913,24.5649,24.5107,7.25
31.0176,27.2886,25.6842,24.9346,24.5738,24.5436,7.35
30.9292,27.3527,25.7817,24.9629,24.6621,24.5797,7.45
31.1579,27.3991,25.7735,24.9973,24.6459,24.6151,7.55
31.4085,27.4716,25.8080,25.0197,24.7258,24.6556,7.65
31.1721,27.4710,25.8371,25.0669,24.7477,24.6881,7.75
31.4994,27.5607,25.8991,25.1376,24.7907,24.7059,7.85
31.2574,27.5209,25.9139,25.1019,24.8111,24.7661,7.95
31.5270,27.6277,25.9312,25.2047,24.8301,24.7831,8.05
31.6930,27.6070,25.9357,25.2193,24.8806,24.8188,8.15
31.4047,27.7210,25.9722,25.2197,24.9355,24.8366,8.25
31.4963,27.7903,26.0172,25.2827,24.9582,24.8790,8.35
31.5224,27.7881,26.1014,25.3099,24.9605,24.9051,8.45
32.0476,27.8094,26.0864,25.3419,25.0147,24.9573,8.55
31.8330,27.8332,26.1425,25.3895,25.0460,25.0110,8.65
32.1212,27.8329,26.1425,25.4193,25.0774,24.9479,8.75
31.9980,27.9184,26.2042,25.4474,25.1040,25.0792,8.85
31.9280,27.9542,26.2677,25.5282,25.2103,25.1622,8.95
32.7307,28.4310,26.6918,26.0122,25.8523,25.8990,9.05
33.5561,29.0975,27.3709,26.7621,26.6027,26.7995,9.15
35.4163,29.9147,28.0253,27.7235,27.7039,27.9479,9.25
34.0324,30.9023,29.0629,28.9661,29.0079,29.4127,9.35
36.6712,31.9366,30.0435,30.1983,30.0883,30.2468,9.45
36.1890,33.4913,31.1108,31.3572,30.9051,32.0064,9.55
37.5173,34.0156,32.1541,31.7697,31.8433,31.7663,9.65
-9999.0000,34.3397,32.9128,32.4489,33.1927,33.0344,9.75
37.0135,34.7994,33.4181,33.4940,34.3697,34.0774,9.85
-9999.0000,36.6139,35.6282,33.6532,34.3319,34.5060,9.95
-9999.0000,35.7827,34.7760,34.4211,38.9916,39.2744,10.05
-9999.0000,35.7598,34.3487,37.2584,35.0411,-9999.0000,10.15
-9999.0000,36.0701,34.6407,34.7334,-9999.0000,-9999.0000,10.25
-9999.0000,35.9294,35.2772,-9999.0000,-9999.0000,-9999.0000,10.35
-9999.0000,36.4579,35.8009,35.2437,37.4110,-9999.0000,10.45
-9999.0000,35.8156,35.0682,44.2383,35.1796,-9999.0000,10.55
-9999.0000,36.0207,34.9912,34.5021,-9999.0000,-9999.0000,10.65
-9999.0000,-9999.0000,-9999.0000,-9999.0000,35.2305,-9999.0000,10.75
-9999.0000,-9999.0000,35.5798,-9999.0000,-9999.0000,-9999.0000,10.85
-9999.0000,-9999.0000,34.9592,40.3342,-9999.0000,-9999.0000,10.95
-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,11.05
-9999.0000,-9999.0000,-9999.0000,35.9481,35.1695,35.2142,11.15
-9999.0000,-9999.0000,35.6251,38.8572,35.4966,-9999.0000,11.25
-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,11.35
-9999.0000,37.5016,37.5913,-9999.0000,-9999.0000,-9999.0000,11.45
-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,11.55
-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,11.65
-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,11.75
-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,11.85
-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,11.95
