u,g,r,i,z,y,time
21.4807,19.8832,19.9699,20.3028,20.5610,20.8240,0.15
21.9820,19.7760,19.7201,20.0005,20.3280,20.6425,0.25
22.2975,19.8661,19.5924,19.8043,20.1345,20.4582,0.35
22.4999,20.0376,19.5380,19.6461,19.9926,20.3470,0.45
22.7185,20.2304,19.5346,19.5756,19.8822,20.2261,0.55
22.9519,20.4328,19.5690,19.5436,19.7880,20.1467,0.65
23.1477,20.6299,19.6492,19.5360,19.7242,20.0684,0.75
23.3065,20.8076,19.7529,19.5502,19.6638,20.0085,0.85
23.4755,20.9915,19.8870,19.5666,19.6168,19.9281,0.95
23.5947,21.1668,20.0411,19.6095,19.6083,19.8762,1.05
23.7589,21.3321,20.2083,19.6619,19.5958,19.8475,1.15
23.8824,21.4718,20.3557,19.7106,19.6125,19.8376,1.25
24.0072,21.5857,20.4793,19.7793,19.6483,19.8216,1.35
24.1445,21.7290,20.5625,19.8476,19.6747,19.8243,1.45
24.2310,21.8309,20.6635,19.9296,19.7236,19.8388,1.55
24.3596,21.9495,20.7424,20.0064,19.7644,19.8502,1.65
24.4139,22.0463,20.8247,20.0847,19.8328,19.8763,1.75
24.5509,22.1204,20.8879,20.1640,19.8866,19.9284,1.85
24.5859,22.2246,20.9551,20.2382,19.9521,19.9446,1.95
24.6845,22.3228,21.0168,20.3179,19.9933,20.0062,2.05
24.6985,22.3813,21.0765,20.3883,20.0463,20.0455,2.15
24.8795,22.4829,21.1421,20.4646,20.1115,20.1122,2.25
24.9014,22.5341,21.1896,20.5181,20.1860,20.1530,2.35
24.9332,22.6177,21.2361,20.5557,20.2318,20.1987,2.45
24.9731,22.6790,21.3051,20.6333,20.2986,20.2472,2.55
25.1437,22.7451,21.3739,20.6847,20.3383,20.2855,2.65
25.1754,22.8011,21.4139,20.7344,20.3958,20.3520,2.75
25.2740,22.8763,21.4692,20.7867,20.4638,20.3978,2.85
25.4195,22.9488,21.5245,20.8432,20.5137,20.4694,2.95
25.4843,22.9906,21.5657,20.8944,20.5750,20.5167,3.05
25.4708,23.0529,21.6113,20.9507,20.6120,20.5710,3.15
25.4538,23.0885,21.6696,20.9951,20.6730,20.6347,3.25
25.5324,23.1570,21.7122,21.0500,20.7270,20.6890,3.35
25.6895,23.2016,21.7814,21.0965,20.7885,20.7525,3.45
25.7753,23.2531,21.8142,21.1383,20.8376,20.8025,3.55
25.7111,23.3034,21.8488,21.1844,20.8950,20.8471,3.65
25.8655,23.3188,21.8910,21.2546,20.9595,20.9154,3.75
25.8813,23.3971,21.9562,21.2778,20.9985,20.9883,3.85
25.9567,23.4448,21.9588,21.3316,21.0421,21.0356,3.95
25.9879,23.4829,22.0294,21.3888,21.0925,21.1072,4.05
26.0893,23.5606,22.0763,21.4156,21.1473,21.1501,4.15
26.0410,23.5978,22.1166,21.4561,21.1911,21.2054,4.25
26.2272,23.6130,22.1877,21.5209,21.2378,21.2403,4.35
26.1743,23.6377,22.2062,21.5357,21.2794,21.2763,4.45
26.1892,23.7262,22.2545,21.6063,21.3169,21.3536,4.55
26.2403,23.7558,22.3112,21.6439,21.3592,21.3989,4.65
26.4141,23.7722,22.3510,21.6865,21.4213,21.4451,4.75
26.4815,23.8170,22.4074,21.7060,21.4833,21.5137,4.85
26.5333,23.8868,22.4263,21.7626,21.5059,21.5321,4.95
26.6360,23.9477,22.4738,21.7913,21.5708,21.5888,5.05
26.5410,23.9470,22.5356,21.8433,21.5858,21.6349,5.15
26.7743,23.9811,22.5524,21.8736,21.6227,21.6864,5.25
26.6904,24.0233,22.5983,21.9374,21.6529,21.7180,5.35
26.8979,24.0838,22.6474,21.9579,21.7078,21.7820,5.45
26.8997,24.0981,22.6727,21.9825,21.7284,21.8297,5.55
26.9762,24.1441,22.7065,22.0356,21.8059,21.8526,5.65
26.9406,24.1831,22.7430,22.0645,21.8181,21.8989,5.75
27.0914,24.2244,22.8068,22.1116,21.8670,21.9685,5.85
27.1012,24.2520,22.8380,22.1673,21.9095,22.0164,5.95
27.2955,24.3125,22.8628,22.1952,21.8948,22.0444,6.05
27.4074,24.3275,22.9020,22.2357,21.9949,22.0884,6.15
27.4803,24.3788,22.9302,22.2625,22.0085,22.1234,6.25
27.6460,24.4129,22.9767,22.2976,22.0598,22.1685,6.35
27.4737,24.4631,23.0121,22.3740,22.0940,22.1955,6.45
27.5012,24.4771,23.0591,22.3748,22.1483,22.2302,6.55
27.5247,24.4828,23.0975,22.4018,22.1766,22.2996,6.65
27.5903,24.5402,23.1410,22.4631,22.2063,22.3271,6.75
27.6654,24.5812,23.1538,22.5041,22.2732,22.3515,6.85
27.8057,24.6381,23.2043,22.5211,22.2888,22.4132,6.95
27.7644,24.6360,23.2238,22.5511,22.3204,22.4154,7.05
27.9429,24.6622,23.2759,22.5670,22.3614,22.4746,7.15
27.9162,24.7115,23.2946,22.6277,22.3947,22.5077,7.25
27.8948,24.7265,23.3152,22.6553,22.4293,22.5420,7.35
28.0426,24.7803,23.3995,22.7075,22.4775,22.5907,7.45
28.1138,24.8226,23.3982,22.7106,22.5004,22.6133,7.55
28.4571,24.8695,23.4354,22.7606,22.5517,22.6879,7.65
28.1017,24.8867,23.4579,22.8184,22.5627,22.7164,7.75
28.3818,24.9517,23.5266,22.8634,22.6171,22.7171,7.85
28.1904,24.9514,23.5281,22.8434,22.6574,22.7873,7.95
28.5352,25.0150,23.5636,22.9343,22.6651,22.7781,8.05
28.5492,25.0016,23.5831,22.9615,22.6997,22.8303,8.15
28.5142,25.1022,23.5930,22.9784,22.7364,22.8705,8.25
28.4074,25.1560,23.6536,23.0249,22.7677,22.8914,8.35
28.5310,25.1960,23.7199,23.0319,22.7826,22.9526,8.45
28.8953,25.1920,23.7265,23.0709,22.8508,22.9643,8.55
28.8826,25.2424,23.7660,23.1278,22.8708,23.0548,8.65
28.7663,25.2133,23.7777,23.1644,22.8647,22.9904,8.75
28.9106,25.3017,23.8437,23.1723,22.9563,23.0794,8.85
28.9689,25.3373,23.9035,23.2687,23.0496,23.1843,8.95
29.5544,25.8118,24.3216,23.8147,23.7452,23.9496,9.05
30.6339,26.4264,25.0258,24.5809,24.5408,24.9559,9.15
31.7698,27.1850,25.7648,25.5867,25.6985,26.2180,9.25
31.6571,28.1159,26.8780,26.8967,27.0485,27.5802,9.35
33.3992,29.2671,27.8781,28.0021,28.1294,28.3141,9.45
34.0717,30.5279,28.9821,29.0236,29.1975,29.8793,9.55
33.4922,31.4143,29.7348,29.8227,29.6408,29.4043,9.65
36.3647,31.9012,30.5982,30.5110,31.1063,30.7654,9.75
33.1079,32.4421,31.3898,31.1496,32.3488,32.6385,9.85
34.8444,34.5740,33.1476,31.2798,32.9778,32.7201,9.95
-9999.0000,33.4231,32.3208,33.0892,-9999.0000,33.0890,10.05
-9999.0000,33.4460,32.4010,33.0999,-9999.0000,-9999.0000,10.15
-9999.0000,33.5866,32.3112,33.4472,-9999.0000,-9999.0000,10.25
-9999.0000,33.7668,33.3089,-9999.0000,-9999.0000,-9999.0000,10.35
-9999.0000,34.4201,33.7499,33.2546,-9999.0000,-9999.0000,10.45
-9999.0000,33.5458,33.1475,34.1320,34.0982,-9999.0000,10.55
-9999.0000,33.9079,32.5444,32.8462,-9999.0000,-9999.0000,10.65
-9999.0000,-9999.0000,-9999.0000,34.8162,33.6048,-9999.0000,10.75
-9999.0000,-9999.0000,33.5254,-9999.0000,-9999.0000,-9999.0000,10.85
-9999.0000,33.9301,33.5784,-9999.0000,-9999.0000,-9999.0000,10.95
