u,g,r,i,z,y,time
23.9334,21.7650,21.7142,21.9985,22.2739,22.5037,0.15
24.2869,21.7333,21.4668,21.7040,22.0061,22.3085,0.25
24.5855,21.8828,21.3553,21.5216,21.8098,22.1131,0.35
24.7616,22.0907,21.3287,21.3944,21.6510,21.9877,0.45
24.9764,22.3055,21.3517,21.3497,21.5429,21.8720,0.55
25.1648,22.5314,21.4113,21.3387,21.4532,21.7878,0.65
25.3615,22.7436,21.5248,21.3419,21.4049,21.7124,0.75
25.4907,22.9279,21.6625,21.3614,21.3754,21.6412,0.85
25.6738,23.1097,21.8292,21.3988,21.3539,21.5621,0.95
25.8035,23.2715,22.0120,21.4537,21.3701,21.5332,1.05
25.8979,23.4322,22.1974,21.5298,21.3902,21.4950,1.15
26.0559,23.5800,22.3384,21.6084,21.4150,21.4991,1.25
26.1511,23.7006,22.4496,21.6983,21.4650,21.5062,1.35
26.3101,23.8448,22.5405,21.7868,21.4945,21.5178,1.45
26.3758,23.9577,22.6330,21.8812,21.5501,21.5510,1.55
26.5198,24.0794,22.7075,21.9748,21.5931,21.5775,1.65
26.5827,24.1834,22.7881,22.0554,21.6730,21.6200,1.75
26.7033,24.2621,22.8579,22.1420,21.7180,21.6787,1.85
26.7395,24.3600,22.9346,22.2100,21.7958,21.7186,1.95
26.8276,24.4698,22.9912,22.2864,21.8564,21.7692,2.05
26.8988,24.5319,23.0570,22.3502,21.9149,21.8180,2.15
27.0815,24.6441,23.1254,22.4182,21.9904,21.8821,2.25
27.1056,24.6835,23.1796,22.4642,22.0643,21.9373,2.35
27.1472,24.7722,23.2290,22.5024,22.1059,21.9822,2.45
27.2029,24.8395,23.2912,22.5820,22.1860,22.0352,2.55
27.3602,24.8970,23.3672,22.6372,22.2289,22.0676,2.65
27.3713,24.9511,23.4097,22.6815,22.2782,22.1384,2.75
27.4755,25.0382,23.4623,22.7357,22.3464,22.1967,2.85
27.7071,25.1052,23.5269,22.7899,22.3941,22.2601,2.95
27.6753,25.1579,23.5642,22.8420,22.4452,22.3142,3.05
27.7218,25.2165,23.6145,22.8934,22.4909,22.3564,3.15
27.7261,25.2449,23.6720,22.9398,22.5484,22.4222,3.25
27.8191,25.2937,23.7233,22.9931,22.6000,22.4752,3.35
27.9031,25.3472,23.7858,23.0331,22.6776,22.5273,3.45
28.0405,25.4143,23.8175,23.0789,22.7128,22.5802,3.55
28.0887,25.4597,23.8557,23.1245,22.7553,22.6398,3.65
28.1327,25.4644,23.8990,23.1784,22.8380,22.6982,3.75
28.2588,25.5112,23.9789,23.2099,22.8665,22.7562,3.85
28.2320,25.5867,23.9807,23.2539,22.9056,22.8121,3.95
28.3324,25.6343,24.0517,23.3143,22.9597,22.8660,4.05
28.4108,25.7028,24.0933,23.3463,23.0041,22.9254,4.15
28.4540,25.7490,24.1496,23.3721,23.0502,22.9739,4.25
28.6022,25.7652,24.1977,23.4485,23.1089,23.0025,4.35
28.5451,25.7779,24.2174,23.4598,23.1509,23.0397,4.45
28.4467,25.8860,24.2822,23.5171,23.1935,23.1043,4.55
28.5913,25.8947,24.3286,23.5712,23.2271,23.1473,4.65
28.7795,25.9250,24.3673,23.6179,23.2775,23.1985,4.75
28.9520,25.9565,24.4174,23.6464,23.3245,23.2647,4.85
28.8968,26.0390,24.4524,23.6835,23.3629,23.2832,4.95
29.0835,26.0834,24.4978,23.7261,23.4049,23.3573,5.05
28.9182,26.0691,24.5639,23.7763,23.4335,23.3766,5.15
29.2393,26.1199,24.5685,23.7984,23.4751,23.4277,5.25
29.1482,26.1587,24.6279,23.8525,23.5225,23.4493,5.35
29.2232,26.2374,24.6726,23.8833,23.5537,23.5102,5.45
29.3791,26.2428,24.6991,23.9130,23.5799,23.5415,5.55
29.4260,26.3138,24.7274,23.9603,23.6488,23.5891,5.65
29.4061,26.3240,24.7669,23.9947,23.6619,23.6231,5.75
29.4297,26.3897,24.8099,24.0529,23.7060,23.6818,5.85
29.5765,26.4063,24.8583,24.0838,23.7730,23.7326,5.95
29.6669,26.4632,24.8810,24.1264,23.7512,23.7408,6.05
29.8434,26.4995,24.9099,24.1598,23.8494,23.8037,6.15
29.8356,26.5308,24.9606,24.1745,23.8751,23.8240,6.25
