u,g,r,i,z,y,time
24.0126,21.8228,21.7646,22.0470,22.3231,22.5510,0.15
24.3604,21.7943,21.5173,21.7527,22.0539,22.3551,0.25
24.6591,21.9462,21.4069,21.5709,21.8576,22.1600,0.35
24.8331,22.1553,21.3816,21.4455,21.6984,22.0334,0.45
25.0473,22.3715,21.4058,21.4016,21.5902,21.9182,0.55
25.2338,22.5987,21.4665,21.3916,21.5009,21.8339,0.65
25.4309,22.8114,21.5816,21.3949,21.4531,21.7584,0.75
25.5586,22.9956,21.7210,21.4148,21.4252,21.6873,0.85
25.7415,23.1771,21.8891,21.4531,21.4051,21.6083,0.95
25.8718,23.3382,22.0725,21.5088,21.4226,21.5805,1.05
25.9647,23.4985,22.2582,21.5865,21.4431,21.5427,1.15
26.1239,23.6471,22.3982,21.6669,21.4688,21.5469,1.25
26.2163,23.7680,22.5092,21.7575,21.5191,21.5548,1.35
26.3774,23.9118,22.6005,21.8471,21.5485,21.5673,1.45
26.4426,24.0255,22.6925,21.9416,21.6046,21.6016,1.55
26.5869,24.1475,22.7673,22.0357,21.6475,21.6286,1.65
26.6511,24.2513,22.8476,22.1172,21.7279,21.6715,1.75
26.7711,24.3309,22.9179,22.2027,21.7732,21.7310,1.85
26.8068,24.4281,22.9950,22.2701,21.8514,21.7710,1.95
26.8942,24.5389,23.0516,22.3460,21.9131,21.8217,2.05
26.9691,24.6004,23.1177,22.4102,21.9716,21.8705,2.15
27.1495,24.7135,23.1862,22.4779,22.0476,21.9334,2.25
27.1738,24.7522,23.2407,22.5241,22.1209,21.9904,2.35
27.2178,24.8409,23.2905,22.5622,22.1622,22.0356,2.45
27.2763,24.9089,23.3521,22.6414,22.2432,22.0886,2.55
27.4315,24.9654,23.4282,22.6978,22.2859,22.1204,2.65
27.4434,25.0202,23.4712,22.7410,22.3353,22.1918,2.75
27.5473,25.1069,23.5237,22.7966,22.4026,22.2500,2.85
27.7765,25.1740,23.5889,22.8491,22.4512,22.3131,2.95
27.7424,25.2272,23.6262,22.9014,22.5013,22.3682,3.05
27.7931,25.2858,23.6763,22.9531,22.5481,22.4093,3.15
27.8008,25.3141,23.7333,22.9996,22.6054,22.4752,3.25
27.8930,25.3618,23.7856,23.0523,22.6570,22.5284,3.35
27.9754,25.4160,23.8475,23.0922,22.7346,22.5801,3.45
28.1129,25.4833,23.8798,23.1370,22.7696,22.6335,3.55
28.1662,25.5284,23.9177,23.1835,22.8114,22.6940,3.65
28.2020,25.5328,23.9616,23.2363,22.8942,22.7511,3.75
28.3359,25.5781,24.0416,23.2688,22.9224,22.8089,3.85
28.3062,25.6547,24.0437,23.3131,22.9622,22.8641,3.95
28.4085,25.7028,24.1141,23.3730,23.0158,22.9181,4.05
28.4846,25.7706,24.1560,23.4056,23.0593,22.9779,4.15
28.5362,25.8174,24.2123,23.4308,23.1056,23.0264,4.25
28.6790,25.8337,24.2602,23.5074,23.1649,23.0550,4.35
28.6241,25.8457,24.2795,23.5197,23.2062,23.0918,4.45
28.5209,25.9553,24.3449,23.5752,23.2501,23.1564,4.55
28.6665,25.9623,24.3914,23.6296,23.2837,23.1992,4.65
28.8590,25.9942,24.4295,23.6761,23.3338,23.2508,4.75
29.0344,26.0245,24.4800,23.7056,23.3794,23.3168,4.85
28.9766,26.1073,24.5156,23.7416,23.4193,23.3342,4.95
29.1612,26.1523,24.5608,23.7857,23.4592,23.4090,5.05
28.9935,26.1372,24.6267,23.8357,23.4891,23.4279,5.15
29.3222,26.1882,24.6313,23.8564,23.5316,23.4787,5.25
29.2304,26.2271,24.6903,23.9114,23.5797,23.5000,5.35
29.2978,26.3057,24.7350,23.9427,23.6096,23.5603,5.45
29.4602,26.3120,24.7619,23.9730,23.6362,23.5924,5.55
29.4975,26.3824,24.7903,24.0182,23.7046,23.6397,5.65
29.4951,26.3934,24.8291,24.0536,23.7181,23.6726,5.75
29.5045,26.4599,24.8711,24.1124,23.7620,23.7311,5.85
29.6605,26.4746,24.9209,24.1427,23.8287,23.7833,5.95
29.7431,26.5319,24.9439,24.1858,23.8086,23.7902,6.05
29.9243,26.5691,24.9717,24.2195,23.9047,23.8539,6.15
29.9090,26.5998,25.0235,24.2331,23.9310,23.8745,6.25
30.2638,26.6270,25.0579,24.2921,23.9560,23.9301,6.35
30.0879,26.6846,25.1021,24.3549,24.0102,23.9440,6.45
30.2694,26.6915,25.1312,24.3830,24.0376,23.9885,6.55
30.0459,26.7146,25.1686,24.3962,24.0743,24.0397,6.65
30.2534,26.7878,25.2039,24.4477,24.1240,24.0779,6.75
30.2296,26.8176,25.2285,24.4760,24.1846,24.1216,6.85
30.3278,26.8564,25.3006,24.5042,24.1869,24.1623,6.95
