u,g,r,i,z,y,time
28.1263,26.9380,26.0418,25.8836,26.2449,26.0560,0.05
27.9509,26.4157,25.3111,25.1332,25.4649,25.3607,0.15
27.9669,26.2774,24.9666,24.8073,25.1140,24.9724,0.25
28.1395,26.3316,24.7909,24.5637,24.8901,24.7115,0.35
28.2517,26.4901,24.7347,24.4126,24.7209,24.4910,0.45
28.3446,26.6944,24.7817,24.3120,24.5862,24.3456,0.55
28.5772,26.8838,24.9159,24.2678,24.5340,24.2590,0.65
28.6546,27.0873,25.0814,24.2452,24.4876,24.1887,0.75
28.8306,27.2435,25.2453,24.2587,24.4385,24.1372,0.85
29.0947,27.4736,25.4105,24.3088,24.4381,24.1042,0.95
29.2809,27.6516,25.6020,24.3956,24.4597,24.0850,1.05
29.5615,27.8802,25.7667,24.5101,24.4884,24.0610,1.15
29.7097,28.0882,25.9776,24.6501,24.5626,24.0604,1.25
30.2247,28.2487,26.2044,24.8208,24.6812,24.0730,1.35
30.4709,28.5447,26.4169,25.0215,24.8112,24.0817,1.45
30.7607,28.7635,26.6439,25.1943,24.9648,24.1219,1.55
31.1279,29.0571,26.8511,25.3577,25.0747,24.1761,1.65
31.5832,29.3589,27.0459,25.5465,25.2214,24.2548,1.75
32.0624,29.5550,27.2619,25.6880,25.3544,24.3429,1.85
32.2596,29.8197,27.4499,25.8844,25.4701,24.5091,1.95
32.9180,30.0842,27.6480,25.9827,25.5568,24.6076,2.05
33.0103,30.3705,27.8226,26.1738,25.7077,24.7755,2.15
33.6238,30.5228,28.0213,26.2630,25.7931,24.8951,2.25
33.4692,30.7948,28.2215,26.4494,25.9392,25.0052,2.35
33.7330,31.1644,28.3206,26.5493,26.0272,25.1194,2.45
34.3730,31.3067,28.5286,26.6537,26.1328,25.1914,2.55
34.2973,31.4469,28.5959,26.7752,26.2040,25.2939,2.65
34.5450,31.7064,28.8248,26.8649,26.2722,25.3525,2.75
34.8907,32.0118,28.8846,26.9599,26.3578,25.4107,2.85
34.6286,32.0549,29.0172,27.0944,26.4454,25.5226,2.95
36.3121,32.0065,29.1683,27.1472,26.4567,25.5409,3.05
35.9747,32.2783,29.1695,27.2237,26.5418,25.5893,3.15
36.8312,32.4550,29.3021,27.3351,26.6248,25.6681,3.25
36.0332,32.4683,29.3148,27.3623,26.6767,25.6994,3.35
36.4539,32.5661,29.4605,27.4599,26.7129,25.7305,3.45
-9999.0000,32.6459,29.4669,27.5282,26.7586,25.7927,3.55
36.0323,32.8049,29.6341,27.5464,26.8124,25.8823,3.65
37.9556,32.7373,29.6770,27.6111,26.8185,25.9202,3.75
-9999.0000,32.8611,29.7894,27.6984,26.8723,25.9457,3.85
-9999.0000,32.9825,29.8662,27.7256,26.8948,25.9869,3.95
36.7272,32.9761,29.8222,27.7714,26.9492,26.0408,4.05
-9999.0000,33.0188,29.9851,27.7991,26.9893,26.0816,4.15
36.6062,33.0845,30.0553,27.8852,27.0213,26.1025,4.25
36.6348,33.2802,30.0560,27.9500,27.0409,26.1653,4.35
38.8805,33.3327,30.0114,28.0339,27.0998,26.1992,4.45
37.9705,33.6857,30.1179,28.0395,27.0967,26.2329,4.55
-9999.0000,33.3477,30.1437,28.0426,27.1729,26.2600,4.65
-9999.0000,33.6050,30.3147,28.0680,27.2516,26.3058,4.75
36.5796,34.0222,30.1400,28.1808,27.2602,26.3530,4.85
37.3677,33.2222,30.2452,28.1725,27.3177,26.3790,4.95
-9999.0000,33.9085,30.3585,28.2032,27.2969,26.4363,5.05
-9999.0000,33.6566,30.4141,28.3057,27.3426,26.4544,5.15
-9999.0000,33.7731,30.3748,28.2857,27.3676,26.5324,5.25
-9999.0000,33.6344,30.4281,28.3354,27.4328,26.5726,5.35
40.5152,34.1282,30.4106,28.4628,27.4319,26.5723,5.45
36.1488,33.6963,30.5020,28.4895,27.4769,26.6137,5.55
37.2870,34.0252,30.5569,28.4895,27.5367,26.6511,5.65
-9999.0000,34.7528,30.6028,28.4761,27.5284,26.6808,5.75
-9999.0000,34.3529,30.7058,28.5520,27.5922,26.7016,5.85
-9999.0000,34.2337,30.7311,28.5788,27.5209,26.7553,5.95
-9999.0000,34.4636,30.6875,28.6589,27.5710,26.7945,6.05
-9999.0000,34.2074,30.6859,28.6652,27.5785,26.8218,6.15
-9999.0000,34.7180,30.7964,28.6838,27.6661,26.8602,6.25
36.8495,34.3205,30.6808,28.6843,27.6753,26.8986,6.35
-9999.0000,34.2261,30.8299,28.7720,27.7132,26.9343,6.45
-9999.0000,34.4248,30.9266,28.8428,27.7525,26.9698,6.55
-9999.0000,34.4416,31.0817,28.9446,27.7797,26.9651,6.65
-9999.0000,34.6118,30.9380,28.8561,27.7758,27.0425,6.75
-9999.0000,34.4185,31.0281,28.8708,27.8284,27.0265,6.85
-9999.0000,34.8855,31.0903,28.9504,27.8267,27.0823,6.95
-9999.0000,35.0811,31.1174,28.9887,27.8727,27.0777,7.05
36.2646,34.7937,31.2144,28.9596,27.9638,27.1374,7.15
-9999.0000,35.0295,31.2095,29.0420,27.8870,27.1791,7.25
43.6964,35.0187,31.2836,29.1392,27.9368,27.1956,7.35
39.2795,35.0058,31.1171,29.1376,28.0001,27.2070,7.45
-9999.0000,35.0512,31.2489,29.1321,27.9943,27.2199,7.55
-9999.0000,35.5700,31.2800,29.1753,28.0395,27.2633,7.65
-9999.0000,35.3693,31.2908,29.1669,28.0647,27.2945,7.75
-9999.0000,35.2762,31.3868,29.2190,28.0775,27.3344,7.85
-9999.0000,34.7515,31.3745,29.2920,28.1044,27.2999,7.95
-9999.0000,35.6185,31.4403,29.2287,28.1386,27.4183,8.05
-9999.0000,35.3280,31.5446,29.3912,28.1514,27.3711,8.15
-9999.0000,36.0720,31.4618,29.4223,28.1641,27.4410,8.25
-9999.0000,35.0136,31.5865,29.3977,28.2221,27.4593,8.35
-9999.0000,35.3560,31.6626,29.4560,28.2219,27.4707,8.45
-9999.0000,35.8947,31.6909,29.4102,28.2194,27.5209,8.55
-9999.0000,35.7779,31.7148,29.4372,28.2905,27.5027,8.65
-9999.0000,35.6842,31.6684,29.4964,28.2849,27.5553,8.75
-9999.0000,35.9111,31.7304,29.5711,28.3974,27.5915,8.85
-9999.0000,35.8463,31.8370,29.5883,28.3930,27.6031,8.95
