u,g,r,i,z,y,time
25.2736,24.9619,25.1369,25.3930,25.5784,25.8704,0.05
24.4839,24.0903,24.2812,24.5581,24.8857,25.0494,0.15
24.1268,23.6189,23.8043,24.0844,24.4001,24.6040,0.25
23.8629,23.3172,23.4604,23.7654,24.0640,24.2654,0.35
23.7247,23.1381,23.2030,23.5317,23.7984,24.0007,0.45
23.6121,22.9499,23.0104,23.2968,23.6119,23.7648,0.55
23.5072,22.8478,22.8866,23.1189,23.4232,23.6070,0.65
23.4952,22.7521,22.7591,22.9705,23.2808,23.4971,0.75
23.4811,22.6843,22.6498,22.8569,23.1680,23.3425,0.85
23.5032,22.6544,22.5952,22.7651,23.0444,23.2513,0.95
23.5390,22.6205,22.5353,22.6850,22.9262,23.1323,1.05
23.6113,22.6029,22.4739,22.6276,22.8590,23.0682,1.15
23.6886,22.6059,22.3788,22.5194,22.8182,22.9483,1.25
23.7899,22.6178,22.3398,22.4792,22.7175,22.8558,1.35
23.8727,22.6486,22.3320,22.4514,22.7028,22.8308,1.45
24.0001,22.6943,22.2713,22.3999,22.6606,22.7382,1.55
24.1443,22.7439,22.2123,22.3385,22.6082,22.7084,1.65
24.2084,22.7955,22.2184,22.3317,22.5736,22.6660,1.75
24.4305,22.8967,22.1463,22.2627,22.4846,22.5821,1.85
24.4931,22.9382,22.1675,22.2670,22.4832,22.5647,1.95
24.7591,23.0901,22.1103,22.1787,22.4550,22.4926,2.05
24.7711,23.1246,22.1262,22.2149,22.4600,22.4831,2.15
25.1130,23.2897,22.0912,22.1328,22.3792,22.4026,2.25
25.0826,23.3203,22.1155,22.1331,22.3686,22.3810,2.35
25.3542,23.4825,22.1156,22.0874,22.3173,22.3382,2.45
25.4003,23.5729,22.1322,22.0723,22.3365,22.3038,2.55
25.5390,23.6371,22.1487,22.0445,22.2868,22.2896,2.65
25.8025,23.7998,22.1897,21.9937,22.2513,22.2463,2.75
25.7590,23.8201,22.2070,22.0182,22.2558,22.2525,2.85
25.9470,23.9060,22.2325,21.9699,22.2306,22.2446,2.95
26.1185,24.0597,22.3036,21.9518,22.2009,22.2090,3.05
26.0747,24.0471,22.3412,21.9735,22.2200,22.2205,3.15
26.2624,24.1429,22.3751,21.9193,22.1836,22.1763,3.25
26.4199,24.2719,22.4463,21.9228,22.1583,22.1595,3.35
26.4246,24.2903,22.5248,21.9448,22.1795,22.1878,3.45
26.5135,24.3184,22.5186,21.9314,22.1584,22.1738,3.55
26.7626,24.4563,22.5990,21.9101,22.1478,22.1506,3.65
26.7027,24.5110,22.7169,21.9497,22.1577,22.1756,3.75
26.7004,24.4615,22.7398,21.9880,22.1890,22.1890,3.85
26.9096,24.5465,22.7890,21.9597,22.1780,22.1643,3.95
26.9851,24.6995,22.8889,21.9832,22.1737,22.1609,4.05
26.9050,24.7190,22.9991,22.0440,22.2031,22.1718,4.15
26.8875,24.7022,23.0210,22.0954,22.2221,22.2279,4.25
27.1173,24.7867,23.1056,22.0797,22.2203,22.1820,4.35
27.2686,24.8745,23.2197,22.0974,22.2174,22.1822,4.45
27.2705,24.9292,23.3260,22.1593,22.2542,22.2360,4.55
27.2623,24.9342,23.3968,22.2332,22.2720,22.2689,4.65
27.1953,24.9795,23.4211,22.2663,22.2929,22.2614,4.75
27.5917,25.1182,23.5516,22.2668,22.3080,22.2272,4.85
27.6350,25.2275,23.6697,22.2904,22.3251,22.2434,4.95
27.8004,25.2301,23.7441,22.3532,22.3741,22.2822,5.05
27.7170,25.2800,23.8206,22.4263,22.3861,22.3318,5.15
27.8024,25.2945,23.8308,22.4282,22.4396,22.3466,5.25
28.1682,25.4835,23.9561,22.4489,22.4626,22.3043,5.35
28.1780,25.6394,24.0597,22.4930,22.5014,22.3080,5.45
28.4373,25.6683,24.1234,22.5849,22.5398,22.3487,5.55
28.4519,25.7007,24.2276,22.6611,22.5899,22.3682,5.65
28.3447,25.7293,24.1869,22.6697,22.6007,22.3777,5.75
28.8511,25.9064,24.2862,22.6917,22.6184,22.3679,5.85
29.0467,26.0123,24.4095,22.7457,22.7075,22.3815,5.95
29.0467,26.1342,24.5239,22.8549,22.7949,22.3803,6.05
29.0314,26.2159,24.6211,22.9812,22.8700,22.4594,6.15
28.9945,26.2039,24.6768,23.0693,22.9130,22.4939,6.25
29.0386,26.2728,24.6760,23.0784,22.9143,22.4925,6.35
29.4989,26.4073,24.7632,23.0979,22.9386,22.4955,6.45
29.7336,26.4541,24.8372,23.1288,22.9541,22.4695,6.55
29.7795,26.5904,24.9606,23.2615,23.0579,22.5325,6.65
29.6714,26.7537,25.0840,23.4389,23.2044,22.6167,6.75
29.7280,26.7931,25.1311,23.5585,23.2641,22.6992,6.85
29.8938,26.7783,25.1753,23.6102,23.3043,22.7155,6.95
30.0856,26.8835,25.2381,23.6386,23.3129,22.7387,7.05
30.4684,27.0183,25.3251,23.6465,23.3356,22.7690,7.15
30.3529,27.1614,25.4068,23.6943,23.3768,22.7651,7.25
31.1192,27.2657,25.5030,23.7912,23.4030,22.7992,7.35
31.0821,27.3358,25.5963,23.9015,23.4963,22.9243,7.45
30.4597,27.5318,25.6381,24.0235,23.5776,23.0159,7.55
30.7528,27.4634,25.7172,24.0966,23.6210,23.0661,7.65
31.0051,27.5090,25.7505,24.0859,23.6658,23.0642,7.75
31.5286,27.7112,25.8321,24.1491,23.6836,23.0866,7.85
31.3917,27.8240,25.8613,24.1983,23.7520,23.1334,7.95
31.5887,28.0427,26.0203,24.2179,23.7573,23.1345,8.05
31.7768,28.0536,26.0922,24.2935,23.8232,23.1887,8.15
32.2034,28.1348,26.1355,24.3928,23.8347,23.2628,8.25
31.7890,28.1480,26.1762,24.4912,23.9094,23.3267,8.35
31.6106,28.2098,26.2469,24.4547,23.9621,23.3628,8.45
32.1437,28.2077,26.2558,24.5565,24.0165,23.3949,8.55
31.5027,28.3219,26.3080,24.5348,24.0465,23.4358,8.65
32.0014,28.5404,26.3720,24.5678,24.0541,23.4564,8.75
33.3170,28.5653,26.3943,24.6112,24.0796,23.4630,8.85
32.7485,28.7811,26.6471,24.7129,24.1281,23.5408,8.95
