u,g,r,i,z,y,time
37.7823,35.3836,33.1462,31.6422,30.9732,29.7485,0.05
39.3490,36.2912,33.4343,31.6298,30.8681,29.7149,0.15
39.4912,36.9104,33.9446,31.9009,31.0036,29.9189,0.25
47.7597,37.8133,34.4220,32.2442,31.1445,30.1407,0.35
-9999.0000,38.2831,34.7750,32.6004,31.4350,30.4361,0.45
-9999.0000,38.9295,35.2821,32.9672,31.6577,30.7469,0.55
-9999.0000,39.1782,35.8996,33.2648,31.9019,30.9721,0.65
-9999.0000,39.0273,36.0537,33.5405,32.1559,31.2357,0.75
-9999.0000,39.9740,36.1974,33.7953,32.3448,31.4430,0.85
-9999.0000,40.1818,36.3393,34.1001,32.5065,31.6203,0.95
-9999.0000,40.1271,36.7423,34.2455,32.6663,31.7683,1.05
-9999.0000,40.2051,36.7798,34.4702,32.9016,31.9762,1.15
-9999.0000,41.4297,36.7309,34.6640,33.0373,32.0522,1.25
-9999.0000,41.6390,36.9174,34.7718,33.1293,32.1639,1.35
-9999.0000,41.6204,36.9893,34.7362,33.3642,32.3003,1.45
-9999.0000,40.2727,36.8148,34.9653,33.3823,32.3349,1.55
-9999.0000,41.6015,37.0533,35.2758,33.6165,32.4583,1.65
-9999.0000,40.8818,37.0418,35.1773,33.5768,32.5042,1.75
-9999.0000,41.7050,37.2117,35.0348,33.6635,32.6161,1.85
-9999.0000,41.1328,37.4148,35.2458,33.7275,32.6044,1.95
-9999.0000,-9999.0000,37.1412,35.4143,33.9244,32.7311,2.05
-9999.0000,41.8508,37.4151,35.2982,33.8789,32.7488,2.15
-9999.0000,40.9096,37.1590,35.4293,33.8747,32.7787,2.25
-9999.0000,41.1829,37.5329,35.2444,34.0321,32.7867,2.35
-9999.0000,47.6829,37.5978,35.3261,34.0013,32.8846,2.45
-9999.0000,-9999.0000,37.4917,35.2708,34.0848,32.9297,2.55
-9999.0000,-9999.0000,37.3764,35.3961,33.9894,32.9615,2.65
-9999.0000,-9999.0000,37.4129,35.4312,34.0761,32.9657,2.75
-9999.0000,-9999.0000,37.6130,35.5042,34.1861,33.0508,2.85
-9999.0000,41.7706,37.6699,35.4627,34.2316,33.0359,2.95
-9999.0000,42.0729,37.8219,35.3802,34.1454,33.0606,3.05
-9999.0000,-9999.0000,37.7433,35.5146,34.3199,33.1207,3.15
-9999.0000,42.1108,37.7966,35.4971,34.2262,33.1634,3.25
-9999.0000,-9999.0000,37.5933,35.4450,34.2927,33.2033,3.35
-9999.0000,-9999.0000,37.8962,35.5335,34.2693,33.2365,3.45
-9999.0000,-9999.0000,37.8824,35.5772,34.3080,33.3113,3.55
-9999.0000,-9999.0000,38.3689,35.4618,34.3036,33.3786,3.65
-9999.0000,44.3127,38.0679,35.6123,34.3608,33.3576,3.75
-9999.0000,44.0733,37.7532,35.6023,34.4530,33.4116,3.85
-9999.0000,42.7115,37.4462,35.5960,34.4303,33.4496,3.95
-9999.0000,-9999.0000,37.8155,35.6676,34.4333,33.5053,4.05
-9999.0000,-9999.0000,37.7925,35.6443,34.4718,33.5585,4.15
-9999.0000,43.3654,37.5844,35.6567,34.5292,33.6006,4.25
-9999.0000,42.5422,37.7892,35.6215,34.5314,33.5663,4.35
-9999.0000,48.2159,38.1046,35.6451,34.5814,33.6520,4.45
