u,g,r,i,z,y,time
23.6046,23.6795,23.9487,24.3079,24.6669,24.9032,0.05
22.8843,22.9002,23.2104,23.6319,23.9083,24.1560,0.15
22.5489,22.4604,22.7502,23.1812,23.4436,23.7776,0.25
22.3571,22.1809,22.4415,22.8988,23.1915,23.5177,0.35
22.3175,21.9749,22.1946,22.6662,22.9616,23.3165,0.45
22.3231,21.8356,22.0390,22.5068,22.7841,23.1659,0.55
22.4451,21.7519,21.9048,22.3370,22.6485,23.0704,0.65
22.5373,21.7124,21.7975,22.2115,22.5211,22.9342,0.75
22.7014,21.6904,21.7228,22.0950,22.4305,22.8429,0.85
22.9178,21.7089,21.6367,22.0166,22.3584,22.7581,0.95
23.1178,21.7534,21.5857,21.9416,22.2926,22.7107,1.05
23.3118,21.8275,21.5191,21.8848,22.2468,22.6711,1.15
23.5098,21.9181,21.4749,21.8379,22.1796,22.6323,1.25
23.7305,22.0376,21.4299,21.7862,22.1311,22.5988,1.35
23.9609,22.1868,21.3877,21.7521,22.1064,22.5874,1.45
24.1425,22.3219,21.3797,21.7252,22.1033,22.5786,1.55
24.2988,22.4653,21.3693,21.7239,22.1014,22.5912,1.65
24.5785,22.6436,21.3957,21.7101,22.0992,22.5730,1.75
24.6411,22.7763,21.3939,21.7070,22.0940,22.5930,1.85
24.9164,22.9295,21.4568,21.7054,22.1140,22.6072,1.95
24.9896,23.0689,21.4960,21.6842,22.1115,22.5668,2.05
25.2182,23.2013,21.5721,21.7029,22.1457,22.5805,2.15
25.3292,23.2987,21.6316,21.6735,22.1345,22.5439,2.25
25.5693,23.4170,21.7045,21.6592,22.1542,22.5055,2.35
25.6395,23.4937,21.7727,21.6271,22.1452,22.4580,2.45
25.8112,23.5997,21.8298,21.6029,22.1264,22.4173,2.55
25.9866,23.6732,21.9050,21.5821,22.1133,22.3585,2.65
26.0996,23.7403,21.9439,21.5396,22.1000,22.2892,2.75
26.2094,23.8431,22.0240,21.5403,22.0376,22.2313,2.85
26.4029,23.9138,22.1024,21.5309,21.9947,22.1545,2.95
26.4473,23.9928,22.1620,21.5228,21.9566,22.0975,3.05
26.6228,24.0851,22.2318,21.5206,21.9355,22.0338,3.15
26.7628,24.1748,22.2949,21.5374,21.9108,21.9906,3.25
26.9877,24.2280,22.3460,21.5433,21.8890,21.9794,3.35
27.0344,24.3268,22.3822,21.5518,21.8604,21.9050,3.45
27.2186,24.3788,22.4729,21.5840,21.8605,21.8967,3.55
27.3298,24.4377,22.5284,21.6176,21.8341,21.8939,3.65
27.4710,24.5381,22.5610,21.6434,21.8097,21.8529,3.75
27.5744,24.5769,22.6343,21.6606,21.8216,21.8600,3.85
27.6964,24.6246,22.6896,21.6941,21.8233,21.8814,3.95
27.7089,24.7181,22.7083,21.7128,21.8222,21.8684,4.05
27.8708,24.7957,22.7419,21.7587,21.8221,21.8650,4.15
27.9627,24.8450,22.7908,21.7971,21.8480,21.8765,4.25
28.1239,24.8790,22.8404,21.8235,21.8696,21.9045,4.35
28.0752,24.9149,22.8851,21.8571,21.8805,21.9190,4.45
28.3198,24.9839,22.8826,21.8726,21.9056,21.9436,4.55
28.3793,24.9864,22.9193,21.9177,21.9388,21.9634,4.65
28.5711,25.0957,22.9714,21.9532,21.9469,21.9991,4.75
28.6652,25.1666,22.9966,21.9921,21.9894,22.0232,4.85
28.4727,25.1673,23.0304,22.0139,22.0417,22.0561,4.95
28.6374,25.2125,23.0469,22.0477,22.0643,22.0636,5.05
28.9901,25.2839,23.0752,22.0824,22.1267,22.0808,5.15
29.0152,25.2695,23.1166,22.1192,22.1674,22.1727,5.25
28.9500,25.3069,23.1409,22.1404,22.1924,22.2102,5.35
29.0991,25.2962,23.1654,22.1700,22.2510,22.2120,5.45
29.1007,25.3674,23.1677,22.2075,22.2741,22.2370,5.55
29.0743,25.3959,23.2122,22.2317,22.3346,22.2934,5.65
29.2937,25.4758,23.2540,22.2622,22.3863,22.3375,5.75
29.3817,25.4412,23.2563,22.3052,22.4527,22.3767,5.85
29.1765,25.4668,23.2816,22.3266,22.5119,22.4185,5.95
29.3331,25.5143,23.3189,22.3621,22.5410,22.4626,6.05
29.3458,25.5670,23.3246,22.3887,22.6054,22.5164,6.15
29.2345,25.5452,23.3404,22.4254,22.6679,22.5574,6.25
29.5666,25.5710,23.3562,22.4445,22.7591,22.5926,6.35
29.6625,25.6208,23.4009,22.4655,22.8067,22.6530,6.45
29.7883,25.6162,23.4129,22.4920,22.8706,22.7379,6.55
29.3003,25.6693,23.4278,22.5407,22.8934,22.7866,6.65
29.5258,25.6786,23.4270,22.5710,22.9839,22.8383,6.75
29.3349,25.6866,23.4170,22.6091,23.0352,22.9131,6.85
29.4214,25.6709,23.4708,22.6188,23.1286,22.9454,6.95
29.7187,25.6815,23.4981,22.6437,23.2130,23.0413,7.05
29.7612,25.7150,23.4901,22.6716,23.2764,23.0852,7.15
29.8215,25.7342,23.5061,22.6920,23.3213,23.1397,7.25
29.9029,25.7168,23.5416,22.7279,23.4143,23.2092,7.35
29.7024,25.7461,23.5378,22.7650,23.4840,23.2748,7.45
29.8747,25.7844,23.5393,22.7817,23.5734,23.3454,7.55
30.0552,25.8531,23.6049,22.8213,23.6169,23.3959,7.65
29.7353,25.8315,23.5944,22.8119,23.7014,23.4546,7.75
29.7000,25.8649,23.6177,22.8644,23.7960,23.5280,7.85
29.8309,25.8348,23.6314,22.8927,23.8411,23.6083,7.95
29.8114,25.8371,23.6527,22.9156,23.9299,23.6995,8.05
29.8116,25.8841,23.6392,22.9492,24.0081,23.7311,8.15
29.7445,25.8903,23.6392,22.9610,24.0153,23.7999,8.25
30.0715,25.9570,23.6721,22.9915,24.1546,23.8848,8.35
29.9441,25.9602,23.6941,23.0041,24.1744,23.9583,8.45
30.1782,25.9547,23.7062,23.0434,24.2461,24.0345,8.55
29.8435,25.9389,23.7150,23.0298,24.2957,24.0409,8.65
30.0105,25.9041,23.7373,23.0500,24.3158,24.0780,8.75
29.7314,25.9954,23.7516,23.0931,24.4193,24.1606,8.85
30.2940,26.0128,23.7442,23.1022,24.4707,24.2274,8.95
