u,g,r,i,z,y,time
26.4055,25.7523,25.4505,25.5172,25.5453,25.3907,0.05
26.6649,25.7015,25.0198,25.0723,24.8005,24.6679,0.15
26.9187,26.0082,24.9865,24.7936,24.4425,24.1883,0.25
27.3226,26.3432,25.0399,24.6686,24.2517,23.9700,0.35
27.6684,26.4213,25.1813,24.6316,24.0743,23.8064,0.45
27.7022,26.4621,25.2120,24.5489,23.9507,23.6489,0.55
28.0972,26.7377,25.3099,24.5755,24.0174,23.5568,0.65
28.4562,26.8486,25.4498,24.5927,23.9486,23.4734,0.75
28.8931,27.0530,25.4255,24.5625,23.9033,23.3893,0.85
29.0630,27.1772,25.5287,24.6446,23.9146,23.3312,0.95
29.4776,27.3922,25.6817,24.6300,23.9381,23.3307,1.05
29.6043,27.6250,25.8094,24.7173,23.9062,23.2623,1.15
29.8349,27.7602,25.7317,24.6558,23.8621,23.2225,1.25
29.6798,27.8030,25.8407,24.6980,23.8428,23.1712,1.35
30.4484,27.9504,25.9040,24.8154,23.9472,23.2159,1.45
30.5688,28.1354,26.0001,24.8088,23.9128,23.1652,1.55
30.3567,28.1732,26.0084,24.7931,23.9015,23.1629,1.65
30.5421,28.5609,26.1377,24.8657,24.0041,23.2083,1.75
30.9128,28.5218,26.1068,24.8670,23.8554,23.1733,1.85
31.5494,28.5766,26.3017,24.9503,23.9423,23.1658,1.95
32.0090,28.6254,26.2460,24.8552,23.8547,23.1232,2.05
31.4722,28.8806,26.4197,25.0340,23.9290,23.1512,2.15
32.2995,28.8577,26.2880,24.9166,23.9146,23.1623,2.25
31.5408,29.1776,26.4322,25.0846,23.8983,23.1191,2.35
31.2893,29.1357,26.4765,24.9900,23.9529,23.1421,2.45
34.2946,29.2903,26.4925,25.0424,23.8984,23.1651,2.55
31.1198,29.5884,26.6666,25.1450,24.0189,23.1353,2.65
32.8787,29.7894,26.5757,25.0540,23.9486,23.1403,2.75
33.2876,29.4506,26.7488,25.1648,23.9126,23.1135,2.85
31.7578,29.5624,26.7071,25.1484,23.9769,23.1368,2.95
33.4549,29.7676,26.8240,25.2041,23.9806,23.1673,3.05
32.8817,30.2487,26.9186,25.2576,23.9368,23.0947,3.15
42.6444,29.8301,26.9166,25.3626,23.9828,23.1135,3.25
33.0775,29.7049,26.9705,25.3282,24.0141,23.1296,3.35
33.0024,30.5560,27.0620,25.3044,24.0278,23.1840,3.45
31.7890,30.4633,27.3039,25.4458,24.0251,23.1582,3.55
34.7732,31.5354,27.0535,25.3376,24.0691,23.1797,3.65
35.9355,30.0517,27.1068,25.3621,24.1158,23.2032,3.75
-9999.0000,31.0178,27.3172,25.4656,24.1071,23.2498,3.85
32.6005,30.5619,27.3494,25.5590,24.1048,23.1870,3.95
-9999.0000,30.8104,27.3380,25.5463,24.1909,23.2209,4.05
-9999.0000,30.6078,27.4817,25.6581,24.2945,23.2752,4.15
33.0354,31.1456,27.6230,25.7126,24.2196,23.3028,4.25
36.2672,31.2561,27.6408,25.7025,24.2550,23.2726,4.35
-9999.0000,31.5668,27.7042,25.7534,24.3168,23.2661,4.45
-9999.0000,31.2109,27.6358,25.8084,24.4393,23.3178,4.55
-9999.0000,31.8176,27.8159,25.7997,24.3883,23.4094,4.65
-9999.0000,30.9909,27.9040,25.9869,24.3920,23.3894,4.75
-9999.0000,30.9063,28.1464,26.0414,24.4046,23.3791,4.85
32.8497,32.5426,28.0701,26.0271,24.5357,23.3875,4.95
-9999.0000,31.5951,27.9799,25.9752,24.4924,23.4686,5.05
-9999.0000,31.2411,28.1967,26.0667,24.5561,23.5342,5.15
-9999.0000,32.3395,28.2417,26.1361,24.5986,23.5545,5.25
-9999.0000,31.8157,28.2641,26.1587,24.6347,23.5037,5.35
-9999.0000,32.3844,28.3046,26.1811,24.7299,23.5132,5.45
-9999.0000,31.9968,28.3318,26.2821,24.6732,23.5622,5.55
-9999.0000,34.2929,28.3468,26.2912,24.7967,23.6488,5.65
-9999.0000,32.2865,28.6201,26.2322,24.7406,23.6855,5.75
