u,g,r,i,z,y,time
29.5195,28.9376,28.4802,28.2980,28.3402,28.2834,0.05
30.1273,29.2088,28.5248,27.9610,27.8436,27.8616,0.15
30.7419,29.6019,28.8119,28.0183,27.6768,27.5727,0.25
31.0657,29.7447,28.9333,28.0500,27.5847,27.3362,0.35
31.6942,29.9637,29.0846,28.0634,27.5019,27.2236,0.45
31.9676,30.2085,29.1420,28.1254,27.4855,27.2358,0.55
32.3747,30.2614,29.2070,28.0853,27.4896,27.2183,0.65
32.7685,30.4632,29.2436,28.2321,27.5282,27.1136,0.75
33.0513,30.7837,29.4278,28.2503,27.4469,27.0588,0.85
33.9926,31.1360,29.5570,28.2115,27.4929,27.0377,0.95
33.4831,31.5623,29.7710,28.3528,27.5321,27.0640,1.05
34.5019,31.3610,29.9358,28.2828,27.5302,27.0089,1.15
35.6685,32.0662,30.0954,28.4560,27.6385,27.0585,1.25
36.5511,32.3790,30.1716,28.5687,27.6811,27.1211,1.35
34.6896,32.4296,30.1844,28.4919,27.5542,27.0974,1.45
35.3525,32.3365,30.1315,28.5312,27.5667,27.0459,1.55
37.6075,33.3217,30.6084,28.8168,27.9258,27.2213,1.65
34.3478,32.5607,30.3249,28.6669,27.6519,27.0821,1.75
38.9877,33.1701,30.7098,28.9112,27.9423,27.3158,1.85
-9999.0000,33.3321,30.6869,28.8482,27.7869,27.0957,1.95
-9999.0000,33.5927,30.8517,29.1751,28.0889,27.3706,2.05
-9999.0000,33.0782,30.8042,28.8243,27.8379,27.1684,2.15
-9999.0000,33.1820,31.2051,29.1338,28.1572,27.3812,2.25
37.3625,34.0607,31.0444,29.0865,27.9233,27.1751,2.35
-9999.0000,35.1804,31.2616,29.3176,28.1760,27.4500,2.45
35.6486,34.5202,31.2895,29.2813,28.0587,27.3297,2.55
-9999.0000,34.6453,31.2378,29.3565,28.0257,27.2231,2.65
-9999.0000,34.5953,31.4253,29.4752,28.2870,27.5502,2.75
-9999.0000,33.7931,31.2855,29.3222,28.2023,27.3402,2.85
-9999.0000,35.6179,31.5259,29.5153,28.2792,27.4230,2.95
-9999.0000,35.2657,31.9539,29.7398,28.4176,27.5175,3.05
45.3625,35.4301,31.5666,29.5530,28.2762,27.4042,3.15
40.4051,34.7066,31.8850,29.7583,28.3844,27.4415,3.25
-9999.0000,34.3027,32.0051,29.9148,28.6199,27.5961,3.35
-9999.0000,35.6607,32.4686,29.8407,28.5856,27.5330,3.45
-9999.0000,35.0727,32.0639,29.7839,28.5090,27.4692,3.55
37.9394,35.0818,32.3093,29.9945,28.6915,27.6315,3.65
-9999.0000,37.5789,32.5312,29.8921,28.6841,27.6974,3.75
-9999.0000,35.0736,32.2528,30.0215,28.6523,27.5810,3.85
-9999.0000,35.7677,32.7430,29.9792,28.7129,27.5518,3.95
-9999.0000,35.3382,32.9373,30.3040,28.9135,27.7672,4.05
38.5858,36.0802,32.7672,30.3809,28.9040,27.7750,4.15
-9999.0000,35.1316,33.3931,30.1596,28.8249,27.6893,4.25
-9999.0000,36.0759,33.2634,30.6239,28.9000,27.7265,4.35
-9999.0000,36.0964,33.2976,30.5189,29.0567,27.8555,4.45
-9999.0000,36.9490,33.0771,30.4864,29.1202,27.8830,4.55
-9999.0000,-9999.0000,33.5576,30.5249,29.0658,27.8868,4.65
-9999.0000,39.8971,33.4969,30.4667,28.9732,27.7655,4.75
-9999.0000,36.8779,32.9095,30.7854,29.0954,27.9092,4.85
-9999.0000,36.3120,33.0741,30.6242,29.4205,27.9821,4.95
-9999.0000,35.5025,32.7948,30.8878,29.2878,28.0233,5.05
-9999.0000,-9999.0000,33.8596,30.8101,29.2835,27.9594,5.15
-9999.0000,37.6339,33.6719,30.8217,29.2865,27.9154,5.25
-9999.0000,-9999.0000,35.0066,31.1611,29.4431,28.0296,5.35
-9999.0000,36.6442,35.1553,31.3267,29.5791,28.1590,5.45
-9999.0000,-9999.0000,33.5049,31.1233,29.4413,28.2147,5.55
-9999.0000,-9999.0000,33.8284,30.9339,29.3570,28.1789,5.65
-9999.0000,-9999.0000,33.9215,31.4366,29.3895,28.1781,5.75
-9999.0000,-9999.0000,33.7582,31.2843,29.6055,28.1411,5.85
-9999.0000,36.0070,34.5016,31.1725,29.6771,28.3248,5.95
-9999.0000,37.2584,35.7145,31.5388,29.8498,28.2964,6.05
-9999.0000,36.2346,35.4521,31.7354,29.8014,28.4122,6.15
-9999.0000,37.4377,34.5826,31.4607,29.8892,28.3417,6.25
-9999.0000,38.9955,33.8793,31.6154,29.8049,28.2774,6.35
-9999.0000,37.9507,35.3645,31.5206,29.7667,28.4328,6.45
-9999.0000,-9999.0000,35.9406,31.8660,29.9076,28.5133,6.55
-9999.0000,-9999.0000,35.6604,31.5915,30.1585,28.6338,6.65
-9999.0000,36.3548,34.0665,31.6558,30.1614,28.4924,6.75
-9999.0000,39.4242,35.1952,31.9024,30.1151,28.5799,6.85
-9999.0000,-9999.0000,34.5948,31.8014,30.0378,28.5513,6.95
-9999.0000,-9999.0000,35.4274,32.0435,30.3474,28.5860,7.05
-9999.0000,-9999.0000,35.7562,32.0776,30.1098,28.4917,7.15
-9999.0000,-9999.0000,35.1673,31.8112,30.2321,28.6475,7.25
-9999.0000,-9999.0000,36.9215,32.0583,30.4851,28.7739,7.35
-9999.0000,-9999.0000,36.5833,31.9473,30.3029,28.9007,7.45
-9999.0000,39.1349,34.4469,31.7921,30.3204,28.8428,7.55
-9999.0000,37.3043,34.0541,31.9116,30.3214,28.9314,7.65
-9999.0000,-9999.0000,35.2953,32.0683,30.5194,28.7464,7.75
-9999.0000,-9999.0000,39.1179,32.0661,30.3905,28.7557,7.85
-9999.0000,-9999.0000,35.2319,32.0940,30.2114,28.8324,7.95
-9999.0000,36.4199,36.8703,32.2813,30.4876,28.8936,8.05
-9999.0000,-9999.0000,35.1094,32.4923,30.3504,28.9210,8.15
-9999.0000,-9999.0000,-9999.0000,32.1144,30.6084,29.0839,8.25
-9999.0000,-9999.0000,34.9793,32.9687,30.4554,29.0812,8.35
-9999.0000,39.4431,34.8128,32.5661,30.5784,28.9616,8.45
-9999.0000,-9999.0000,36.0626,32.4591,30.3901,29.0224,8.55
-9999.0000,-9999.0000,35.2296,32.2788,30.1749,29.0680,8.65
-9999.0000,-9999.0000,34.8927,32.8896,30.5886,28.8539,8.75
-9999.0000,-9999.0000,35.4873,32.3698,30.4334,29.0439,8.85
-9999.0000,-9999.0000,34.7649,32.8436,30.5644,29.0624,8.95
