u,g,r,i,z,y,time
27.0122,24.3483,24.0657,24.3010,24.5828,24.8073,0.05
27.3480,24.3233,23.6522,23.8464,24.1130,24.3411,0.15
27.5546,24.6232,23.5368,23.6546,23.8419,24.1066,0.25
27.7537,25.0640,23.5810,23.5891,23.6712,23.9421,0.35
27.9257,25.4350,23.7448,23.5692,23.6115,23.8369,0.45
28.1416,25.7137,23.9849,23.5891,23.6063,23.7528,0.55
28.3125,25.9517,24.2286,23.6834,23.6173,23.6905,0.65
28.5245,26.1792,24.4728,23.8390,23.6562,23.6709,0.75
28.7147,26.4155,24.6994,24.0430,23.7066,23.6732,0.85
28.8601,26.6152,24.8814,24.2421,23.7752,23.7092,0.95
29.0377,26.7985,25.0500,24.3940,23.8625,23.7606,1.05
29.2445,26.9881,25.1822,24.5234,23.9608,23.8206,1.15
29.3759,27.1087,25.3062,24.6395,24.0736,23.8926,1.25
29.5222,27.2748,25.4398,24.7237,24.1969,23.9691,1.35
29.5791,27.4091,25.5383,24.8301,24.3070,24.0554,1.45
29.7322,27.5431,25.6386,24.8815,24.4130,24.1304,1.55
29.9518,27.5979,25.7371,24.9758,24.4785,24.2107,1.65
30.0503,27.6877,25.8484,25.0626,24.5628,24.2840,1.75
30.1098,27.7980,25.9228,25.1220,24.6506,24.3736,1.85
30.2490,27.8877,25.9859,25.2046,24.7255,24.4557,1.95
30.4562,27.9623,26.0881,25.2699,24.8021,24.5189,2.05
30.4276,27.9914,26.1622,25.3363,24.8741,24.6022,2.15
30.6854,28.1152,26.2493,25.3934,24.9541,24.6733,2.25
30.6727,28.1888,26.2982,25.4352,24.9921,24.7547,2.35
30.8481,28.2322,26.3753,25.5167,25.0735,24.8192,2.45
31.0092,28.3171,26.4405,25.5840,25.1212,24.8850,2.55
31.1295,28.3396,26.4988,25.6232,25.1855,24.9538,2.65
31.3386,28.4041,26.5789,25.6999,25.2480,25.0200,2.75
31.1498,28.4470,26.6092,25.7649,25.3108,25.0855,2.85
31.4511,28.5078,26.6914,25.8207,25.3512,25.1379,2.95
31.5142,28.5741,26.7579,25.8670,25.4259,25.1988,3.05
31.6710,28.6454,26.8113,25.9023,25.4704,25.2496,3.15
31.5725,28.6528,26.8622,25.9721,25.5307,25.3282,3.25
31.8712,28.6912,26.9253,26.0401,25.5914,25.3865,3.35
31.7570,28.7626,26.9711,26.0543,25.6336,25.4380,3.45
31.8189,28.8147,27.0227,26.1521,25.6902,25.4816,3.55
32.0114,28.8935,27.0700,26.1896,25.7172,25.5447,3.65
32.1434,28.9270,27.1146,26.2275,25.7854,25.6065,3.75
32.0545,29.0270,27.1701,26.2762,25.8413,25.6503,3.85
32.3616,28.9981,27.2341,26.3454,25.9044,25.7203,3.95
32.5457,29.0707,27.2632,26.3992,25.9410,25.7499,4.05
32.5409,29.1353,27.3104,26.4518,25.9906,25.7785,4.15
32.7875,29.1659,27.3381,26.4812,26.0235,25.8605,4.25
32.6474,29.2398,27.3765,26.5441,26.0938,25.9156,4.35
32.8344,29.2660,27.4334,26.5769,26.1317,25.9509,4.45
32.8444,29.3099,27.4874,26.6284,26.1567,25.9977,4.55
32.9918,29.3816,27.5182,26.6588,26.2166,26.0416,4.65
32.7803,29.4103,27.5803,26.7205,26.2874,26.1114,4.75
33.0348,29.4458,27.6178,26.7450,26.3188,26.1595,4.85
33.3826,29.5442,27.6585,26.8219,26.3695,26.1926,4.95
33.4404,29.6457,27.6839,26.8671,26.4029,26.2354,5.05
33.4171,29.6339,27.7673,26.9004,26.4452,26.2745,5.15
33.3497,29.6501,27.7970,26.9501,26.4989,26.3329,5.25
33.3089,29.7088,27.8199,26.9661,26.5250,26.3785,5.35
33.5825,29.7960,27.8887,27.0354,26.5941,26.4009,5.45
34.0289,29.8129,27.9090,27.0760,26.6453,26.4388,5.55
33.8175,29.9099,27.9418,27.1176,26.6526,26.5210,5.65
33.6170,29.9369,27.9859,27.1169,26.7250,26.5469,5.75
33.9062,30.0153,28.0102,27.1932,26.7819,26.6165,5.85
34.0285,30.0381,28.0681,27.2378,26.8290,26.6094,5.95
