u,g,r,i,z,y,time
32.2030,30.8982,29.6841,29.1596,28.7877,28.5837,0.05
35.5250,33.0835,31.4418,30.0667,29.4902,28.9628,0.15
-9999.0000,34.9597,32.3254,30.9816,30.0759,29.4134,0.25
-9999.0000,36.8268,33.0287,31.7647,30.5366,29.5420,0.35
-9999.0000,35.6207,33.5176,31.3714,30.5139,29.6798,0.45
-9999.0000,-9999.0000,35.0263,31.9532,30.8602,29.6127,0.55
-9999.0000,-9999.0000,34.1260,32.3197,30.9731,29.8351,0.65
-9999.0000,-9999.0000,34.6877,32.6777,30.9544,29.7643,0.75
-9999.0000,36.4307,35.0100,32.6329,31.3390,29.9040,0.85
-9999.0000,37.3944,34.1076,32.4561,31.4526,29.9801,0.95
-9999.0000,-9999.0000,35.1330,32.3389,31.2923,29.8332,1.05
-9999.0000,-9999.0000,35.0110,32.7660,31.3111,30.2129,1.15
-9999.0000,-9999.0000,34.4667,32.6210,31.3313,30.0584,1.25
-9999.0000,-9999.0000,34.2761,32.7105,31.1821,30.0407,1.35
-9999.0000,-9999.0000,36.8646,32.9170,31.6985,30.0761,1.45
-9999.0000,36.4416,34.4589,32.4750,31.4121,30.2920,1.55
-9999.0000,36.0208,35.2842,32.7493,31.5804,30.1611,1.65
-9999.0000,-9999.0000,34.5360,32.4408,31.5637,30.1356,1.75
-9999.0000,-9999.0000,34.2470,32.8201,32.1524,30.2624,1.85
-9999.0000,39.2151,35.2807,33.2128,31.6570,30.4628,1.95
-9999.0000,36.7203,35.0387,33.3277,31.5900,30.2081,2.05
-9999.0000,-9999.0000,34.4697,32.9916,31.4837,30.3660,2.15
-9999.0000,-9999.0000,34.4214,32.6879,31.6329,30.2669,2.25
-9999.0000,-9999.0000,35.0511,33.0476,31.6514,30.4675,2.35
-9999.0000,-9999.0000,35.1315,32.7705,31.3080,30.3120,2.45
-9999.0000,38.4291,34.8643,32.6134,31.5879,30.5437,2.55
-9999.0000,-9999.0000,34.8600,32.9361,31.6519,30.6555,2.65
-9999.0000,-9999.0000,35.0302,33.1426,31.2063,30.5437,2.75
-9999.0000,-9999.0000,34.4504,32.9627,31.7707,30.4486,2.85
-9999.0000,-9999.0000,34.5477,32.8483,31.3992,30.6863,2.95
-9999.0000,-9999.0000,35.0741,33.7429,31.7448,30.5247,3.05
-9999.0000,-9999.0000,36.3976,33.5222,31.8161,30.3694,3.15
-9999.0000,-9999.0000,35.3683,33.4837,31.4363,30.5800,3.25
-9999.0000,-9999.0000,36.3369,32.9963,31.8072,30.6407,3.35
-9999.0000,-9999.0000,35.5274,33.2432,31.4251,30.7731,3.45
-9999.0000,-9999.0000,34.5861,33.2314,31.4782,30.5762,3.55
-9999.0000,-9999.0000,35.0404,33.6926,31.4554,30.7467,3.65
-9999.0000,-9999.0000,35.2037,33.5378,31.6114,30.6282,3.75
-9999.0000,38.1709,34.3960,33.5762,31.9202,30.6557,3.85
-9999.0000,-9999.0000,34.8161,32.8103,31.5628,30.5352,3.95
-9999.0000,-9999.0000,35.0365,33.5858,32.0061,30.6606,4.05
-9999.0000,-9999.0000,36.5618,33.5588,31.7503,30.7496,4.15
-9999.0000,42.9480,35.4139,33.1050,31.9264,30.6670,4.25
-9999.0000,-9999.0000,35.9009,33.6295,31.4485,30.6612,4.35
-9999.0000,-9999.0000,36.2879,32.9255,32.1345,30.7215,4.45
-9999.0000,-9999.0000,-9999.0000,33.0855,31.2688,30.5749,4.55
-9999.0000,37.3628,35.4723,33.3879,32.0953,30.8391,4.65
-9999.0000,37.6464,35.2287,33.6232,32.1141,30.6843,4.75
-9999.0000,-9999.0000,34.8762,33.2011,31.8052,30.8464,4.85
-9999.0000,-9999.0000,35.9590,33.9048,32.0019,30.7879,4.95
-9999.0000,-9999.0000,36.6521,33.9433,32.0179,30.9563,5.05
-9999.0000,40.8671,35.9745,33.5468,31.9064,30.8643,5.15
-9999.0000,-9999.0000,35.7651,33.5108,32.0752,30.8020,5.25
-9999.0000,-9999.0000,35.3186,33.5176,31.8621,30.7150,5.35
-9999.0000,-9999.0000,36.9438,34.1478,31.8274,30.8315,5.45
-9999.0000,-9999.0000,35.1881,33.2048,31.6742,30.9342,5.55
-9999.0000,-9999.0000,35.0667,33.4506,31.9441,30.7476,5.65
-9999.0000,-9999.0000,35.7586,33.6280,32.0661,30.6829,5.75
-9999.0000,-9999.0000,35.6777,33.6763,31.9675,30.9535,5.85
-9999.0000,-9999.0000,36.3733,34.0197,31.8201,31.0360,5.95
-9999.0000,-9999.0000,35.6599,34.0367,31.8673,31.0195,6.05
-9999.0000,-9999.0000,36.3532,33.5000,31.8271,30.8041,6.15
-9999.0000,-9999.0000,35.6507,33.5081,32.0191,30.8167,6.25
-9999.0000,-9999.0000,35.6012,33.5329,32.2152,30.8355,6.35
-9999.0000,39.7922,35.6093,33.3812,31.9673,30.8156,6.45
-9999.0000,-9999.0000,35.8019,33.6737,32.1398,31.0064,6.55
-9999.0000,-9999.0000,38.0170,33.6171,32.2358,31.0064,6.65
-9999.0000,-9999.0000,35.0325,33.4704,32.0873,30.8919,6.75
-9999.0000,-9999.0000,36.1650,33.8507,32.1807,31.0158,6.85
-9999.0000,-9999.0000,35.6465,34.0165,32.0773,30.7596,6.95
-9999.0000,-9999.0000,35.5931,33.4667,32.0062,31.1203,7.05
-9999.0000,-9999.0000,36.9541,33.5244,32.2671,31.0465,7.15
-9999.0000,-9999.0000,35.8483,33.7759,32.1942,30.8217,7.25
-9999.0000,44.0527,35.7529,34.2343,32.0627,30.7529,7.35
-9999.0000,38.3150,35.5121,34.9525,32.1032,30.9483,7.45
-9999.0000,-9999.0000,36.0179,33.9695,32.2915,31.0355,7.55
-9999.0000,-9999.0000,35.6194,34.3474,32.1806,30.8374,7.65
-9999.0000,-9999.0000,35.4243,33.7424,31.9574,31.1163,7.75
-9999.0000,-9999.0000,35.4587,33.8546,32.1848,31.0312,7.85
-9999.0000,-9999.0000,35.9495,33.9294,32.3429,31.0027,7.95
-9999.0000,-9999.0000,35.1329,33.9851,32.1606,31.0778,8.05
-9999.0000,39.0979,35.7643,33.6713,32.2019,31.0354,8.15
-9999.0000,-9999.0000,35.8281,34.0220,32.1983,30.9835,8.25
-9999.0000,-9999.0000,37.5531,33.7978,32.0992,31.0930,8.35
-9999.0000,38.1016,35.6404,33.7661,32.3384,30.9684,8.45
-9999.0000,-9999.0000,36.0000,33.8881,32.3938,30.9355,8.55
-9999.0000,-9999.0000,37.1711,33.8024,32.3458,30.9968,8.65
-9999.0000,-9999.0000,36.8424,34.2106,32.3350,31.0594,8.75
-9999.0000,-9999.0000,36.4906,33.5753,32.3480,31.0689,8.85
-9999.0000,-9999.0000,35.7987,33.7437,32.4892,31.0174,8.95
