u,g,r,i,z,y,time
26.8533,25.7804,25.6322,25.9155,26.2432,26.4761,0.05
26.5255,25.3437,25.2412,25.6015,25.9510,26.1612,0.15
27.3707,25.6570,25.1049,25.5382,25.8731,26.0439,0.25
28.3777,26.3880,25.1490,25.6067,25.8799,25.9662,0.35
29.1694,27.0437,25.3904,25.5205,25.8425,25.7980,0.45
29.7849,27.4732,25.6811,25.3469,25.7648,25.6471,0.55
30.2808,27.8715,25.9969,25.2988,25.7082,25.6080,0.65
30.7594,28.2247,26.3420,25.4075,25.7243,25.6356,0.75
31.3024,28.5657,26.6668,25.6204,25.8441,25.6822,0.85
31.7792,28.9219,27.0107,25.8878,26.0469,25.7314,0.95
32.3015,29.2334,27.3109,26.1705,26.2246,25.7764,1.05
32.6813,29.5554,27.5956,26.4232,26.3199,25.8513,1.15
33.1200,29.8158,27.8058,26.6074,26.4041,25.9251,1.25
33.3000,30.0200,27.9842,26.7833,26.5069,26.0005,1.35
33.5869,30.2443,28.1217,26.9019,26.5825,26.0951,1.45
33.7584,30.3902,28.2350,27.0092,26.6561,26.1804,1.55
33.9009,30.5050,28.3257,27.1043,26.7211,26.2601,1.65
34.0664,30.6162,28.4248,27.2031,26.7875,26.3460,1.75
34.2076,30.7199,28.4756,27.2510,26.8413,26.4191,1.85
34.4505,30.7751,28.5506,27.3315,26.8866,26.5039,1.95
34.4396,30.8606,28.5941,27.3889,26.9462,26.5453,2.05
34.3472,30.9772,28.6585,27.4272,26.9828,26.5988,2.15
34.5458,31.0241,28.6949,27.4842,27.0281,26.6669,2.25
34.7728,31.0705,28.7462,27.5528,27.0694,26.7253,2.35
34.6647,31.1153,28.7972,27.5959,27.1114,26.7819,2.45
34.8562,31.1268,28.8086,27.6372,27.1650,26.8235,2.55
35.2336,31.2519,28.8576,27.7067,27.2105,26.8889,2.65
34.9523,31.2431,28.9041,27.7296,27.2498,26.9284,2.75
35.1355,31.2480,28.9199,27.7757,27.3086,26.9716,2.85
34.9324,31.3450,28.9485,27.8201,27.3651,27.0281,2.95
35.0750,31.3775,28.9935,27.8643,27.3941,27.1001,3.05
34.9932,31.4201,29.0159,27.9171,27.4516,27.1332,3.15
34.9467,31.4615,29.0282,27.9470,27.4996,27.1865,3.25
35.0977,31.5196,29.0672,27.9902,27.5214,27.2477,3.35
35.0657,31.5452,29.0980,28.0158,27.5823,27.2858,3.45
35.6148,31.6158,29.1120,28.0865,27.6307,27.3188,3.55
35.4350,31.6637,29.1484,28.1080,27.6706,27.3827,3.65
35.2986,31.7138,29.1850,28.1612,27.7158,27.4252,3.75
36.1949,31.7496,29.2241,28.2007,27.7520,27.4822,3.85
35.7912,31.7909,29.2458,28.2421,27.8085,27.5309,3.95
35.9921,31.8604,29.2791,28.2772,27.8510,27.5548,4.05
35.7164,31.8395,29.2937,28.3011,27.8786,27.6358,4.15
35.5077,31.9297,29.3353,28.3565,27.9694,27.6516,4.25
37.1994,31.9613,29.3472,28.3979,27.9838,27.6897,4.35
36.4250,32.0554,29.3763,28.4417,28.0384,27.7681,4.45
36.1756,32.0708,29.3901,28.4691,28.0720,27.8094,4.55
36.0360,32.0977,29.4319,28.4920,28.1289,27.8578,4.65
36.2690,32.1704,29.4486,28.5411,28.1670,27.8924,4.75
36.0152,32.2281,29.4512,28.5936,28.2454,27.9368,4.85
36.0466,32.1873,29.4953,28.6134,28.2500,27.9790,4.95
36.3411,32.2526,29.5418,28.6806,28.3060,28.0252,5.05
36.8823,32.3684,29.5438,28.6988,28.3425,28.0890,5.15
36.5799,32.3714,29.5833,28.7351,28.4263,28.1110,5.25
36.4413,32.3336,29.6126,28.7509,28.4360,28.1470,5.35
36.2864,32.4814,29.6453,28.8040,28.4723,28.1919,5.45
36.1902,32.4875,29.6424,28.8325,28.5148,28.2591,5.55
37.0788,32.5887,29.6937,28.8803,28.6005,28.2821,5.65
37.7353,32.6014,29.6980,28.9150,28.6569,28.3355,5.75
37.4808,32.6193,29.7174,28.9612,28.6545,28.3363,5.85
37.5191,32.7486,29.7949,28.9937,28.7139,28.4221,5.95
36.5921,32.6346,29.7713,29.0354,28.7535,28.4587,6.05
36.8169,32.7701,29.7947,29.0609,28.8154,28.5182,6.15
36.7787,32.8475,29.8396,29.1116,28.8016,28.5354,6.25
37.2321,32.8535,29.8752,29.1307,28.8602,28.5840,6.35
37.2321,32.9673,29.9014,29.1798,28.9098,28.6161,6.45
37.4734,32.9140,29.9268,29.2170,28.9413,28.6390,6.55
38.7813,33.0305,29.9365,29.2612,28.9904,28.7217,6.65
37.8653,33.0813,29.9805,29.2848,29.0563,28.7506,6.75
38.0802,33.0619,30.0085,29.3083,29.0765,28.7928,6.85
37.4018,33.1124,30.0348,29.3429,29.1311,28.8136,6.95
37.8265,33.2067,30.0483,29.3931,29.1538,28.8444,7.05
37.6252,33.2471,30.0905,29.4182,29.2098,28.8696,7.15
37.2559,33.2054,30.1307,29.4687,29.2367,28.9365,7.25
37.5517,33.3311,30.1155,29.4715,29.2602,28.9826,7.35
37.5451,33.3237,30.1658,29.5253,29.3388,29.0130,7.45
38.3563,33.3838,30.1815,29.5137,29.3644,29.0633,7.55
37.7363,33.3868,30.2089,29.5686,29.4079,29.0949,7.65
37.9265,33.5758,30.2474,29.6110,29.4878,29.1603,7.75
38.2992,33.5774,30.2652,29.6744,29.4714,29.1700,7.85
39.4613,33.6328,30.2954,29.6955,29.5449,29.1941,7.95
38.0415,33.6297,30.3538,29.7317,29.5408,29.2804,8.05
39.1821,33.6955,30.3492,29.7471,29.6074,29.3214,8.15
39.8224,33.7400,30.3903,29.7899,29.6307,29.3218,8.25
38.5882,33.7824,30.4155,29.8065,29.6878,29.3672,8.35
39.2086,33.7860,30.4301,29.8356,29.7109,29.3956,8.45
38.3573,33.9632,30.4643,29.8498,29.7087,29.4341,8.55
