u,g,r,i,z,y,time
23.9315,23.7875,23.9795,24.3891,24.6598,24.9813,0.05
23.1081,23.0060,23.2951,23.7631,24.0132,24.2800,0.15
22.8454,22.6262,22.8858,23.3702,23.6499,23.9262,0.25
22.7681,22.3977,22.6292,23.1117,23.4230,23.7301,0.35
22.8414,22.2779,22.4488,22.9216,23.2303,23.5699,0.45
23.0079,22.2240,22.3197,22.7543,23.0969,23.4641,0.55
23.2912,22.2272,22.2324,22.6430,22.9811,23.3802,0.65
23.5474,22.2642,22.1631,22.5668,22.9142,23.3169,0.75
23.8425,22.3481,22.0805,22.4764,22.8447,23.2854,0.85
24.1340,22.4876,22.0296,22.4285,22.8066,23.2328,0.95
24.4308,22.6568,21.9822,22.3899,22.7593,23.2252,1.05
24.7269,22.8633,21.9596,22.3729,22.7585,23.1753,1.15
24.9597,23.0655,21.9549,22.3428,22.7341,23.1509,1.25
25.2253,23.2815,21.9837,22.3551,22.7361,23.1630,1.35
25.4938,23.4823,22.0535,22.3475,22.7379,23.0989,1.45
25.6716,23.6689,22.1050,22.3460,22.7296,23.1005,1.55
25.8255,23.7987,22.1859,22.3259,22.7478,23.0623,1.65
26.0686,23.9480,22.2733,22.2990,22.7459,22.9845,1.75
26.2577,24.0608,22.3495,22.2420,22.7253,22.9203,1.85
26.4809,24.1768,22.4349,22.2075,22.6920,22.8567,1.95
26.6548,24.2858,22.5004,22.1702,22.6551,22.7665,2.05
26.8894,24.3803,22.5879,22.1277,22.6101,22.6860,2.15
27.0019,24.4875,22.6543,22.1196,22.5700,22.5903,2.25
27.1569,24.6020,22.7358,22.1063,22.5425,22.5617,2.35
27.3073,24.6896,22.8277,22.1180,22.5160,22.5022,2.45
27.4899,24.7988,22.8835,22.1308,22.4677,22.4491,2.55
27.7017,24.8878,22.9920,22.1514,22.4554,22.4489,2.65
27.8358,24.9866,23.0391,22.1789,22.4391,22.4156,2.75
27.9449,25.0828,23.1117,22.2215,22.4277,22.3725,2.85
28.1222,25.1713,23.1907,22.2427,22.4433,22.3967,2.95
28.2518,25.2567,23.2658,22.2753,22.4477,22.4179,3.05
28.4500,25.3283,23.3052,22.3279,22.4701,22.4193,3.15
28.4709,25.3971,23.3770,22.3595,22.5084,22.4225,3.25
28.6250,25.4958,23.4217,22.4243,22.5351,22.4605,3.35
28.8450,25.5385,23.4866,22.4724,22.5914,22.4623,3.45
29.0596,25.6360,23.5556,22.5341,22.6564,22.4947,3.55
28.9320,25.6484,23.6047,22.5704,22.7014,22.5081,3.65
28.8705,25.7602,23.6386,22.6161,22.7593,22.5551,3.75
29.2044,25.8130,23.7050,22.6773,22.8088,22.5812,3.85
29.0755,25.8615,23.7885,22.7411,22.9034,22.6104,3.95
29.3386,25.8911,23.8232,22.7900,22.9486,22.6396,4.05
29.2280,25.9522,23.8326,22.8409,22.9791,22.6543,4.15
29.5475,26.0823,23.9145,22.8978,23.0184,22.6819,4.25
29.8323,26.0691,23.9619,22.9310,23.0806,22.7211,4.35
29.8484,26.0948,23.9994,23.0094,23.1250,22.7790,4.45
29.9391,26.1958,24.0358,23.0439,23.1841,22.8199,4.55
29.7995,26.2076,24.1139,23.0974,23.2189,22.8297,4.65
29.7780,26.2396,24.1799,23.1408,23.2942,22.8696,4.75
29.8240,26.3166,24.1648,23.1586,23.2945,22.8920,4.85
29.8634,26.3272,24.2043,23.2382,23.3306,22.9494,4.95
30.1672,26.4021,24.2272,23.2549,23.3650,22.9586,5.05
30.0458,26.3867,24.2820,23.3159,23.3859,22.9755,5.15
29.9812,26.4501,24.3106,23.3744,23.4286,23.0250,5.25
30.0551,26.4964,24.3466,23.4247,23.4296,23.0430,5.35
29.9109,26.4830,24.3428,23.4531,23.4741,23.0695,5.45
30.0615,26.5219,24.4005,23.4773,23.4835,23.1041,5.55
30.1256,26.5840,24.4146,23.5165,23.5130,23.1278,5.65
30.5261,26.5990,24.4694,23.5460,23.5561,23.1714,5.75
30.2820,26.6370,24.4810,23.5969,23.5962,23.1946,5.85
30.4314,26.6282,24.4850,23.6211,23.6009,23.2386,5.95
30.3023,26.7214,24.5247,23.6428,23.6084,23.2402,6.05
30.3867,26.7315,24.5452,23.6821,23.6202,23.2838,6.15
30.6074,26.7605,24.5963,23.6972,23.6633,23.3254,6.25
30.3359,26.7850,24.5935,23.7389,23.7159,23.3595,6.35
30.5830,26.7659,24.6558,23.7663,23.7370,23.3705,6.45
30.4560,26.8233,24.6685,23.7839,23.7712,23.4255,6.55
30.6419,26.7923,24.6555,23.8197,23.7803,23.4318,6.65
30.6800,26.8486,24.6878,23.8311,23.7962,23.4745,6.75
30.8762,26.9016,24.7474,23.8382,23.8336,23.5096,6.85
30.6766,26.9063,24.7601,23.8801,23.8556,23.5179,6.95
30.5116,27.0012,24.7845,23.9124,23.9097,23.5572,7.05
30.5602,26.9491,24.7900,23.9451,23.9096,23.6110,7.15
30.5490,26.9694,24.8035,23.9576,23.9307,23.6361,7.25
30.6782,26.9688,24.8344,23.9589,23.9470,23.6721,7.35
30.8473,27.0235,24.8534,24.0304,23.9631,23.6966,7.45
31.0011,27.0299,24.8676,24.0117,24.0036,23.7225,7.55
31.2372,27.1118,24.9033,24.0601,24.0446,23.7778,7.65
30.7974,27.0757,24.9200,24.0453,24.0759,23.7898,7.75
30.7737,27.0743,24.9292,24.0875,24.0759,23.8247,7.85
31.0491,27.1282,24.9428,24.1376,24.1203,23.8847,7.95
30.7344,27.1456,24.9693,24.1507,24.1212,23.8659,8.05
31.1586,27.1736,24.9704,24.1572,24.1334,23.9074,8.15
30.8811,27.1795,25.0237,24.2110,24.1997,23.9595,8.25
31.0546,27.2199,25.0128,24.2019,24.2210,23.9759,8.35
30.8830,27.2057,25.0274,24.2186,24.2529,24.0137,8.45
31.3094,27.2994,25.0853,24.2400,24.2785,24.0205,8.55
30.9872,27.2655,25.1002,24.2856,24.3196,24.0610,8.65
31.1177,27.3154,25.1292,24.3198,24.3094,24.1164,8.75
30.6273,27.3587,25.1375,24.3301,24.3264,24.1235,8.85
30.9250,27.3322,25.1350,24.3611,24.3660,24.1411,8.95
