u,g,r,i,z,y,time
26.4353,26.0312,26.0436,26.0461,26.3520,26.3959,0.05
26.5603,26.0468,25.5018,25.4791,25.6040,25.6740,0.15
26.6446,25.9029,25.2651,25.2629,25.2892,25.2218,0.25
26.8774,25.9009,25.0812,24.9182,24.9281,24.9116,0.35
27.1611,25.9129,24.9491,24.7305,24.7294,24.5318,0.45
27.1398,25.9559,24.9210,24.5572,24.5927,24.3835,0.55
27.1199,25.9069,24.8805,24.4266,24.4568,24.2261,0.65
27.3456,25.9620,24.9224,24.3346,24.3336,23.9646,0.75
27.3738,26.0098,24.9023,24.3497,24.2420,23.8432,0.85
27.5696,26.1130,24.9864,24.1617,24.1731,23.7390,0.95
27.6228,26.1073,24.9959,24.0729,24.0538,23.5837,1.05
27.5204,26.1127,25.0088,24.0826,24.0670,23.5037,1.15
27.6420,26.1532,25.0298,24.0034,24.0164,23.4358,1.25
27.8775,26.2708,25.1242,23.9107,23.9847,23.3613,1.35
27.7058,26.1901,25.0812,23.9299,23.9415,23.2867,1.45
27.8427,26.2601,25.1300,23.9068,23.9208,23.2561,1.55
28.1587,26.3294,25.1472,23.8768,23.9059,23.1383,1.65
28.1850,26.2934,25.1191,23.8634,23.8355,23.1283,1.75
28.2731,26.5396,25.2908,23.9200,23.8723,23.0700,1.85
28.2609,26.4331,25.1503,23.8660,23.7785,23.0804,1.95
28.6910,26.4795,25.2539,23.9218,23.8804,23.0863,2.05
28.5500,26.5043,25.2227,23.8329,23.7858,22.9950,2.15
28.8441,26.7282,25.3588,23.9877,23.8569,22.9699,2.25
28.8067,26.5987,25.2234,23.8769,23.7439,23.0044,2.35
29.1213,26.8288,25.4859,23.9910,23.8651,22.9595,2.45
29.2724,26.9030,25.3072,23.9411,23.7928,23.0034,2.55
29.5173,26.8143,25.3973,23.9801,23.7651,22.9528,2.65
29.4772,27.0160,25.5246,24.0742,23.8861,22.9703,2.75
28.9796,26.9271,25.3521,23.9416,23.7210,22.9640,2.85
29.3209,27.1995,25.5868,24.1165,23.8822,23.0148,2.95
29.9921,27.2788,25.5722,24.1494,23.8990,23.0134,3.05
29.9224,27.2349,25.4078,24.0241,23.7688,22.9606,3.15
30.0257,27.2962,25.7049,24.2025,23.9056,23.0236,3.25
29.7389,27.4028,25.8272,24.3049,23.9885,23.0488,3.35
29.6100,27.3253,25.5974,24.1544,23.8628,23.0419,3.45
29.9974,27.4587,25.6508,24.1614,23.8426,23.0374,3.55
31.7899,27.8971,26.0372,24.3775,24.0762,23.1474,3.65
30.3614,27.8497,25.9631,24.4063,23.9963,23.0996,3.75
30.2399,27.7342,25.8320,24.3014,23.8641,23.0722,3.85
30.9933,28.0862,26.0641,24.4020,24.0230,23.1242,3.95
31.5363,28.1504,26.1498,24.5933,24.0849,23.2100,4.05
31.1027,27.9964,26.0630,24.5433,24.0535,23.1679,4.15
31.5890,28.1250,26.0889,24.4442,24.0175,23.1829,4.25
31.4471,28.2673,26.3245,24.5154,24.0950,23.1946,4.35
33.2324,28.5371,26.4409,24.6694,24.2468,23.3261,4.45
30.9775,28.4429,26.4629,24.7078,24.2328,23.3433,4.55
31.5123,28.3415,26.2919,24.5752,24.1208,23.2661,4.65
32.5365,28.3541,26.3845,24.5637,24.1067,23.1941,4.75
32.4687,28.7351,26.5839,24.8005,24.2743,23.3338,4.85
32.2976,28.9136,26.7428,24.9144,24.3736,23.4385,4.95
32.7966,28.9014,26.7325,24.8499,24.3345,23.4003,5.05
31.8640,28.7410,26.5471,24.7160,24.2587,23.3457,5.15
31.8998,28.9432,26.6998,24.7582,24.2840,23.3415,5.25
32.7388,29.2433,26.9662,24.9428,24.4139,23.3900,5.35
31.5771,29.5487,27.0028,25.0917,24.4589,23.4771,5.45
32.5070,29.3517,26.9483,24.9833,24.5268,23.4891,5.55
32.6832,28.9599,26.9000,24.9188,24.3578,23.4239,5.65
32.0189,29.2531,26.8833,24.9471,24.3973,23.4115,5.75
32.2398,29.6969,27.1363,25.0398,24.4745,23.4419,5.85
33.0717,29.7515,27.2858,25.2615,24.6175,23.5665,5.95
34.5246,29.6892,27.2507,25.2158,24.5867,23.6087,6.05
35.7701,29.7970,27.1784,25.1711,24.6053,23.6229,6.15
33.3441,29.5359,27.1586,25.1995,24.5483,23.5363,6.25
33.1849,29.6193,27.2642,25.1360,24.5854,23.5030,6.35
32.8665,30.0568,27.5213,25.3261,24.6741,23.5105,6.45
33.5589,29.9460,27.6858,25.4005,24.7631,23.6157,6.55
35.1591,30.4687,27.5165,25.5089,24.7709,23.7023,6.65
-9999.0000,30.3789,27.4918,25.4672,24.8033,23.6950,6.75
35.8983,30.1141,27.5706,25.4580,24.7647,23.6928,6.85
35.3528,30.1823,27.5425,25.3363,24.7435,23.6563,6.95
37.2554,30.3294,27.6757,25.4117,24.8068,23.6710,7.05
36.0967,30.8029,27.9497,25.5832,24.8660,23.6777,7.15
36.0237,31.0801,27.9046,25.6027,24.9721,23.7440,7.25
35.2574,30.5915,28.0242,25.7553,25.0259,23.8727,7.35
46.4065,30.2786,28.1188,25.7412,24.9974,23.8730,7.45
33.1279,30.8274,28.0424,25.7210,24.9791,23.8513,7.55
33.1954,30.8703,28.0312,25.7321,24.9209,23.8307,7.65
36.4872,31.1178,28.0460,25.7926,25.0377,23.7817,7.75
-9999.0000,31.3844,28.1189,25.7947,25.1080,23.8429,7.85
-9999.0000,31.1067,28.3241,25.9521,25.1759,23.8690,7.95
36.8708,31.4865,28.4336,26.0083,25.2051,23.9998,8.05
35.6854,31.6463,28.4181,26.0694,25.2009,24.0364,8.15
-9999.0000,31.4689,28.5061,26.0884,25.3167,24.0913,8.25
-9999.0000,31.3789,28.4760,26.0788,25.3528,24.0717,8.35
39.2323,30.8007,28.3449,26.1375,25.2103,24.0603,8.45
40.8478,31.8887,28.6566,26.0675,25.2734,24.0791,8.55
