u,g,r,i,z,y,time
27.7065,27.0895,27.1983,26.9220,27.2482,27.3969,0.05
27.6010,26.9046,26.4984,26.1892,26.4746,26.6184,0.15
27.6916,26.8084,26.1803,25.8861,26.0459,26.1273,0.25
27.7589,26.7371,25.9431,25.6510,25.8203,25.9576,0.35
27.8048,26.6708,25.6994,25.4016,25.5721,25.6102,0.45
27.8236,26.5534,25.5456,25.1798,25.3485,25.3041,0.55
28.0085,26.6454,25.5710,25.1107,25.2390,25.2551,0.65
27.9202,26.5360,25.3870,24.9526,25.0827,25.0561,0.75
28.0532,26.5268,25.3754,24.8069,24.9665,24.9067,0.85
27.9714,26.5105,25.3850,24.7420,24.8820,24.7825,0.95
28.0263,26.5329,25.3672,24.6753,24.7354,24.6513,1.05
28.1173,26.5398,25.3863,24.6101,24.7079,24.5271,1.15
28.0132,26.4675,25.3193,24.5468,24.5853,24.4448,1.25
28.1338,26.4863,25.3337,24.4788,24.4962,24.3682,1.35
28.2095,26.6159,25.5345,24.5464,24.5468,24.3799,1.45
28.2510,26.5786,25.4888,24.4386,24.4131,24.2262,1.55
28.2012,26.5378,25.4575,24.4108,24.3911,24.1681,1.65
28.4731,26.7123,25.6897,24.4758,24.4000,24.1925,1.75
28.3718,26.5828,25.5361,24.3146,24.2583,24.0833,1.85
28.7139,26.8300,25.7981,24.5141,24.4024,24.1310,1.95
28.4285,26.6857,25.6541,24.3242,24.2160,23.9873,2.05
28.7608,26.9323,25.8946,24.5383,24.3712,24.0812,2.15
28.6595,26.7721,25.7645,24.3801,24.2370,23.9566,2.25
29.0678,27.1037,26.0533,24.5711,24.3175,23.9888,2.35
28.9243,26.9620,25.9084,24.4865,24.2888,23.9987,2.45
29.3119,27.1088,26.0365,24.5259,24.2815,23.9230,2.55
29.3480,27.1734,26.1013,24.6679,24.3452,24.0145,2.65
29.2820,27.0906,25.9526,24.5155,24.2224,23.8670,2.75
29.7800,27.4790,26.3231,24.7589,24.3979,23.9746,2.85
29.8349,27.4439,26.2421,24.7679,24.3773,24.0513,2.95
29.7215,27.3318,26.1651,24.6733,24.2697,23.9144,3.05
30.5179,27.7873,26.4866,24.9765,24.4703,24.0268,3.15
30.3363,27.7138,26.3755,24.9310,24.4752,24.0734,3.25
30.1404,27.6675,26.2993,24.8314,24.3582,23.9592,3.35
30.9474,28.0553,26.7068,25.1692,24.5592,24.1543,3.45
30.9794,28.1855,26.6492,25.2287,24.6120,24.2093,3.55
30.7424,27.9893,26.5722,25.0302,24.4613,24.0892,3.65
30.8102,28.2783,26.6896,25.1742,24.5171,24.1707,3.75
31.4343,28.6166,26.9623,25.5349,24.8032,24.3723,3.85
31.3457,28.5058,26.8966,25.3967,24.7306,24.3359,3.95
31.3557,28.4363,26.7878,25.2762,24.5645,24.2028,4.05
31.9270,28.7565,26.9766,25.5076,24.7171,24.3377,4.15
31.9162,29.0641,27.2653,25.7407,24.9805,24.5926,4.25
31.8772,28.9241,27.2431,25.6929,24.8792,24.4857,4.35
32.1737,28.8430,27.0588,25.5179,24.7567,24.3762,4.45
32.4002,28.9914,27.2999,25.6259,24.8656,24.3951,4.55
32.4735,29.4192,27.6231,25.9746,25.1531,24.6716,4.65
33.1872,29.6034,27.6452,25.9867,25.1987,24.6845,4.75
33.4894,29.3976,27.5623,25.8518,25.0570,24.5692,4.85
33.0081,29.3231,27.3823,25.7787,24.9451,24.5041,4.95
33.7455,29.7696,27.8292,26.0275,25.1671,24.6622,5.05
34.0441,29.9357,27.9869,26.2244,25.3796,24.8311,5.15
33.0432,30.1511,27.9473,26.2412,25.3877,24.8379,5.25
33.1938,29.8540,27.7991,26.1201,25.2409,24.7470,5.35
32.6350,29.9276,27.8182,26.0225,25.1756,24.6483,5.45
33.9575,30.1486,28.0489,26.2112,25.2729,24.7147,5.55
33.8569,30.5306,28.2567,26.4456,25.5313,24.9493,5.65
36.2937,30.6177,28.3508,26.5191,25.5952,25.0023,5.75
