u,g,r,i,z,y,time
21.1716,21.4114,21.7927,22.2062,22.4360,22.7078,0.05
20.4998,20.8059,21.2823,21.6955,21.9966,22.2258,0.15
20.4098,20.5712,20.9929,21.4495,21.7860,22.1533,0.25
20.5425,20.4772,20.8300,21.2981,21.7204,22.1925,0.35
20.6875,20.4895,20.7625,21.1939,21.6558,22.2418,0.45
20.8945,20.5563,20.7512,21.1530,21.6423,22.3117,0.55
21.2140,20.7057,20.7755,21.1786,21.6365,22.3408,0.65
21.6617,20.9242,20.7919,21.2158,21.6290,22.2572,0.75
22.3047,21.2603,20.8111,21.2896,21.6188,22.1818,0.85
23.0748,21.6893,20.8460,21.3230,21.5645,21.9621,0.95
23.7200,22.1416,20.9156,21.2982,21.4832,21.7174,1.05
24.2890,22.5256,21.0349,21.2574,21.4078,21.4997,1.15
24.6927,22.8402,21.1942,21.2263,21.3603,21.3459,1.25
25.0473,23.1152,21.4338,21.2514,21.3831,21.3183,1.35
25.3933,23.3391,21.6407,21.3291,21.4352,21.3297,1.45
25.5913,23.4630,21.7779,21.3877,21.4904,21.3465,1.55
25.7895,23.6113,21.9153,21.4734,21.5573,21.3907,1.65
26.0868,23.8062,22.0890,21.5933,21.6863,21.4781,1.75
26.0953,23.8764,22.1766,21.6437,21.7130,21.5067,1.85
26.3914,24.1084,22.3553,21.7935,21.8545,21.5878,1.95
26.4623,24.1538,22.4221,21.8568,21.8638,21.6010,2.05
26.7839,24.3543,22.5605,21.9757,21.9381,21.6717,2.15
26.7976,24.3778,22.6166,22.0473,21.9422,21.7022,2.25
26.9492,24.4986,22.6913,22.1331,21.9850,21.7966,2.35
27.0627,24.5760,22.7922,22.2092,22.0055,21.8118,2.45
27.1352,24.5970,22.8046,22.2521,22.0112,21.8854,2.55
27.3063,24.7261,22.8976,22.3192,22.0609,21.9491,2.65
27.2333,24.6693,22.8959,22.3527,22.0413,22.0378,2.75
27.3845,24.7920,22.9520,22.4121,22.0940,22.1221,2.85
27.5300,24.8165,23.0177,22.4543,22.1041,22.1722,2.95
27.6823,24.7777,22.9919,22.4695,22.1265,22.2947,3.05
27.6348,24.8774,23.0245,22.5395,22.1481,22.3816,3.15
27.8181,24.9445,23.0841,22.5572,22.1880,22.4189,3.25
27.6531,24.8641,23.0689,22.6037,22.1988,22.5490,3.35
27.7844,24.9500,23.0839,22.6606,22.2477,22.6424,3.45
27.7782,25.0817,23.1548,22.7020,22.2850,22.7035,3.55
27.9064,25.0265,23.1461,22.7047,22.2803,22.7869,3.65
27.7876,24.9870,23.1368,22.7530,22.3021,22.9372,3.75
28.0844,25.0973,23.1912,22.7930,22.3694,22.9772,3.85
28.1543,25.1450,23.2322,22.8481,22.3853,23.0208,3.95
28.1118,25.1082,23.2339,22.8719,22.3917,23.1440,4.05
28.1302,25.1004,23.2362,22.9408,22.4489,23.2613,4.15
28.2448,25.2181,23.2731,22.9569,22.4844,23.3357,4.25
28.3351,25.2652,23.2968,22.9749,22.4950,23.3653,4.35
28.3204,25.2479,23.3127,23.0215,22.5402,23.4748,4.45
28.3843,25.2165,23.3217,23.0871,22.5790,23.5934,4.55
28.3753,25.2766,23.3321,23.1359,22.6143,23.6126,4.65
28.5778,25.3794,23.3963,23.1514,22.6109,23.6558,4.75
28.6136,25.3655,23.4063,23.1732,22.6396,23.7152,4.85
28.4658,25.3556,23.4143,23.2533,22.7244,23.8924,4.95
28.5323,25.3810,23.4213,23.3034,22.7407,23.9808,5.05
28.6875,25.4057,23.4540,23.3392,22.7789,23.9936,5.15
28.8271,25.5263,23.5283,23.3641,22.7851,24.0137,5.25
28.5957,25.4813,23.4944,23.3868,22.8338,24.0712,5.35
28.6608,25.4644,23.5065,23.4321,22.8709,24.2102,5.45
28.6521,25.5033,23.5280,23.5284,22.9338,24.3181,5.55
28.7162,25.5385,23.5609,23.5272,22.9541,24.4151,5.65
28.7697,25.6286,23.6177,23.5876,22.9784,24.3802,5.75
28.8681,25.6448,23.5977,23.5932,22.9914,24.3686,5.85
28.8804,25.6461,23.6372,23.6549,23.0497,24.5017,5.95
29.1712,25.6805,23.6483,23.7322,23.1180,24.6147,6.05
28.7934,25.6912,23.6707,23.7723,23.1782,24.7102,6.15
