u,g,r,i,z,y,time
31.1408,29.5021,28.0688,27.6351,27.5284,27.8622,0.05
31.0409,29.0478,27.4586,26.9184,26.8129,27.1983,0.15
31.2623,29.0348,27.3501,26.5919,26.5220,26.8573,0.25
31.4764,29.1484,27.5094,26.4119,26.3451,26.6619,0.35
31.7288,29.2975,27.8307,26.4030,26.2715,26.5274,0.45
31.9953,29.5082,28.2268,26.4930,26.2593,26.4770,0.55
32.4516,29.7545,28.6435,26.6689,26.2730,26.4641,0.65
33.0282,29.9995,28.9636,26.8589,26.3220,26.4921,0.75
33.5022,30.3009,29.2798,27.1047,26.4500,26.5440,0.85
34.1575,30.6062,29.5313,27.4084,26.6484,26.6877,0.95
34.5196,30.9409,29.8039,27.7258,26.8971,26.8830,1.05
35.4037,31.2887,30.1200,28.0542,27.1689,27.0985,1.15
36.0654,31.7148,30.4208,28.3454,27.4076,27.2737,1.25
36.7716,32.1885,30.7608,28.5967,27.6323,27.4373,1.35
37.2832,32.5793,31.1219,28.8819,27.8509,27.6190,1.45
37.8410,32.9316,31.3572,29.1290,28.0693,27.7741,1.55
38.8167,33.2847,31.6965,29.3811,28.2697,27.9357,1.65
39.0425,33.8390,32.0300,29.6038,28.4797,28.0910,1.75
40.8527,34.1883,32.3120,29.7752,28.5902,28.2195,1.85
39.4523,34.1908,32.4776,29.9924,28.8080,28.3544,1.95
-9999.0000,34.8205,32.7169,30.1422,28.8981,28.4513,2.05
46.7227,35.0153,32.8569,30.3351,29.0601,28.5326,2.15
39.0755,35.1754,33.0876,30.4521,29.1230,28.6151,2.25
40.6956,35.1932,33.1310,30.5894,29.2378,28.6858,2.35
-9999.0000,35.5821,33.2531,30.6899,29.3411,28.7811,2.45
-9999.0000,35.3973,33.2503,30.7747,29.3631,28.8273,2.55
-9999.0000,36.0544,33.4727,30.8460,29.5128,28.9014,2.65
-9999.0000,36.5208,33.4611,30.8872,29.5819,28.9460,2.75
-9999.0000,36.2011,33.5009,31.0158,29.6344,28.9944,2.85
-9999.0000,36.2187,33.5233,31.0533,29.7004,29.0627,2.95
-9999.0000,36.2640,33.7425,31.1424,29.7323,29.0709,3.05
-9999.0000,36.6758,33.8113,31.2155,29.7808,29.1262,3.15
-9999.0000,36.6434,33.7921,31.2640,29.8619,29.1758,3.25
-9999.0000,37.0395,33.9285,31.2852,29.9047,29.2165,3.35
-9999.0000,36.5585,33.9122,31.4212,29.9467,29.2563,3.45
46.2571,36.7085,33.9476,31.3965,30.0430,29.2838,3.55
-9999.0000,36.8345,34.0855,31.4958,30.1025,29.3171,3.65
39.5681,37.4106,33.9916,31.4599,30.1423,29.3407,3.75
-9999.0000,36.9347,34.1050,31.5850,30.2113,29.3823,3.85
-9999.0000,37.1875,33.9877,31.5521,30.1849,29.4587,3.95
-9999.0000,36.9316,34.1689,31.6877,30.2461,29.4594,4.05
-9999.0000,38.4849,34.2829,31.7414,30.2686,29.4518,4.15
-9999.0000,37.5769,34.1750,31.7345,30.2821,29.5019,4.25
39.3521,38.1946,34.1746,31.7562,30.3247,29.5390,4.35
-9999.0000,37.6323,34.6082,31.9089,30.3818,29.6049,4.45
-9999.0000,37.5624,34.4497,31.8858,30.5225,29.6103,4.55
-9999.0000,37.2377,34.5206,31.9370,30.4344,29.6023,4.65
-9999.0000,37.6778,34.3672,31.9725,30.4863,29.6678,4.75
-9999.0000,38.7668,34.5564,31.9999,30.5137,29.6705,4.85
-9999.0000,38.2263,34.5377,31.9600,30.6082,29.7479,4.95
-9999.0000,37.8375,34.5897,31.9854,30.6327,29.7197,5.05
-9999.0000,39.4768,34.6725,32.0426,30.6482,29.7981,5.15
-9999.0000,37.7477,34.7626,32.0786,30.6806,29.8167,5.25
-9999.0000,38.5632,34.6704,32.1753,30.7740,29.8370,5.35
-9999.0000,38.1330,34.7626,32.1681,30.7348,29.8565,5.45
-9999.0000,38.6760,35.0038,32.2301,30.8297,29.8842,5.55
-9999.0000,37.7796,35.0600,32.1879,30.8138,29.8715,5.65
-9999.0000,38.5159,35.1938,32.3180,30.8488,29.9612,5.75
-9999.0000,38.1623,34.8973,32.3593,30.9118,29.9869,5.85
-9999.0000,39.1497,35.0650,32.3298,30.9678,30.0410,5.95
-9999.0000,39.8977,35.3271,32.4021,30.8892,30.0501,6.05
-9999.0000,39.2080,34.8339,32.4103,31.0200,30.0274,6.15
-9999.0000,38.7855,34.9855,32.4107,30.9371,30.1107,6.25
-9999.0000,39.1527,35.2717,32.5032,31.0013,30.0906,6.35
-9999.0000,40.8548,35.3994,32.5430,31.0989,30.1517,6.45
-9999.0000,41.3191,35.2248,32.5292,31.1713,30.1652,6.55
-9999.0000,39.1036,35.4951,32.6459,31.1856,30.1866,6.65
-9999.0000,39.1082,35.4814,32.7363,31.1904,30.1946,6.75
-9999.0000,39.5542,34.9645,32.7959,31.2176,30.2521,6.85
-9999.0000,38.8187,35.3321,32.7721,31.2285,30.3252,6.95
-9999.0000,39.3789,35.4848,32.7792,31.2692,30.3450,7.05
-9999.0000,41.2512,35.4743,32.8216,31.2893,30.3211,7.15
-9999.0000,-9999.0000,35.6871,32.8198,31.4482,30.4286,7.25
-9999.0000,38.9370,35.6562,32.9306,31.3834,30.3713,7.35
-9999.0000,38.9318,35.9058,33.0987,31.4819,30.4706,7.45
-9999.0000,40.1528,35.5932,32.9749,31.4309,30.4696,7.55
-9999.0000,38.9250,35.8547,32.9688,31.4930,30.5237,7.65
-9999.0000,38.9149,35.8243,33.0259,31.5187,30.5707,7.75
-9999.0000,40.5632,35.9263,33.0934,31.5801,30.5779,7.85
-9999.0000,40.4582,35.6106,33.0911,31.5632,30.6396,7.95
-9999.0000,43.8520,35.7821,33.1626,31.6948,30.6135,8.05
-9999.0000,-9999.0000,35.8617,33.2428,31.6994,30.6343,8.15
-9999.0000,39.1117,35.8778,33.2217,31.7370,30.7417,8.25
-9999.0000,-9999.0000,36.1150,33.1863,31.7220,30.7829,8.35
-9999.0000,40.4710,35.7346,33.2561,31.7722,30.7542,8.45
-9999.0000,-9999.0000,36.0202,33.3887,31.8497,30.7865,8.55
-9999.0000,40.2727,35.9264,33.2394,31.8350,30.8489,8.65
-9999.0000,40.7010,36.2832,33.3357,31.9000,30.8774,8.75
-9999.0000,40.3574,35.9802,33.4923,31.9569,30.8861,8.85
-9999.0000,-9999.0000,36.0094,33.4754,32.0274,30.9114,8.95
