u,g,r,i,z,y,time
24.9329,24.5830,24.8027,25.2613,25.5426,25.9324,0.05
24.4942,24.1601,24.3769,24.9516,25.3413,25.7553,0.15
24.9890,24.1354,24.2360,24.7942,25.2704,25.8017,0.25
25.8652,24.3489,24.2044,24.7851,25.2536,25.8143,0.35
26.6910,24.8606,24.2572,24.9236,25.3648,25.9215,0.45
27.5154,25.5368,24.3599,25.0018,25.4495,25.8619,0.55
28.2284,26.0450,24.5160,24.8118,25.4220,25.5720,0.65
28.8012,26.3702,24.6869,24.5298,25.1944,25.2543,0.75
29.3342,26.6503,24.8835,24.3786,24.9696,25.0038,0.85
29.6725,26.9256,25.0805,24.3794,24.8298,24.8647,0.95
30.1176,27.1623,25.2767,24.4595,24.8010,24.8116,1.05
30.4879,27.3661,25.4654,24.5758,24.8657,24.8355,1.15
30.6942,27.5239,25.6169,24.7193,25.0065,24.9001,1.25
31.0175,27.6881,25.7647,24.8549,25.1785,25.0091,1.35
31.1706,27.8305,25.8868,24.9836,25.3610,25.1347,1.45
31.3662,27.9469,25.9917,25.1130,25.4972,25.2489,1.55
31.5536,28.0219,26.0934,25.2309,25.6264,25.3678,1.65
31.5323,28.1276,26.1666,25.3367,25.7303,25.4555,1.75
31.7629,28.1925,26.2300,25.4312,25.8044,25.5404,1.85
31.8056,28.2311,26.2935,25.5259,25.8711,25.6057,1.95
31.8474,28.3205,26.3478,25.6107,25.9092,25.6649,2.05
31.9917,28.3841,26.3885,25.6813,25.9762,25.7340,2.15
32.0556,28.3671,26.4249,25.7288,26.0467,25.7969,2.25
31.9942,28.4319,26.4583,25.7822,26.1108,25.8726,2.35
32.0391,28.4728,26.5038,25.8325,26.1574,25.9535,2.45
32.1387,28.4776,26.5191,25.8749,26.2333,26.0109,2.55
32.1964,28.5410,26.5728,25.9370,26.3127,26.1115,2.65
32.2627,28.5664,26.6027,25.9681,26.3606,26.1928,2.75
32.1570,28.5821,26.6074,26.0087,26.4480,26.2463,2.85
32.2948,28.6306,26.6479,26.0638,26.5008,26.3310,2.95
32.2388,28.6403,26.6847,26.1017,26.5348,26.4144,3.05
32.3349,28.6637,26.6981,26.1428,26.6482,26.4864,3.15
32.3569,28.7031,26.7332,26.1860,26.6872,26.5368,3.25
32.4098,28.7308,26.7737,26.2160,26.7533,26.6424,3.35
32.3871,28.7500,26.7839,26.2622,26.8245,26.6805,3.45
32.4324,28.8114,26.8384,26.2864,26.8911,26.7391,3.55
32.3240,28.7932,26.8298,26.3334,26.9613,26.8054,3.65
32.4222,28.8357,26.8815,26.3573,27.0340,26.8710,3.75
32.4881,28.8702,26.8833,26.4213,27.0569,26.9376,3.85
32.6148,28.9171,26.9271,26.4592,27.1163,26.9926,3.95
32.5100,28.8890,26.9623,26.4916,27.1690,27.0784,4.05
32.4692,28.9410,26.9729,26.5272,27.2432,27.1082,4.15
32.5977,28.9632,27.0167,26.5764,27.2950,27.1822,4.25
32.6937,28.9951,27.0268,26.6152,27.3733,27.2417,4.35
32.5849,29.0306,27.0556,26.6762,27.4556,27.2808,4.45
32.7304,29.0141,27.0809,26.6752,27.4353,27.3528,4.55
32.6189,29.0434,27.1168,26.7465,27.5189,27.4356,4.65
32.7262,29.0925,27.1419,26.7780,27.5497,27.4700,4.75
32.6898,29.1203,27.1665,26.8064,27.5995,27.4810,4.85
32.8360,29.1562,27.2157,26.8566,27.6582,27.5547,4.95
32.7373,29.1632,27.2322,26.8870,27.7059,27.6165,5.05
32.7257,29.1605,27.2481,26.9343,27.7891,27.6366,5.15
32.7435,29.2319,27.2878,26.9726,27.8055,27.7482,5.25
32.8615,29.2591,27.2999,27.0176,27.8398,27.7172,5.35
32.7760,29.2848,27.3298,27.0613,27.8513,27.8216,5.45
32.7806,29.2912,27.3541,27.0859,27.9653,27.8243,5.55
32.9037,29.3244,27.3970,27.1477,27.9787,27.8882,5.65
32.9080,29.3492,27.4089,27.1878,28.0262,27.9432,5.75
32.9486,29.4031,27.4350,27.2450,28.0904,27.9716,5.85
32.8904,29.4156,27.4793,27.2695,28.1233,27.9799,5.95
33.0363,29.4231,27.4921,27.2986,28.1716,28.0364,6.05
33.0880,29.4523,27.5236,27.3270,28.1613,28.0965,6.15
32.9114,29.4934,27.5413,27.3779,28.2412,28.1525,6.25
32.8934,29.4989,27.5612,27.4395,28.2950,28.1682,6.35
33.0367,29.5386,27.6071,27.4707,28.3317,28.1769,6.45
33.0769,29.5506,27.6285,27.5120,28.3531,28.2555,6.55
32.9248,29.5749,27.6432,27.5456,28.3884,28.2854,6.65
33.0668,29.6346,27.6668,27.5732,28.4059,28.3346,6.75
33.1359,29.6592,27.6881,27.6285,28.4664,28.3334,6.85
33.2748,29.6858,27.7224,27.6307,28.4751,28.3928,6.95
33.0968,29.7072,27.7368,27.7149,28.5077,28.4340,7.05
32.9544,29.7714,27.7968,27.7757,28.5727,28.4289,7.15
33.4466,29.7705,27.8058,27.7680,28.5695,28.4831,7.25
33.3838,29.8079,27.8339,27.8406,28.6117,28.5660,7.35
33.2907,29.8045,27.8570,27.8603,28.6548,28.5235,7.45
33.1774,29.8487,27.8732,27.8731,28.6761,28.5790,7.55
33.3034,29.9091,27.9194,27.9569,28.7126,28.5996,7.65
33.3255,29.9180,27.9331,27.9732,28.7505,28.6411,7.75
33.3218,29.9527,27.9603,28.0021,28.7916,28.6865,7.85
33.5026,29.9909,28.0061,28.0324,28.7572,28.6578,7.95
33.5192,30.0183,28.0319,28.0971,28.7912,28.7356,8.05
33.4559,30.0561,28.0534,28.1220,28.8731,28.7686,8.15
33.3772,30.0843,28.0838,28.1741,28.8621,28.7959,8.25
33.4817,30.0658,28.0969,28.2002,28.9273,28.7887,8.35
33.4139,30.1198,28.1422,28.2433,28.9786,28.7943,8.45
33.4543,30.0836,28.1559,28.2876,28.9518,28.8465,8.55
33.3858,30.1682,28.1719,28.3115,28.9367,28.8347,8.65
33.4706,30.2209,28.2204,28.3533,28.9752,28.8852,8.75
33.5570,30.2424,28.2455,28.4306,29.0486,28.9145,8.85
33.5100,30.2879,28.2620,28.4098,29.0601,28.9621,8.95
