u,g,r,i,z,y,time
18.9100,18.9657,19.2832,19.6777,19.9008,20.2758,0.05
18.1031,18.2302,18.6330,19.0708,19.4243,19.6846,0.15
17.8147,17.8723,18.2764,18.7427,19.1486,19.4072,0.25
17.7542,17.6691,18.0435,18.4973,18.8908,19.2809,0.35
17.8516,17.5405,17.8709,18.3301,18.7567,19.1744,0.45
18.1045,17.4861,17.7603,18.2034,18.6721,19.0651,0.55
18.4510,17.4621,17.6767,18.1240,18.6169,19.1041,0.65
18.8536,17.4856,17.6037,18.0535,18.5442,19.0868,0.75
19.2030,17.5656,17.5539,18.0142,18.5504,19.0812,0.85
19.5153,17.6880,17.5060,17.9888,18.5312,19.1026,0.95
19.7911,17.8573,17.4945,17.9939,18.5047,19.0746,1.05
20.0360,18.0597,17.4814,18.0130,18.5115,19.0977,1.15
20.2685,18.2808,17.4828,18.0343,18.4900,19.0982,1.25
20.5016,18.5211,17.4932,18.0364,18.4610,19.0622,1.35
20.7561,18.7184,17.5161,18.0254,18.3816,18.9993,1.45
20.9160,18.8839,17.5363,17.9832,18.3059,18.9157,1.55
21.1704,18.9997,17.5568,17.9367,18.2403,18.7780,1.65
21.3226,19.1103,17.6173,17.8480,18.1527,18.6322,1.75
21.5113,19.2097,17.6385,17.7786,18.0628,18.4784,1.85
21.6758,19.3345,17.7073,17.7239,18.0109,18.3594,1.95
21.8542,19.4089,17.7692,17.6776,17.9698,18.2417,2.05
21.9860,19.5181,17.8354,17.6472,17.9269,18.1214,2.15
22.1265,19.6329,17.9070,17.6258,17.9276,18.0412,2.25
22.2461,19.7488,17.9682,17.6407,17.8960,17.9526,2.35
22.4876,19.8453,18.0384,17.6512,17.8943,17.8843,2.45
22.5729,19.9575,18.0883,17.6754,17.9210,17.8571,2.55
22.7644,20.0755,18.1717,17.7074,17.9431,17.8434,2.65
22.8953,20.1620,18.2220,17.7612,17.9877,17.8078,2.75
22.9315,20.2693,18.2713,17.8070,17.9912,17.7850,2.85
23.0556,20.3483,18.3344,17.8884,18.0231,17.8171,2.95
23.1253,20.4237,18.3894,17.9596,18.0671,17.8224,3.05
23.2146,20.5140,18.4514,18.0122,18.0982,17.8614,3.15
23.3926,20.5917,18.5025,18.0948,18.1571,17.8974,3.25
23.5915,20.6506,18.5628,18.1782,18.1835,17.9551,3.35
23.4728,20.6973,18.6190,18.2228,18.2073,18.0092,3.45
