u,g,r,i,z,y,time
23.3671,21.1694,20.0067,19.6862,19.8179,20.0332,0.05
24.1100,21.7017,20.3577,19.6863,19.6375,19.8762,0.15
24.8417,22.3220,20.9214,20.0267,19.7594,19.8876,0.25
25.3309,22.8277,21.3238,20.3880,20.0187,19.9758,0.35
25.7096,23.2029,21.6394,20.6989,20.2908,20.1689,0.45
26.0109,23.4791,21.8865,20.9941,20.5677,20.4118,0.55
26.2156,23.7327,22.0977,21.2468,20.8163,20.6637,0.65
26.4481,23.9321,22.2961,21.4682,21.0700,20.9350,0.75
26.7272,24.1052,22.4644,21.6589,21.3010,21.1849,0.85
26.8592,24.2967,22.6286,21.8430,21.5116,21.4405,0.95
27.0907,24.4753,22.7756,22.0088,21.7055,21.6609,1.05
27.3375,24.5880,22.9303,22.1692,21.8702,21.8621,1.15
27.5488,24.7340,23.0682,22.2957,22.0320,22.0374,1.25
27.7122,24.8929,23.2132,22.4287,22.1785,22.2006,1.35
27.9154,25.0152,23.3429,22.5655,22.3098,22.3420,1.45
28.1427,25.1260,23.4675,22.6872,22.4300,22.4946,1.55
28.3100,25.2502,23.5895,22.8192,22.5526,22.6243,1.65
28.4477,25.3865,23.7240,22.9199,22.6586,22.7697,1.75
28.5322,25.5290,23.8365,23.0505,22.7901,22.8888,1.85
28.7026,25.6290,23.9622,23.1469,22.8939,22.9978,1.95
29.0353,25.7527,24.0804,23.2710,23.0109,23.1219,2.05
29.1817,25.8727,24.2157,23.3776,23.0988,23.2262,2.15
29.2081,25.9761,24.3197,23.4709,23.2072,23.3539,2.25
29.2901,26.1097,24.4027,23.5684,23.3166,23.4757,2.35
29.4288,26.1796,24.5230,23.7019,23.4363,23.5661,2.45
29.5204,26.3053,24.6368,23.7923,23.5476,23.6447,2.55
29.7230,26.3886,24.7858,23.9050,23.6305,23.7544,2.65
30.0438,26.5105,24.8837,24.0341,23.7459,23.8187,2.75
30.4046,26.6480,25.0054,24.1181,23.8434,23.9447,2.85
30.7731,26.7283,25.1100,24.2352,23.9264,24.0767,2.95
30.5612,26.8325,25.2066,24.3451,24.0271,24.1574,3.05
30.6529,26.8989,25.3276,24.4360,24.1294,24.2793,3.15
30.7255,27.0625,25.4377,24.5546,24.2372,24.3760,3.25
30.5567,27.1474,25.5316,24.6810,24.3392,24.4678,3.35
30.6853,27.1990,25.6526,24.7711,24.4311,24.5652,3.45
30.6792,27.2980,25.7668,24.8789,24.5426,24.6585,3.55
30.8750,27.4176,25.8759,25.0226,24.6212,24.7497,3.65
30.8602,27.4702,25.9627,25.0872,24.7279,24.8494,3.75
30.7341,27.5469,26.0796,25.2154,24.8409,24.9140,3.85
31.1333,27.6273,26.1886,25.3124,24.9389,25.0135,3.95
31.4948,27.7296,26.2908,25.4120,25.0324,25.1383,4.05
31.3433,27.8108,26.3803,25.5133,25.1638,25.2096,4.15
31.4475,27.8782,26.4264,25.6433,25.2132,25.3302,4.25
31.3151,28.0079,26.5279,25.7794,25.3451,25.4245,4.35
31.5952,27.9602,26.6571,25.8894,25.5019,25.5996,4.45
31.4376,27.9679,26.7917,25.9997,25.5912,25.6431,4.55
31.2418,28.0551,26.8430,26.1037,25.7068,25.7378,4.65
31.5049,28.0816,26.9599,26.1837,25.7554,25.8771,4.75
31.2154,28.0792,27.0161,26.2789,25.9142,25.9513,4.85
31.4219,28.1514,27.0785,26.4638,25.9965,26.0468,4.95
31.4231,28.1308,27.1715,26.5618,26.0868,26.1872,5.05
31.3010,28.1339,27.2443,26.6579,26.2367,26.3329,5.15
31.3904,28.2189,27.3613,26.7664,26.3346,26.4286,5.25
31.5237,28.2274,27.4198,26.9237,26.4666,26.5169,5.35
31.6147,28.2890,27.4814,26.9742,26.5431,26.6865,5.45
31.8812,28.3584,27.5432,27.0530,26.6855,26.7510,5.55
32.1658,28.4081,27.6323,27.1924,26.7817,26.7468,5.65
32.9100,28.4641,27.6787,27.2616,26.9127,26.9531,5.75
33.1145,28.5461,27.7169,27.3330,26.9802,27.0133,5.85
32.5978,28.6741,27.7902,27.4534,27.1000,27.1406,5.95
33.0955,28.6623,27.8700,27.5856,27.2256,27.2822,6.05
33.1939,28.7806,27.8625,27.7658,27.3585,27.3050,6.15
33.7962,28.8930,27.9198,27.7873,27.5110,27.5425,6.25
33.8789,28.9926,28.0480,27.9002,27.6004,27.5777,6.35
35.9050,29.0811,28.0274,28.0242,27.6740,27.6767,6.45
34.2071,29.2196,28.0981,28.0681,27.8712,27.9107,6.55
34.9580,29.1955,28.1870,28.1918,27.9885,27.8954,6.65
34.2866,29.1742,28.1817,28.1930,28.2327,28.1073,6.75
36.1076,29.1781,28.1905,28.2172,28.1424,28.2404,6.85
34.7272,29.1400,28.3128,28.4227,28.3135,28.3426,6.95
35.3863,29.0047,28.3449,28.4209,28.4289,28.4438,7.05
34.7520,29.0263,28.3353,28.5292,28.6749,28.6248,7.15
34.5926,28.9679,28.3779,28.4532,28.6506,28.8226,7.25
34.4085,28.9357,28.4956,28.5314,28.8485,28.9133,7.35
34.6372,28.8727,28.4768,28.3657,28.9001,29.0731,7.45
34.5053,28.8828,28.5167,28.3362,28.8885,29.3232,7.55
34.4818,28.9086,28.5576,28.4462,28.8706,29.2316,7.65
35.3100,28.9496,28.5604,28.4572,29.0609,29.4258,7.75
34.3796,28.9208,28.5988,28.3707,28.9902,29.2807,7.85
