u,g,r,i,z,y,time
25.9823,25.9560,26.1201,26.4984,26.7035,26.8732,0.05
25.0360,24.9859,25.2827,25.5387,25.7819,26.0669,0.15
24.5350,24.4374,24.7636,25.1523,25.2569,25.6228,0.25
24.2728,24.1063,24.3940,24.8045,25.0442,25.3334,0.35
24.0971,23.8507,24.1350,24.5700,24.7657,25.0167,0.45
23.9798,23.6907,23.9200,24.2931,24.5716,24.7942,0.55
23.9929,23.6051,23.7775,24.1780,24.4419,24.5980,0.65
23.9483,23.4992,23.6514,24.0059,24.2604,24.4762,0.75
23.9278,23.4265,23.5571,23.8828,24.1061,24.4007,0.85
23.9484,23.3934,23.4802,23.7591,23.9746,24.2337,0.95
23.9738,23.3389,23.4094,23.6694,23.8864,24.1545,1.05
24.0179,23.2927,23.3443,23.5652,23.7857,24.0424,1.15
24.0396,23.2566,23.2673,23.4793,23.6582,23.9131,1.25
24.1020,23.2579,23.2441,23.4352,23.6086,23.8837,1.35
24.2852,23.2819,23.2373,23.4088,23.5560,23.8187,1.45
24.3384,23.2193,23.1385,23.2845,23.4542,23.7011,1.55
24.3562,23.2325,23.1596,23.2804,23.4552,23.7079,1.65
24.6349,23.2826,23.0980,23.2020,23.3768,23.6237,1.75
24.5755,23.2249,23.0558,23.1556,23.3450,23.5529,1.85
24.9433,23.3434,23.0722,23.1507,23.3461,23.5507,1.95
24.8335,23.2629,22.9755,23.0810,23.2720,23.4695,2.05
25.2039,23.4176,23.0203,23.0994,23.2662,23.4371,2.15
25.0801,23.3611,22.9592,23.0569,23.2212,23.3981,2.25
25.4583,23.5074,22.9394,23.0040,23.1978,23.3629,2.35
25.3817,23.5252,22.9687,23.0348,23.2108,23.3369,2.45
25.5396,23.5616,22.8776,22.9467,23.1427,23.2773,2.55
25.7757,23.7652,22.9728,23.0010,23.1726,23.2937,2.65
25.6386,23.6876,22.8842,22.9381,23.1060,23.2039,2.75
26.0635,23.9181,22.8998,22.9003,23.0931,23.1756,2.85
26.0086,23.9914,22.9609,22.9598,23.1333,23.1918,2.95
25.9677,23.9285,22.8746,22.8529,23.0330,23.1222,3.05
26.3475,24.2151,22.9419,22.8571,23.0477,23.1051,3.15
26.3083,24.2864,23.0054,22.9023,23.0896,23.1412,3.25
26.2664,24.1952,22.9169,22.8280,22.9815,23.0612,3.35
26.6418,24.4427,22.9973,22.7938,22.9898,23.0419,3.45
26.7108,24.5799,23.1022,22.8735,23.0302,23.0600,3.55
26.6423,24.4883,23.0311,22.8245,23.0031,23.0382,3.65
26.7728,24.5425,23.0489,22.7755,22.9498,22.9824,3.75
27.0988,24.8312,23.2007,22.8421,22.9640,23.0298,3.85
27.0641,24.8366,23.2187,22.8828,22.9918,23.0453,3.95
26.9743,24.7708,23.1732,22.7994,22.9360,22.9894,4.05
27.2839,24.8901,23.2115,22.7916,22.9198,22.9820,4.15
27.5246,25.1252,23.3524,22.8867,22.9541,23.0235,4.25
27.4845,25.1327,23.4119,22.9283,23.0065,23.0582,4.35
27.4560,25.0634,23.3731,22.8656,22.9457,22.9920,4.45
27.6396,25.1230,23.3799,22.8508,22.9298,22.9767,4.55
27.8932,25.3781,23.5375,22.9323,22.9497,23.0322,4.65
27.8459,25.4614,23.6482,23.0467,23.0338,23.1098,4.75
27.8206,25.4279,23.6622,23.0399,23.0191,23.0800,4.85
27.8290,25.3551,23.6343,23.0022,22.9879,23.0150,4.95
28.1773,25.5073,23.7575,23.0057,22.9887,23.0340,5.05
28.1067,25.6957,23.9684,23.1237,23.0553,23.0946,5.15
28.1801,25.7142,24.0427,23.2136,23.1147,23.1850,5.25
28.2152,25.6908,24.0646,23.2179,23.1248,23.1301,5.35
28.2028,25.6380,24.0276,23.1827,23.0887,23.1206,5.45
28.2852,25.7632,24.2203,23.2050,23.0912,23.1060,5.55
28.6915,25.9090,24.4881,23.2711,23.1415,23.1524,5.65
28.4856,25.9763,24.6521,23.4178,23.2310,23.2380,5.75
28.6633,25.9404,24.6516,23.4331,23.2529,23.2724,5.85
28.6866,25.9438,24.6197,23.4196,23.2065,23.2084,5.95
28.6431,25.9241,24.6368,23.4312,23.2168,23.2146,6.05
29.0556,26.1017,24.9480,23.4621,23.2910,23.2447,6.15
29.1774,26.3457,25.1830,23.5710,23.3711,23.3224,6.25
29.2903,26.3675,25.2849,23.6982,23.4273,23.3759,6.35
29.3432,26.4158,25.3130,23.6978,23.4102,23.3616,6.45
29.3480,26.3881,25.2778,23.6694,23.4210,23.3448,6.55
29.4096,26.3483,25.2420,23.6504,23.4019,23.3762,6.65
29.5254,26.5398,25.5030,23.7436,23.4743,23.3810,6.75
29.8663,26.7867,25.7073,23.9206,23.5669,23.4736,6.85
29.8378,26.9017,25.8605,24.0931,23.6691,23.5854,6.95
30.0906,26.9749,25.9285,24.1551,23.6961,23.5812,7.05
30.0449,26.9964,25.8884,24.1607,23.6663,23.5414,7.15
30.1761,26.9703,25.8845,24.1282,23.6863,23.5646,7.25
30.2294,26.9767,25.9205,24.1370,23.6605,23.5570,7.35
30.4724,27.1763,26.0663,24.2082,23.7096,23.5967,7.45
31.0055,27.5171,26.2584,24.3912,23.8480,23.7050,7.55
30.9406,27.5630,26.4203,24.6408,24.0222,23.8554,7.65
31.0796,27.7029,26.4775,24.7392,24.1062,23.9492,7.75
31.4957,27.7062,26.4772,24.8045,24.0935,23.9291,7.85
31.3102,27.7601,26.5142,24.8075,24.0971,23.9213,7.95
31.0422,27.8094,26.4879,24.8281,24.0858,23.9573,8.05
31.5511,27.8898,26.5984,24.8255,24.1399,23.9639,8.15
