u,g,r,i,z,y,time
34.0149,30.7899,28.9447,27.7673,27.0029,26.8247,0.05
34.7730,31.6776,29.3678,27.7258,26.7275,26.2530,0.15
-9999.0000,32.2401,29.7975,27.7653,26.7482,26.0820,0.25
36.1889,32.6553,29.9526,27.8492,26.8304,25.9561,0.35
36.3615,32.8436,30.1171,27.9275,26.8229,25.9189,0.45
36.4203,32.9428,30.2884,27.9632,26.8831,25.9072,0.55
37.5301,33.1506,30.4230,28.1306,26.9256,25.9293,0.65
35.3879,33.0568,30.4540,28.2909,26.9519,25.9978,0.75
36.7000,33.2542,30.4755,28.3760,26.9946,26.0643,0.85
-9999.0000,33.1572,30.4545,28.4277,27.0614,26.1180,0.95
36.3909,33.0180,30.5127,28.5292,27.0870,26.2170,1.05
-9999.0000,33.3528,30.5179,28.6536,27.1818,26.2670,1.15
37.7691,33.1762,30.5186,28.6568,27.2266,26.3215,1.25
36.6291,33.0682,30.6343,28.7107,27.2544,26.4159,1.35
38.2065,33.1112,30.6476,28.8349,27.3080,26.4685,1.45
-9999.0000,33.3371,30.5975,28.9033,27.3957,26.5629,1.55
-9999.0000,33.1545,30.5860,28.8961,27.4309,26.6307,1.65
38.2701,33.3093,30.5789,28.9590,27.5286,26.6859,1.75
-9999.0000,33.7296,30.6499,29.0048,27.5759,26.7667,1.85
38.8142,33.1765,30.7086,28.9796,27.7031,26.8344,1.95
-9999.0000,33.4228,30.7808,29.0607,27.7444,26.8692,2.05
-9999.0000,33.4476,30.7983,29.0783,27.8445,26.9280,2.15
-9999.0000,33.3823,30.9177,29.0586,27.8399,27.0019,2.25
37.6409,33.4753,30.8827,29.0939,27.9161,27.0405,2.35
38.0387,33.8594,30.8164,29.1044,27.9545,27.1258,2.45
-9999.0000,33.6379,30.8435,29.0677,28.0451,27.1993,2.55
-9999.0000,33.3302,30.9163,29.1315,28.0705,27.2540,2.65
-9999.0000,33.4852,30.8562,29.0987,28.0687,27.3020,2.75
-9999.0000,33.7524,30.7834,29.1393,28.1742,27.3680,2.85
-9999.0000,33.9245,30.8667,29.1828,28.2637,27.5328,2.95
37.3410,33.6913,31.0855,29.1515,28.3048,27.5633,3.05
-9999.0000,33.6369,30.9908,29.2199,28.3094,27.5967,3.15
-9999.0000,33.5356,30.9815,29.2030,28.3854,27.6474,3.25
-9999.0000,33.4176,31.0195,29.2368,28.3592,27.7870,3.35
-9999.0000,33.5248,31.0283,29.1776,28.4290,27.8145,3.45
-9999.0000,33.8753,31.1061,29.2305,28.4200,27.9230,3.55
-9999.0000,33.7182,31.0835,29.2827,28.4762,27.9970,3.65
39.1951,33.8712,31.1079,29.2892,28.4849,28.0667,3.75
-9999.0000,33.9144,31.0699,29.3447,28.5563,28.1608,3.85
-9999.0000,33.9503,31.1834,29.2888,28.5183,28.1586,3.95
37.7689,33.8254,31.1607,29.3025,28.5370,28.2277,4.05
-9999.0000,33.8931,31.1449,29.3348,28.5841,28.1923,4.15
-9999.0000,33.8700,31.2456,29.4550,28.5883,28.2719,4.25
-9999.0000,33.8617,31.2843,29.4082,28.6584,28.3828,4.35
-9999.0000,33.6537,31.1798,29.4471,28.6254,28.4131,4.45
-9999.0000,33.6078,31.2548,29.4376,28.6772,28.4554,4.55
-9999.0000,33.9356,31.3098,29.5369,28.7202,28.4836,4.65
-9999.0000,33.8175,31.3655,29.5878,28.6937,28.4958,4.75
-9999.0000,33.7427,31.3822,29.5901,28.7472,28.5648,4.85
-9999.0000,33.6653,31.4325,29.6252,28.7576,28.5244,4.95
-9999.0000,33.8430,31.4491,29.6778,28.7769,28.6122,5.05
-9999.0000,33.6997,31.4586,29.7024,28.8307,28.5985,5.15
46.0271,34.0276,31.4869,29.7355,28.8578,28.6481,5.25
46.0243,33.7950,31.4898,29.8182,28.9044,28.6765,5.35
38.4946,34.0221,31.5085,29.9182,28.9397,28.7079,5.45
46.0229,33.9261,31.4926,29.8390,28.9556,28.7129,5.55
-9999.0000,33.5774,31.5487,29.9482,28.9981,28.7936,5.65
-9999.0000,33.8675,31.6739,30.0645,29.0165,28.7910,5.75
-9999.0000,33.7584,31.6227,29.9657,29.1074,28.9001,5.85
-9999.0000,33.8288,31.7500,30.0894,29.1636,28.9320,5.95
-9999.0000,33.7789,31.7198,30.1660,29.1575,28.9049,6.05
-9999.0000,33.9302,31.7377,30.2780,29.2032,29.0016,6.15
38.9660,34.0089,31.8739,30.2921,29.2504,29.0172,6.25
-9999.0000,33.8674,31.6740,30.3598,29.2969,29.0592,6.35
-9999.0000,33.8776,31.9111,30.3304,29.3762,29.1072,6.45
-9999.0000,33.9652,31.8776,30.4734,29.3979,29.1130,6.55
-9999.0000,33.9832,31.9746,30.4718,29.3898,29.2169,6.65
-9999.0000,34.0211,31.9961,30.4896,29.5052,29.2105,6.75
-9999.0000,33.8758,31.8602,30.4974,29.5945,29.2161,6.85
-9999.0000,34.1412,31.9154,30.6114,29.5714,29.3212,6.95
-9999.0000,34.0551,31.7895,30.6650,29.6471,29.3844,7.05
-9999.0000,34.1031,31.9253,30.6925,29.6924,29.4128,7.15
-9999.0000,34.1632,31.9562,30.7261,29.7783,29.5273,7.25
-9999.0000,34.1680,32.0544,30.7569,29.8676,29.4844,7.35
-9999.0000,34.2812,32.0672,30.8381,29.9485,29.5320,7.45
-9999.0000,34.2259,31.9637,30.8555,29.9019,29.5350,7.55
-9999.0000,34.1647,32.0989,30.8591,29.9694,29.6700,7.65
-9999.0000,34.0609,32.0723,31.0425,30.0199,29.7659,7.75
-9999.0000,34.1926,32.0990,30.9476,30.0768,29.7219,7.85
-9999.0000,34.3107,32.0940,31.0447,30.2072,29.7483,7.95
-9999.0000,34.1954,32.1231,31.2330,30.2431,29.9305,8.05
-9999.0000,34.0866,32.2168,31.1143,30.2408,29.9082,8.15
-9999.0000,34.1757,32.2384,31.1645,30.2332,29.9486,8.25
-9999.0000,34.0744,32.1847,31.1636,30.4378,29.9966,8.35
-9999.0000,34.1593,32.2075,31.2708,30.4016,30.1503,8.45
-9999.0000,34.1192,32.1777,31.1747,30.4246,30.0615,8.55
-9999.0000,34.1375,32.2029,31.3267,30.5287,30.1163,8.65
