u,g,r,i,z,y,time
24.7446,24.7851,25.0580,25.4685,25.6713,26.0321,0.05
23.8367,23.9240,24.2527,24.7699,24.9575,25.2625,0.15
23.3752,23.4501,23.8299,24.3046,24.5390,24.7848,0.25
23.1473,23.1509,23.5393,24.0203,24.2487,24.5256,0.35
23.0084,22.9418,23.2570,23.7813,24.0283,24.3420,0.45
22.9854,22.7664,23.0617,23.5943,23.8128,24.1137,0.55
23.0034,22.6868,22.9504,23.4519,23.6740,24.0474,0.65
23.0445,22.5927,22.8199,23.3038,23.5430,23.8862,0.75
23.1179,22.5232,22.7328,23.2046,23.4457,23.8140,0.85
23.2017,22.4892,22.6680,23.0922,23.3394,23.7620,0.95
23.2991,22.4793,22.6142,23.0006,23.2657,23.6840,1.05
23.4317,22.4607,22.5701,22.9274,23.2002,23.6068,1.15
23.5739,22.4584,22.5131,22.8478,23.1262,23.5812,1.25
23.6930,22.4749,22.4736,22.8018,23.0792,23.5376,1.35
23.8291,22.5304,22.4792,22.7712,23.0568,23.5368,1.45
23.9665,22.5656,22.4186,22.7347,23.0096,23.4969,1.55
24.1047,22.6277,22.3810,22.7082,23.0054,23.4928,1.65
24.2248,22.6992,22.3701,22.6861,23.0223,23.4854,1.75
24.4582,22.8120,22.3351,22.6424,22.9733,23.4706,1.85
24.5372,22.8684,22.3195,22.6674,23.0016,23.4713,1.95
24.8085,23.0363,22.3181,22.6401,22.9582,23.4739,2.05
24.8452,23.1163,22.3218,22.6520,23.0169,23.4775,2.15
25.1939,23.3065,22.3290,22.6253,22.9833,23.4350,2.25
25.2327,23.3947,22.3598,22.6375,23.0304,23.4771,2.35
25.5758,23.5921,22.3807,22.6162,23.0022,23.4206,2.45
25.6795,23.7353,22.4474,22.6420,23.0257,23.4251,2.55
25.8394,23.8152,22.4797,22.6156,23.0181,23.3868,2.65
26.1678,24.0719,22.5513,22.6027,23.0237,23.3596,2.75
26.1767,24.1345,22.6129,22.6109,23.0275,23.3578,2.85
26.4356,24.2451,22.6576,22.5591,23.0217,23.2959,2.95
26.7083,24.4546,22.7703,22.5618,23.0104,23.2769,3.05
26.7129,24.5058,22.8502,22.5594,23.0162,23.2452,3.15
26.9197,24.6366,22.8992,22.5309,22.9782,23.1795,3.25
27.2371,24.8053,23.0017,22.5168,22.9577,23.1388,3.35
27.2622,24.8878,23.1394,22.5891,22.9553,23.1297,3.45
27.3753,24.9411,23.1957,22.5816,22.9280,23.0634,3.55
27.6557,25.0976,23.2497,22.5674,22.8727,22.9941,3.65
27.7936,25.2187,23.3780,22.6289,22.8823,23.0006,3.75
27.7922,25.2676,23.4856,22.7031,22.8769,23.0575,3.85
28.1213,25.3466,23.5301,22.7249,22.8799,22.9996,3.95
28.2452,25.4795,23.6137,22.7136,22.8389,22.9676,4.05
28.2601,25.5723,23.7255,22.8003,22.8457,22.9869,4.15
28.4445,25.5988,23.8159,22.8738,22.8875,23.0382,4.25
28.6251,25.6644,23.8681,22.8971,22.8993,23.0120,4.35
28.7871,25.8036,23.8988,22.9077,22.8763,23.0051,4.45
28.9283,25.9091,23.9770,22.9331,22.8873,23.0310,4.55
28.9364,25.9080,24.0384,23.0158,22.9591,23.0580,4.65
28.9534,25.9573,24.0741,23.0481,22.9671,23.0995,4.75
29.3862,26.0172,24.1132,23.0700,22.9855,23.0984,4.85
29.5202,26.0928,24.1528,23.0860,23.0235,23.1278,4.95
29.4768,26.1767,24.2337,23.1677,23.0635,23.1676,5.05
29.4511,26.2497,24.2639,23.1964,23.1005,23.2048,5.15
29.7007,26.2430,24.2877,23.2143,23.1311,23.2275,5.25
30.0420,26.2746,24.3087,23.2619,23.1634,23.2378,5.35
29.8757,26.3696,24.3329,23.2927,23.2143,23.2661,5.45
30.0428,26.4114,24.3942,23.3152,23.2577,23.3393,5.55
30.2222,26.4479,24.4326,23.3670,23.3221,23.3810,5.65
30.0903,26.4940,24.4500,23.3990,23.3496,23.3968,5.75
30.0773,26.4865,24.4678,23.4108,23.4052,23.4045,5.85
30.1957,26.4867,24.4767,23.4605,23.4618,23.4379,5.95
30.1746,26.6061,24.5438,23.4932,23.5494,23.5017,6.05
30.4188,26.6332,24.5682,23.5301,23.6037,23.5234,6.15
29.9872,26.6597,24.6001,23.5665,23.6819,23.5753,6.25
30.4179,26.6791,24.6361,23.5609,23.7074,23.6085,6.35
30.2987,26.6368,24.5974,23.5753,23.7727,23.6134,6.45
30.7171,26.6898,24.6379,23.6199,23.8321,23.6729,6.55
30.5331,26.7916,24.6663,23.6447,23.9482,23.7220,6.65
30.5072,26.8065,24.6916,23.7048,24.0106,23.7871,6.75
