u,g,r,i,z,y,time
27.4156,25.2216,24.7637,25.3307,25.9218,26.4787,0.05
27.6271,25.6349,24.5548,24.8159,25.2762,25.7933,0.15
27.9537,26.0823,24.8186,24.7524,25.0536,25.4038,0.25
28.2453,26.4335,25.1784,24.9861,25.2183,25.4810,0.35
28.5192,26.7225,25.4884,25.3042,25.5643,25.8849,0.45
28.7276,26.9695,25.7654,25.5967,25.9309,26.3266,0.55
28.9268,27.1731,26.0141,25.8615,26.2276,26.6675,0.65
29.0638,27.3457,26.2436,26.0852,26.4789,26.9364,0.75
29.2146,27.4976,26.4542,26.2966,26.7152,27.2228,0.85
29.3401,27.6449,26.6378,26.4956,26.9253,27.4737,0.95
29.4441,27.7715,26.8140,26.6882,27.1495,27.7204,1.05
29.5101,27.8929,26.9504,26.8557,27.3477,27.9283,1.15
29.6168,27.9973,27.0866,27.0280,27.5251,28.1211,1.25
29.6890,28.1295,27.2211,27.1711,27.7002,28.3379,1.35
29.7847,28.2302,27.3410,27.3186,27.8556,28.5023,1.45
29.8394,28.3459,27.4529,27.4531,27.9942,28.6688,1.55
29.8954,28.4397,27.5626,27.5883,28.1449,28.7894,1.65
29.9517,28.5362,27.6659,27.7104,28.2636,28.9155,1.75
30.0105,28.6427,27.7591,27.8130,28.3833,29.0484,1.85
30.0726,28.7249,27.8707,27.9302,28.5238,29.1470,1.95
30.1497,28.8228,27.9607,28.0385,28.6031,29.2753,2.05
30.1831,28.9077,28.0604,28.1370,28.7151,29.3607,2.15
30.2432,28.9861,28.1494,28.2355,28.8180,29.4670,2.25
30.3146,29.0751,28.2355,28.3331,28.9049,29.5443,2.35
30.3596,29.1288,28.3178,28.4271,29.0227,29.6545,2.45
30.4100,29.2371,28.3983,28.5175,29.0985,29.7370,2.55
30.4578,29.3061,28.4758,28.6016,29.1598,29.7969,2.65
30.5237,29.3716,28.5697,28.6898,29.2515,29.8443,2.75
30.5747,29.4502,28.6405,28.7903,29.3134,29.9342,2.85
30.6049,29.5123,28.7202,28.8580,29.4127,30.0375,2.95
30.6828,29.5700,28.8147,28.9441,29.4961,30.0850,3.05
30.7153,29.6329,28.8647,28.9995,29.5531,30.1299,3.15
30.7539,29.6778,28.9579,29.0827,29.6184,30.1890,3.25
30.8247,29.7547,29.0268,29.1778,29.6919,30.2841,3.35
30.8843,29.8300,29.0952,29.2293,29.7587,30.3240,3.45
30.9371,29.8785,29.1446,29.3070,29.8587,30.4107,3.55
30.9825,29.9335,29.2305,29.3377,29.8628,30.4594,3.65
31.0624,29.9820,29.2834,29.4449,29.9512,30.4691,3.75
31.0864,30.0358,29.3635,29.5034,30.0242,30.6005,3.85
31.1803,30.0966,29.4340,29.5842,30.1004,30.5960,3.95
31.2461,30.1545,29.4901,29.6328,30.1219,30.6627,4.05
31.2892,30.1967,29.5404,29.6909,30.2139,30.6804,4.15
31.3151,30.2447,29.6063,29.7278,30.2437,30.7591,4.25
31.3807,30.2887,29.6706,29.8169,30.3381,30.8479,4.35
31.4299,30.3463,29.7279,29.8763,30.3537,30.8791,4.45
31.5164,30.3980,29.7808,29.9495,30.4174,30.9094,4.55
31.5716,30.4400,29.8391,29.9955,30.4772,30.9688,4.65
31.6351,30.4857,29.8915,30.0450,30.5053,31.0116,4.75
31.6957,30.5438,29.9609,30.0870,30.5842,31.0742,4.85
31.7373,30.5863,29.9923,30.1557,30.6289,31.0438,4.95
31.8299,30.6353,30.0644,30.2208,30.6373,31.1110,5.05
31.8970,30.6770,30.1110,30.2569,30.7251,31.1911,5.15
31.9602,30.7375,30.1571,30.3051,30.7854,31.2532,5.25
32.0481,30.7570,30.2031,30.3390,30.8141,31.3027,5.35
32.1543,30.8038,30.2749,30.4195,30.8599,31.3102,5.45
32.1889,30.8791,30.2871,30.4726,30.9168,31.4226,5.55
32.3194,30.9040,30.3376,30.5360,30.9168,31.3847,5.65
32.3666,30.9633,30.3693,30.5591,31.0100,31.4056,5.75
32.4564,31.0013,30.4548,30.5749,30.9998,31.4916,5.85
32.5063,31.0430,30.4861,30.6556,31.0520,31.4942,5.95
32.6088,31.0751,30.5106,30.6963,31.1249,31.5821,6.05
32.7373,31.1524,30.5639,30.7135,31.1215,31.5658,6.15
32.8177,31.1996,30.6127,30.7694,31.1751,31.6226,6.25
32.9813,31.2513,30.6723,30.8106,31.1862,31.6504,6.35
33.0136,31.3068,30.6861,30.8558,31.2414,31.6852,6.45
33.1660,31.3497,30.7369,30.8928,31.3006,31.7446,6.55
33.2295,31.4114,30.7581,30.9658,31.3353,31.7661,6.65
33.4239,31.4598,30.8026,30.9798,31.3286,31.7466,6.75
33.4650,31.4818,30.8582,31.0251,31.3921,31.8288,6.85
33.6677,31.5832,30.8982,31.0697,31.4488,31.8848,6.95
33.7218,31.6317,30.9339,31.0821,31.4878,31.8027,7.05
33.9508,31.7025,30.9508,31.1299,31.4642,31.8443,7.15
34.0786,31.8033,31.0064,31.1710,31.5048,31.9114,7.25
34.1554,31.8323,31.0654,31.2145,31.5619,31.9187,7.35
34.3377,31.9350,31.0965,31.2322,31.5767,31.9801,7.45
34.5386,31.9744,31.1156,31.2859,31.6018,31.9462,7.55
34.6692,32.0553,31.1569,31.3038,31.5814,31.9845,7.65
34.7938,32.1357,31.2188,31.3392,31.6499,32.0279,7.75
34.9620,32.2286,31.2687,31.3512,31.6593,32.1305,7.85
35.0891,32.3487,31.3066,31.4096,31.6875,32.1258,7.95
35.2389,32.4268,31.3449,31.4220,31.7561,32.0989,8.05
35.3460,32.5266,31.3882,31.4518,31.8231,32.1951,8.15
35.5043,32.6165,31.4300,31.5409,31.8034,32.1727,8.25
35.7878,32.7237,31.5108,31.5509,31.8534,32.2435,8.35
35.7187,32.8061,31.5318,31.5766,31.8748,32.1848,8.45
35.8938,32.9319,31.5662,31.6394,31.9167,32.2128,8.55
36.0639,33.0238,31.6345,31.6819,31.8935,32.2573,8.65
36.0355,33.1363,31.7080,31.6956,31.9571,32.2972,8.75
36.2204,33.2530,31.7479,31.7325,32.0231,32.3377,8.85
36.5497,33.3948,31.8224,31.8333,32.0398,32.3575,8.95
