u,g,r,i,z,y,time
29.8549,28.7420,27.3415,27.0119,26.6366,26.3477,0.05
29.9977,28.7052,27.0940,26.4793,26.0123,25.6624,0.15
30.4316,29.0097,27.2272,26.3830,25.7530,25.3019,0.25
31.0169,29.3573,27.5372,26.4534,25.6681,25.1116,0.35
31.5822,29.8522,27.8566,26.6572,25.7362,25.0688,0.45
32.3837,30.3843,28.1663,26.9040,25.9533,25.1156,0.55
32.8739,31.0073,28.5143,27.1053,26.1594,25.2386,0.65
33.8771,31.5554,28.7677,27.3118,26.3476,25.3946,0.75
34.1375,31.8607,29.0462,27.4854,26.5101,25.5681,0.85
35.0048,32.2119,29.2576,27.6410,26.6446,25.7214,0.95
35.6312,32.6954,29.5762,27.8246,26.7810,25.8412,1.05
36.3316,33.2251,29.8456,28.0353,26.9591,25.9670,1.15
36.6043,33.3201,30.0868,28.2077,27.1025,26.0687,1.25
49.4912,33.5722,30.2730,28.4020,27.2553,26.2002,1.35
39.0858,33.8894,30.5894,28.6221,27.4193,26.3338,1.45
37.3794,34.6791,30.6934,28.7540,27.5505,26.4123,1.55
38.5741,35.0191,30.8868,28.8636,27.6660,26.5587,1.65
36.6183,34.8018,31.0851,29.0420,27.8226,26.6095,1.75
37.6494,35.3901,31.2572,29.1720,27.8863,26.7199,1.85
-9999.0000,35.4252,31.4326,29.2758,28.0740,26.7965,1.95
-9999.0000,35.2901,31.5562,29.3396,28.0877,26.8690,2.05
-9999.0000,36.3582,31.8430,29.4264,28.1993,26.9331,2.15
-9999.0000,35.3264,31.9767,29.5164,28.2051,27.0291,2.25
-9999.0000,36.0576,32.0353,29.6269,28.3110,27.1051,2.35
-9999.0000,36.0887,32.1214,29.7020,28.4481,27.2084,2.45
-9999.0000,36.2815,32.2224,29.7961,28.5320,27.2328,2.55
-9999.0000,35.9940,32.2826,29.9376,28.6248,27.3505,2.65
-9999.0000,35.9641,32.3196,29.9108,28.6529,27.4269,2.75
-9999.0000,36.0061,32.4920,30.0035,28.7164,27.5088,2.85
-9999.0000,35.9107,32.5590,30.0412,28.8777,27.5433,2.95
-9999.0000,36.3405,32.6050,30.1398,28.8651,27.6118,3.05
-9999.0000,36.4172,32.6578,30.2036,28.9674,27.7347,3.15
39.3273,36.2725,32.7663,30.2778,29.0557,27.7997,3.25
-9999.0000,36.3550,32.5797,30.2677,29.0708,27.8284,3.35
-9999.0000,36.9056,32.7714,30.3428,29.2258,27.9633,3.45
-9999.0000,37.7208,32.9473,30.4905,29.1811,28.0086,3.55
-9999.0000,36.9547,32.8685,30.4605,29.2896,28.1188,3.65
-9999.0000,35.8587,32.7783,30.4646,29.2551,28.1427,3.75
-9999.0000,39.9172,32.7437,30.4094,29.3305,28.2464,3.85
-9999.0000,36.5273,32.9006,30.4847,29.3442,28.3533,3.95
-9999.0000,37.0605,32.6254,30.6426,29.4597,28.3649,4.05
-9999.0000,36.9388,32.8861,30.6775,29.4205,28.3922,4.15
-9999.0000,36.9591,32.8913,30.6395,29.4244,28.5094,4.25
-9999.0000,37.2575,32.7557,30.6478,29.4265,28.5502,4.35
-9999.0000,36.2703,32.7416,30.6211,29.4895,28.6088,4.45
-9999.0000,36.8784,32.5310,30.6763,29.4864,28.6080,4.55
-9999.0000,36.7849,32.8728,30.5991,29.4834,28.6481,4.65
-9999.0000,36.5582,32.8463,30.6193,29.5293,28.7029,4.75
-9999.0000,36.8136,32.8162,30.7478,29.4947,28.7852,4.85
-9999.0000,36.8194,32.9236,30.7166,29.4493,28.7912,4.95
-9999.0000,37.3460,33.0360,30.7997,29.5367,28.8435,5.05
-9999.0000,36.5418,32.7827,30.6859,29.5122,28.8746,5.15
-9999.0000,37.7259,32.8958,30.6998,29.4142,28.8956,5.25
-9999.0000,36.8227,32.9363,30.6435,29.4364,28.9670,5.35
-9999.0000,36.5347,32.8092,30.6686,29.4923,28.8730,5.45
-9999.0000,37.5890,32.8197,30.7050,29.4324,28.9567,5.55
-9999.0000,37.0145,32.8790,30.8056,29.5030,28.9472,5.65
-9999.0000,36.3395,32.9666,30.6904,29.4538,28.9680,5.75
-9999.0000,36.3339,32.7103,30.7904,29.5225,28.9716,5.85
-9999.0000,36.1010,32.8608,30.7867,29.4816,28.9478,5.95
-9999.0000,37.1024,32.7460,30.8422,29.5228,29.0323,6.05
-9999.0000,37.5116,32.7968,30.7849,29.4527,29.0060,6.15
-9999.0000,36.8388,32.9389,30.8155,29.4970,29.0108,6.25
-9999.0000,36.5583,32.8522,30.8394,29.5271,28.9956,6.35
-9999.0000,37.0994,32.7845,30.8355,29.5503,29.0731,6.45
-9999.0000,36.9211,32.8109,30.8156,29.6221,29.0648,6.55
-9999.0000,36.6871,32.6993,30.8615,29.5458,29.1003,6.65
-9999.0000,37.5264,32.8762,30.9190,29.5743,29.1250,6.75
-9999.0000,37.6428,32.8908,30.9278,29.5748,29.1282,6.85
-9999.0000,36.2492,32.8102,30.9139,29.5584,29.1307,6.95
-9999.0000,36.9427,32.9116,30.9029,29.6268,29.1493,7.05
-9999.0000,35.9728,32.8389,30.9036,29.6589,29.1355,7.15
-9999.0000,36.5434,32.8459,30.9878,29.6176,29.1906,7.25
-9999.0000,37.0144,32.7789,30.9446,29.6176,29.2009,7.35
-9999.0000,38.2233,32.7887,30.9920,29.6841,29.1920,7.45
-9999.0000,36.8064,32.9958,31.0446,29.7097,29.2701,7.55
-9999.0000,37.0635,32.8377,31.0644,29.7608,29.2756,7.65
-9999.0000,36.8944,32.9539,31.0861,29.7181,29.2470,7.75
-9999.0000,37.4777,33.0589,31.1456,29.7391,29.2678,7.85
-9999.0000,36.4050,32.8844,31.1308,29.7722,29.3033,7.95
-9999.0000,37.4310,33.0378,31.1953,29.8870,29.3872,8.05
-9999.0000,36.4980,33.0823,31.1974,29.8337,29.3625,8.15
-9999.0000,37.0080,32.8101,31.2252,29.8338,29.4160,8.25
-9999.0000,36.8635,32.9559,31.1621,29.8104,29.4519,8.35
-9999.0000,36.6017,32.9039,31.1597,29.8770,29.4216,8.45
-9999.0000,37.0001,32.9641,31.1618,30.0295,29.4545,8.55
-9999.0000,36.8723,32.9010,31.3368,29.9040,29.4866,8.65
-9999.0000,37.1700,32.8857,31.2734,29.9522,29.5062,8.75
-9999.0000,37.3328,32.7710,31.3393,30.0393,29.5422,8.85
-9999.0000,37.0998,32.9735,31.2427,30.0402,29.5997,8.95
