u,g,r,i,z,y,time
31.8486,29.6342,28.0157,27.1051,26.4716,26.4360,0.05
33.5411,30.6075,28.4796,27.1657,26.2687,26.0254,0.15
34.5230,31.1481,28.7742,27.1655,26.1749,25.6777,0.25
36.9020,32.0365,29.1607,27.2847,26.1867,25.5160,0.35
-9999.0000,31.8538,29.3503,27.1772,26.2045,25.4024,0.45
36.0896,32.0172,29.3285,27.2698,26.1915,25.3317,0.55
37.1356,31.9475,29.5043,27.2588,26.2688,25.3092,0.65
35.7924,32.4078,29.6038,27.3715,26.2660,25.2919,0.75
-9999.0000,32.3596,29.7708,27.4964,26.3096,25.2982,0.85
-9999.0000,32.1127,29.6915,27.5714,26.3012,25.3216,0.95
-9999.0000,32.5692,29.7281,27.6395,26.3272,25.3726,1.05
35.2712,32.8469,29.8988,27.6547,26.4153,25.4256,1.15
35.3793,32.6376,29.8629,27.7441,26.4103,25.4144,1.25
36.6219,32.4487,29.6986,27.7860,26.4388,25.5125,1.35
35.4488,32.1770,29.9653,27.9159,26.4465,25.5247,1.45
-9999.0000,32.3628,29.9175,27.9285,26.4561,25.5802,1.55
35.7984,32.6280,29.8885,27.9333,26.5070,25.6545,1.65
-9999.0000,32.5913,29.9362,28.0467,26.5312,25.6746,1.75
-9999.0000,32.8511,29.9251,28.0944,26.6098,25.7637,1.85
-9999.0000,32.6438,29.9026,28.1006,26.6333,25.7462,1.95
-9999.0000,32.5476,29.9433,28.1892,26.6791,25.8250,2.05
-9999.0000,32.6939,29.9147,28.2800,26.6937,25.8561,2.15
-9999.0000,33.0964,30.0912,28.2507,26.7364,25.9683,2.25
36.3663,32.4620,29.9595,28.1922,26.8287,25.9757,2.35
-9999.0000,32.7769,30.0853,28.3424,26.8102,26.0394,2.45
36.6860,33.0305,30.0212,28.3716,26.9410,26.0920,2.55
-9999.0000,32.5445,30.1887,28.3210,26.9379,26.1068,2.65
36.6917,32.6762,30.1187,28.4368,27.0297,26.2052,2.75
-9999.0000,32.8022,30.0963,28.4700,27.0740,26.2368,2.85
37.7056,32.9193,30.1078,28.4197,27.1244,26.2905,2.95
36.4268,33.0814,30.2314,28.3842,27.1711,26.2795,3.05
-9999.0000,32.4659,30.2929,28.5301,27.2132,26.3590,3.15
-9999.0000,32.6890,30.1627,28.5011,27.2812,26.3859,3.25
35.9735,32.6789,30.2227,28.4290,27.2898,26.4385,3.35
-9999.0000,32.7492,30.2500,28.5255,27.3324,26.5101,3.45
-9999.0000,33.1986,30.2848,28.4545,27.3635,26.5133,3.55
-9999.0000,33.3052,30.2494,28.4302,27.4117,26.5529,3.65
36.9072,33.1290,30.3699,28.4259,27.4821,26.6198,3.75
-9999.0000,32.6573,30.3766,28.4993,27.5326,26.7488,3.85
36.2460,33.4342,30.3180,28.4990,27.5709,26.7629,3.95
36.3649,32.8076,30.1816,28.4589,27.5086,26.7566,4.05
-9999.0000,32.8836,30.2710,28.4688,27.5990,26.7836,4.15
-9999.0000,32.5850,30.3709,28.5536,27.6375,26.8788,4.25
44.3143,33.1869,30.3258,28.4919,27.6717,26.9428,4.35
-9999.0000,33.2389,30.4660,28.4770,27.7351,26.9951,4.45
-9999.0000,33.0399,30.4356,28.5130,27.7072,27.0352,4.55
-9999.0000,32.7159,30.3425,28.5899,27.7239,27.0453,4.65
-9999.0000,32.6503,30.3830,28.5486,27.7717,27.1675,4.75
39.2345,33.1142,30.4412,28.5296,27.8102,27.1311,4.85
-9999.0000,32.9085,30.5447,28.6057,27.7999,27.2552,4.95
-9999.0000,32.8662,30.3059,28.6294,27.8087,27.3570,5.05
-9999.0000,32.9707,30.6090,28.5903,27.8943,27.4111,5.15
-9999.0000,33.0454,30.5832,28.6015,27.9331,27.4410,5.25
36.7899,33.2135,30.6186,28.6270,27.8668,27.4767,5.35
44.6121,33.3694,30.4794,28.6628,27.9197,27.5214,5.45
39.4961,33.0844,30.5321,28.6333,27.9894,27.4598,5.55
-9999.0000,32.9705,30.5581,28.6832,27.9750,27.5655,5.65
-9999.0000,33.2751,30.5060,28.6901,27.9685,27.6525,5.75
-9999.0000,33.2922,30.4722,28.7624,27.9873,27.6757,5.85
36.9369,32.9232,30.6194,28.7328,27.9978,27.7179,5.95
-9999.0000,33.0951,30.5924,28.7904,27.9756,27.7586,6.05
36.1286,33.2848,30.5966,28.7935,28.0330,27.7425,6.15
-9999.0000,33.0961,30.4920,28.9279,28.0302,27.7826,6.25
36.2408,33.2444,30.7018,28.9664,28.0212,27.7920,6.35
36.9507,33.2137,30.7808,28.9107,28.0444,27.8602,6.45
36.2774,33.4735,30.5989,28.9096,28.0935,27.8919,6.55
-9999.0000,33.2390,30.8442,28.9987,28.1326,27.8635,6.65
45.1467,33.3197,30.7150,28.9405,28.1532,27.8612,6.75
-9999.0000,33.3282,30.6674,29.0563,28.2331,27.9145,6.85
40.9719,33.4944,30.9301,29.0921,28.2109,27.9287,6.95
-9999.0000,32.9632,30.7259,29.0937,28.1767,27.9072,7.05
-9999.0000,33.3476,30.8389,29.1289,28.2465,28.0232,7.15
-9999.0000,32.9159,30.7555,29.1169,28.1584,28.0546,7.25
-9999.0000,33.3345,30.7501,29.2096,28.2757,28.1122,7.35
41.4417,33.5004,30.8627,29.2106,28.2407,28.0331,7.45
-9999.0000,33.4012,30.8319,29.2304,28.3489,28.0438,7.55
-9999.0000,33.3618,31.0367,29.3216,28.3757,28.1099,7.65
-9999.0000,33.2337,30.8832,29.3399,28.3827,28.1227,7.75
-9999.0000,33.0170,30.9796,29.3067,28.4663,28.1655,7.85
-9999.0000,33.3325,31.0969,29.4245,28.5348,28.2325,7.95
-9999.0000,33.2613,31.1858,29.5570,28.4383,28.2303,8.05
-9999.0000,33.1327,31.0751,29.4393,28.5171,28.2618,8.15
-9999.0000,32.9253,31.0975,29.5006,28.6134,28.2700,8.25
-9999.0000,33.1051,31.2154,29.7053,28.5914,28.3073,8.35
-9999.0000,33.4704,31.0888,29.5853,28.6362,28.3538,8.45
41.6473,33.0658,31.2460,29.6151,28.6991,28.3687,8.55
-9999.0000,33.1342,31.2050,29.6274,28.7205,28.3750,8.65
-9999.0000,33.2647,31.1664,29.6884,28.6978,28.4594,8.75
37.2829,33.1978,31.2856,29.8736,28.7949,28.5218,8.85
-9999.0000,33.2153,31.3211,29.8173,28.8192,28.5458,8.95
