u,g,r,i,z,y,time
32.0067,30.6350,30.0730,29.3802,29.1262,29.0875,0.05
33.7822,31.5902,30.6639,29.8737,29.2324,28.8393,0.15
34.6970,32.3974,31.0841,29.8885,29.1993,28.8474,0.25
-9999.0000,33.3827,31.5926,30.3422,29.5315,29.0966,0.35
-9999.0000,33.8857,32.3120,30.7014,29.7619,29.2830,0.45
39.3772,35.2922,32.7967,30.9823,29.9608,29.4162,0.55
-9999.0000,35.1965,33.2836,31.1425,30.1750,29.5242,0.65
-9999.0000,36.0349,33.3795,31.7011,30.1530,29.5462,0.75
-9999.0000,36.6519,33.7138,31.7332,30.5023,29.6254,0.85
-9999.0000,35.8734,33.6707,31.8089,30.5695,29.7097,0.95
-9999.0000,-9999.0000,34.5525,32.3716,30.6215,29.7541,1.05
-9999.0000,36.7485,34.6893,31.9480,30.8425,29.8578,1.15
-9999.0000,36.6955,34.5374,32.4089,30.8364,29.8778,1.25
-9999.0000,38.5009,34.7234,32.2497,30.7739,29.9841,1.35
-9999.0000,39.6381,34.8807,32.5443,30.9821,29.9685,1.45
-9999.0000,38.2988,34.7721,32.5033,31.1596,29.9263,1.55
-9999.0000,-9999.0000,35.3890,32.8247,31.1139,29.9796,1.65
-9999.0000,-9999.0000,34.9299,32.9090,31.1859,30.0134,1.75
-9999.0000,38.3290,36.6739,33.1042,31.4194,29.8821,1.85
-9999.0000,-9999.0000,36.4945,32.8895,31.3905,30.0303,1.95
-9999.0000,-9999.0000,35.5236,33.0367,31.2437,30.0447,2.05
-9999.0000,-9999.0000,35.2166,33.2391,31.6451,30.1207,2.15
-9999.0000,39.1994,36.4871,33.6341,31.5035,30.2164,2.25
-9999.0000,-9999.0000,36.8752,33.4799,31.6135,30.3101,2.35
-9999.0000,-9999.0000,36.1939,33.1256,31.5740,30.2261,2.45
-9999.0000,-9999.0000,36.0786,33.4429,31.4490,30.2604,2.55
-9999.0000,-9999.0000,36.7695,33.9677,31.7321,30.3937,2.65
-9999.0000,37.4605,36.5479,33.5598,31.4771,30.2277,2.75
-9999.0000,-9999.0000,35.0677,33.7803,31.7393,30.4145,2.85
-9999.0000,-9999.0000,36.5756,33.9459,31.5128,30.4344,2.95
-9999.0000,-9999.0000,36.9536,33.8417,31.7475,30.6141,3.05
-9999.0000,-9999.0000,35.4899,33.9084,31.9914,30.5157,3.15
-9999.0000,-9999.0000,37.5794,33.9610,31.8835,30.6475,3.25
-9999.0000,-9999.0000,36.9905,33.8562,31.8166,30.5345,3.35
-9999.0000,-9999.0000,36.2136,33.7364,31.9995,30.6131,3.45
-9999.0000,-9999.0000,35.9794,33.7283,31.8818,30.6487,3.55
-9999.0000,-9999.0000,36.4984,33.6358,31.7614,30.8542,3.65
-9999.0000,-9999.0000,36.3977,33.7252,31.8760,30.7478,3.75
-9999.0000,-9999.0000,-9999.0000,33.8530,31.7796,30.7516,3.85
-9999.0000,-9999.0000,36.6696,33.7570,31.9512,30.6554,3.95
-9999.0000,-9999.0000,35.5371,34.2471,32.0218,30.7683,4.05
-9999.0000,-9999.0000,37.9866,34.4743,32.0267,30.8556,4.15
-9999.0000,-9999.0000,36.9018,33.5624,32.3220,30.9010,4.25
-9999.0000,-9999.0000,37.5745,34.0336,31.9481,30.8406,4.35
-9999.0000,-9999.0000,37.2087,33.6186,31.9228,30.7823,4.45
-9999.0000,-9999.0000,36.3494,33.7378,31.9222,30.9350,4.55
-9999.0000,37.2291,37.1576,34.2520,32.2531,30.9333,4.65
-9999.0000,-9999.0000,35.5286,34.0395,31.9912,30.9811,4.75
-9999.0000,-9999.0000,40.7333,33.7916,31.9462,30.9912,4.85
