u,g,r,i,z,y,time
24.6065,24.7008,24.9743,25.2621,25.5735,25.7931,0.05
23.7667,23.8288,24.1753,24.5875,24.8766,25.1496,0.15
23.2828,23.3177,23.6666,24.1906,24.4434,24.6421,0.25
22.9905,22.9943,23.3379,23.8493,24.0391,24.3537,0.35
22.8403,22.7584,23.0876,23.6145,23.8132,24.0913,0.45
22.7367,22.5701,22.8689,23.4028,23.6267,23.8628,0.55
22.7004,22.4443,22.7344,23.2263,23.4687,23.8109,0.65
22.6815,22.3246,22.5752,23.0515,23.2982,23.6344,0.75
22.6718,22.2359,22.4663,22.9409,23.1789,23.5492,0.85
22.7278,22.1759,22.3874,22.8435,23.0793,23.4595,0.95
22.7857,22.1393,22.3109,22.7382,23.0048,23.3561,1.05
22.8460,22.0924,22.2521,22.6450,22.8922,23.3268,1.15
22.9277,22.0500,22.1925,22.5687,22.8144,23.2197,1.25
22.9913,22.0185,22.1231,22.4888,22.7568,23.1647,1.35
23.0941,22.0474,22.1381,22.4521,22.7202,23.1193,1.45
23.2036,22.0443,22.0782,22.3972,22.6411,23.1048,1.55
23.3013,22.0523,22.0225,22.3206,22.6054,23.0239,1.65
23.3576,22.0973,22.0511,22.3169,22.5731,23.0067,1.75
23.5105,22.1138,21.9528,22.2572,22.5152,22.9163,1.85
23.5811,22.1836,21.9772,22.2625,22.5305,22.9813,1.95
23.7091,22.2224,21.9073,22.1982,22.5069,22.9315,2.05
23.7823,22.2634,21.9169,22.2147,22.4888,22.9570,2.15
24.0086,22.3722,21.8586,22.1543,22.4665,22.9167,2.25
24.0338,22.4186,21.8573,22.1792,22.4715,22.9231,2.35
24.2493,22.5384,21.8540,22.1433,22.4534,22.8731,2.45
24.3418,22.6308,21.8445,22.1397,22.4558,22.8925,2.55
24.4213,22.6772,21.8320,22.1269,22.4564,22.8672,2.65
24.6918,22.8518,21.8417,22.1070,22.4387,22.8766,2.75
24.7089,22.9021,21.8577,22.1283,22.4616,22.8780,2.85
24.9223,23.0262,21.8661,22.0857,22.4327,22.8720,2.95
25.1151,23.1933,21.9063,22.0807,22.4217,22.8522,3.05
25.0956,23.2294,21.9443,22.1094,22.4663,22.8522,3.15
25.3886,23.3541,21.9605,22.0671,22.4445,22.8361,3.25
25.5975,23.5351,22.0162,22.0692,22.4431,22.7995,3.35
25.5933,23.6116,22.0809,22.0856,22.4556,22.8018,3.45
25.7076,23.6500,22.1021,22.0531,22.4518,22.7702,3.55
26.0325,23.8398,22.1704,22.0193,22.4171,22.7702,3.65
26.1502,23.9586,22.2769,22.0311,22.4558,22.7356,3.75
26.1414,23.9735,22.2976,22.0370,22.4642,22.7289,3.85
26.3701,24.0747,22.3628,22.0081,22.4222,22.6409,3.95
26.5974,24.2509,22.4464,22.0012,22.4315,22.6039,4.05
26.6234,24.3230,22.5578,22.0495,22.4062,22.6306,4.15
26.6593,24.3705,22.6070,22.0727,22.4023,22.5844,4.25
26.9074,24.4309,22.6605,22.0510,22.3899,22.5514,4.35
27.1854,24.5839,22.7212,22.0650,22.3714,22.4964,4.45
27.1150,24.6893,22.8527,22.1070,22.3712,22.5491,4.55
27.1148,24.7090,22.9462,22.1930,22.3830,22.5829,4.65
27.2751,24.7599,22.9799,22.2138,22.3904,22.5126,4.75
27.6620,24.9007,23.0251,22.2279,22.3520,22.4776,4.85
27.6803,25.0340,23.1201,22.2443,22.3605,22.4486,4.95
27.9625,25.0883,23.2600,22.3042,22.3613,22.5207,5.05
27.8569,25.1177,23.3292,22.3765,22.4015,22.5519,5.15
27.8215,25.1798,23.3560,22.4206,22.4044,22.5312,5.25
28.1240,25.2577,23.4075,22.4036,22.3843,22.5074,5.35
28.2648,25.3597,23.4609,22.4294,22.3746,22.5124,5.45
28.3419,25.4331,23.5247,22.4765,22.4021,22.5509,5.55
28.5614,25.4532,23.5690,22.5470,22.4260,22.5902,5.65
28.5796,25.4936,23.6227,22.5813,22.4548,22.5925,5.75
28.9760,25.5417,23.6619,22.5978,22.4702,22.5899,5.85
28.8794,25.6319,23.6838,22.6148,22.4965,22.6274,5.95
28.8679,25.6762,23.7320,22.6557,22.5206,22.6450,6.05
28.9989,25.7932,23.7635,22.6683,22.5475,22.6804,6.15
28.9257,25.7366,23.7974,22.7612,22.5747,22.7153,6.25
28.9987,25.8106,23.8182,22.7853,22.6055,22.7055,6.35
29.3611,25.8841,23.8697,22.7981,22.6177,22.7365,6.45
29.5121,25.9435,23.8903,22.8143,22.6610,22.7742,6.55
29.8862,25.9890,23.9201,22.8348,22.7224,22.7881,6.65
29.6512,26.0581,23.9664,22.8749,22.7619,22.8598,6.75
29.5742,26.0110,24.0210,22.9203,22.8106,22.8734,6.85
29.5758,26.0675,24.0369,22.9272,22.8374,22.9055,6.95
29.6272,26.0722,24.0527,22.9607,22.8802,22.9088,7.05
29.9359,26.1280,24.0804,22.9997,22.9271,22.9489,7.15
29.8214,26.2030,24.0808,23.0267,22.9583,22.9876,7.25
30.0177,26.2302,24.1125,23.0591,23.0100,23.0117,7.35
29.5096,26.2807,24.1676,23.0937,23.0907,23.0775,7.45
30.0025,26.2626,24.2335,23.1191,23.1321,23.1021,7.55
30.3167,26.2678,24.2154,23.1343,23.1540,23.1029,7.65
30.0800,26.2724,24.1967,23.1456,23.1786,23.1031,7.75
30.1867,26.3473,24.2468,23.1701,23.2667,23.1587,7.85
30.3214,26.3647,24.2581,23.1998,23.2782,23.1747,7.95
30.2900,26.4014,24.2837,23.2312,23.3459,23.2653,8.05
30.1601,26.4845,24.3183,23.2663,23.4715,23.2941,8.15
30.3353,26.4979,24.3700,23.3147,23.5478,23.3498,8.25
30.5678,26.5426,24.3456,23.3136,23.5712,23.3442,8.35
30.5280,26.4959,24.4253,23.3303,23.6597,23.3707,8.45
30.3372,26.4953,24.3843,23.3220,23.6725,23.3941,8.55
30.8326,26.5982,24.3929,23.3541,23.7398,23.4327,8.65
30.4911,26.5516,24.4537,23.3853,23.7838,23.4652,8.75
30.6195,26.6034,24.4295,23.4210,23.8879,23.5183,8.85
30.5416,26.6295,24.4610,23.4567,24.0041,23.5664,8.95
