u,g,r,i,z,y,time
29.5381,27.7946,26.2375,25.3913,25.3380,25.1228,0.05
30.4409,28.2155,26.2983,25.1534,24.9295,24.7780,0.15
31.3087,28.6494,26.5572,25.2379,24.6933,24.5928,0.25
31.0730,28.8457,26.6787,25.2932,24.5696,24.4382,0.35
31.1409,29.0054,26.8554,25.3812,24.5095,24.2876,0.45
31.6933,29.0485,26.8937,25.4466,24.5226,24.2228,0.55
31.0216,29.1385,27.0219,25.5604,24.5040,24.1274,0.65
31.9838,29.3505,27.1907,25.6455,24.5387,24.0935,0.75
31.8577,29.2630,27.2650,25.6938,24.5330,24.0603,0.85
32.2972,29.4286,27.3703,25.7684,24.6139,24.0524,0.95
31.8901,29.4862,27.4252,25.7960,24.6384,24.0559,1.05
31.6148,29.4742,27.5254,25.8741,24.7200,24.0708,1.15
31.8920,29.7606,27.5762,25.9048,24.7344,24.0750,1.25
32.6566,29.7334,27.6609,25.9464,24.8236,24.0804,1.35
32.0622,29.7017,27.6531,26.0368,24.8753,24.1108,1.45
32.3239,29.7199,27.7572,26.0395,24.9509,24.1484,1.55
32.1216,29.9766,27.7549,26.0987,24.9914,24.1988,1.65
32.0857,29.9660,27.8119,26.1573,25.0802,24.2127,1.75
32.5033,29.8576,27.7973,26.2203,25.1385,24.2891,1.85
32.9165,29.9805,27.8158,26.2474,25.2054,24.3113,1.95
32.8652,30.1719,27.9443,26.3521,25.2891,24.3796,2.05
32.4334,30.2136,27.8963,26.3550,25.3446,24.4472,2.15
32.4785,30.1400,28.0247,26.4683,25.3967,24.4891,2.25
32.3464,30.4194,28.1389,26.4690,25.4776,24.6020,2.35
33.9465,30.3626,27.9660,26.5365,25.5197,24.6460,2.45
33.3047,30.3585,28.0413,26.5762,25.6060,24.7119,2.55
32.9125,30.4637,28.0562,26.6829,25.6345,24.8147,2.65
33.0228,30.3797,28.1172,26.7272,25.6964,24.9282,2.75
32.9077,30.4262,28.1154,26.8267,25.8209,24.9863,2.85
32.7971,30.8175,28.1387,26.8696,25.8115,25.0381,2.95
33.3139,30.5751,28.1938,26.8664,25.9202,25.1445,3.05
33.5874,30.5974,28.1517,26.9127,25.9527,25.2258,3.15
34.8728,30.5446,28.2283,27.0136,25.9965,25.2962,3.25
33.0145,30.6049,28.3127,27.0494,26.0626,25.3852,3.35
32.6971,30.6997,28.2035,27.1156,26.2009,25.4760,3.45
32.9675,30.9266,28.3081,27.1285,26.2162,25.5676,3.55
33.0363,30.8125,28.3739,27.1653,26.2653,25.6156,3.65
33.0240,30.8014,28.3478,27.1742,26.3343,25.7174,3.75
32.5969,30.6904,28.3694,27.2666,26.3780,25.7425,3.85
32.7548,30.8838,28.5381,27.1448,26.4550,25.7371,3.95
