u,g,r,i,z,y,time
30.0692,28.2082,26.9977,26.3249,25.9025,25.9324,0.05
33.1422,29.6512,27.6999,26.6641,25.9028,25.7494,0.15
34.0403,30.2731,28.1338,26.7628,25.7435,25.4993,0.25
-9999.0000,31.0040,28.4104,26.7891,25.7049,25.2881,0.35
42.1188,31.2977,28.4977,26.7765,25.7472,25.0611,0.45
-9999.0000,31.2002,28.7586,26.8682,25.7196,24.9969,0.55
33.8220,31.8277,28.7609,26.8898,25.7690,24.9755,0.65
-9999.0000,31.8875,29.0655,26.8217,25.8166,24.9155,0.75
-9999.0000,31.7324,29.1117,26.8380,25.8113,24.8387,0.85
-9999.0000,31.5224,29.1203,26.8966,25.8430,24.8698,0.95
43.1649,31.9170,29.0348,26.9882,25.8255,24.8197,1.05
-9999.0000,31.7659,28.9386,27.0587,25.8230,24.8075,1.15
-9999.0000,31.6819,29.2254,27.0644,25.9307,24.8262,1.25
-9999.0000,31.7463,29.2974,27.0552,25.8773,24.8423,1.35
34.5958,31.9523,29.4005,27.2075,25.9146,24.8758,1.45
-9999.0000,32.1679,29.3622,27.1694,25.9042,24.9003,1.55
-9999.0000,32.3698,29.1565,27.3645,25.9114,24.9012,1.65
-9999.0000,32.2899,29.2445,27.2758,25.9197,24.9509,1.75
35.9308,31.9225,29.2594,27.4483,25.9263,24.9428,1.85
-9999.0000,32.1015,29.5059,27.3640,25.9692,25.0122,1.95
34.3914,32.1087,29.2901,27.5006,25.9469,25.0302,2.05
-9999.0000,32.1338,29.4023,27.4733,25.9763,25.0379,2.15
-9999.0000,31.8719,29.4464,27.4534,25.9866,25.0761,2.25
-9999.0000,32.5824,29.4604,27.4817,25.9956,25.0958,2.35
35.4134,32.1397,29.3542,27.5040,26.0365,25.1997,2.45
-9999.0000,32.0938,29.4269,27.6210,26.0838,25.1602,2.55
-9999.0000,32.0832,29.4507,27.6157,26.1641,25.2226,2.65
-9999.0000,32.4594,29.6782,27.5924,26.1597,25.2885,2.75
-9999.0000,32.7848,29.5172,27.6030,26.1788,25.2788,2.85
-9999.0000,32.0569,29.4410,27.7578,26.2071,25.3501,2.95
-9999.0000,32.0313,29.5822,27.8219,26.2144,25.3701,3.05
36.6187,32.5911,29.4986,27.7803,26.2321,25.4169,3.15
35.4853,32.1112,29.5249,27.6863,26.2331,25.4485,3.25
-9999.0000,32.1190,29.6616,27.6739,26.3027,25.4689,3.35
-9999.0000,32.0006,29.5494,27.7335,26.3916,25.4454,3.45
-9999.0000,32.2260,29.5097,27.8488,26.3866,25.5447,3.55
34.7844,32.6470,29.5361,27.8404,26.4129,25.5812,3.65
-9999.0000,32.2507,29.7433,27.7866,26.4280,25.6077,3.75
