u,g,r,i,z,y,time
24.0560,23.8822,24.1196,24.4855,24.7689,24.9448,0.05
23.2502,23.1391,23.4256,23.8673,24.1898,24.4642,0.15
23.0084,22.7912,23.0586,23.5446,23.8605,24.2177,0.25
23.0358,22.6117,22.8280,23.3072,23.6159,23.9738,0.35
23.2138,22.5266,22.6624,23.1285,23.4794,23.8277,0.45
23.5007,22.5244,22.5739,23.0003,23.3477,23.7587,0.55
23.8618,22.5815,22.4824,22.9080,23.2910,23.7111,0.65
24.2094,22.6938,22.4178,22.8250,23.2233,23.6476,0.75
24.5660,22.8655,22.3706,22.7871,23.1859,23.6429,0.85
24.9095,23.0964,22.3255,22.7577,23.1677,23.6367,0.95
25.2427,23.3579,22.3374,22.7635,23.1580,23.6040,1.05
25.5612,23.6197,22.3685,22.7797,23.1685,23.6136,1.15
25.8326,23.8719,22.4309,22.7875,23.1878,23.5770,1.25
26.0937,24.0847,22.5293,22.7640,23.1919,23.5508,1.35
26.3535,24.2606,22.6296,22.7262,23.1972,23.4404,1.45
26.6271,24.4183,22.7200,22.6666,23.1718,23.3557,1.55
26.8790,24.5434,22.8003,22.6138,23.1245,23.2822,1.65
27.1203,24.6664,22.9130,22.5614,23.0638,23.1643,1.75
27.2533,24.8031,22.9876,22.5031,23.0073,23.0604,1.85
27.4957,24.9370,23.0902,22.4960,22.9687,22.9713,1.95
27.6581,25.0440,23.1697,22.5002,22.9066,22.9239,2.05
27.9266,25.1496,23.2682,22.5092,22.8678,22.8630,2.15
27.9683,25.2582,23.3566,22.5374,22.8345,22.8479,2.25
28.2337,25.3757,23.4379,22.5677,22.8474,22.8041,2.35
28.3834,25.4753,23.5259,22.6090,22.8413,22.7839,2.45
28.6370,25.5756,23.5984,22.6521,22.8441,22.8060,2.55
28.8407,25.6662,23.6834,22.7191,22.8635,22.8241,2.65
28.8866,25.7583,23.7550,22.7648,22.9104,22.8513,2.75
29.0884,25.8667,23.8115,22.8094,22.9580,22.8523,2.85
29.2034,25.8989,23.8821,22.8850,23.0288,22.8792,2.95
29.1371,25.9782,23.9511,22.9417,23.0951,22.9159,3.05
29.4573,26.0560,24.0228,22.9995,23.1378,22.9476,3.15
29.6642,26.1529,24.0700,23.0596,23.2372,23.0001,3.25
29.6530,26.2183,24.1312,23.1369,23.3007,23.0274,3.35
29.5115,26.3028,24.1815,23.1819,23.3511,23.0564,3.45
29.9438,26.3497,24.2634,23.2386,23.4510,23.1012,3.55
29.9477,26.3899,24.3089,23.3041,23.4830,23.1441,3.65
29.9012,26.4583,24.3493,23.3720,23.5338,23.1662,3.75
29.9658,26.5018,24.3973,23.4118,23.5741,23.2211,3.85
30.4031,26.5165,24.4486,23.4539,23.6231,23.2695,3.95
30.0774,26.5946,24.4669,23.5199,23.6696,23.2978,4.05
