u,g,r,i,z,y,time
29.1853,28.5894,28.7505,28.9012,29.1191,29.2957,0.05
28.4498,27.6415,27.7735,28.0039,28.2559,28.5379,0.15
28.0822,27.1419,27.2055,27.4768,27.7357,28.0768,0.25
27.9487,26.8524,26.8497,27.1659,27.4159,27.7382,0.35
27.8628,26.5963,26.5660,26.8921,27.1101,27.5015,0.45
27.7682,26.4249,26.3688,26.6736,26.8982,27.2578,0.55
27.9118,26.3919,26.2328,26.5156,26.7397,27.0842,0.65
27.9218,26.3339,26.1339,26.3903,26.5632,26.9169,0.75
27.9655,26.2904,26.0161,26.2643,26.4110,26.7690,0.85
28.0624,26.3072,25.9397,26.1520,26.3376,26.6453,0.95
28.1929,26.3368,25.8758,26.0690,26.2133,26.5229,1.05
28.2600,26.3794,25.8151,25.9825,26.1151,26.4447,1.15
28.2889,26.3829,25.7592,25.9093,26.0436,26.3277,1.25
28.3354,26.4299,25.7452,25.8921,26.0183,26.2926,1.35
28.5568,26.5914,25.7462,25.8789,25.9693,26.2304,1.45
28.5977,26.5891,25.6590,25.7581,25.8523,26.1114,1.55
28.5823,26.6454,25.7048,25.7803,25.9017,26.1089,1.65
28.8876,26.8010,25.6624,25.7539,25.8214,26.0303,1.75
28.7631,26.7338,25.6351,25.6869,25.7791,25.9740,1.85
29.0880,26.9897,25.6955,25.7360,25.7936,25.9318,1.95
28.9956,26.8989,25.6137,25.6417,25.7166,25.8555,2.05
29.3469,27.1766,25.7029,25.6762,25.7261,25.8662,2.15
29.2487,27.0586,25.6373,25.6119,25.7058,25.7969,2.25
29.7360,27.3588,25.7020,25.6097,25.6517,25.7502,2.35
29.5549,27.2974,25.7339,25.6539,25.7322,25.8134,2.45
29.8688,27.4236,25.7200,25.5557,25.5743,25.6658,2.55
30.0726,27.6212,25.8730,25.6615,25.7162,25.7736,2.65
30.0016,27.4813,25.7930,25.5595,25.5994,25.6890,2.75
30.4491,27.8107,25.9347,25.5703,25.5408,25.6467,2.85
30.4045,27.8498,26.0231,25.6524,25.6599,25.7308,2.95
30.4042,27.7601,25.9568,25.5557,25.5212,25.6363,3.05
30.7068,28.0940,26.1672,25.6454,25.4989,25.6197,3.15
30.6339,28.0869,26.2554,25.6996,25.5656,25.6803,3.25
30.6601,28.0211,26.1869,25.5965,25.4725,25.5930,3.35
30.9718,28.3434,26.3944,25.7086,25.4115,25.5831,3.45
31.1031,28.4114,26.5423,25.8147,25.4755,25.6402,3.55
30.9341,28.3252,26.4823,25.7448,25.4484,25.5855,3.65
31.0503,28.4808,26.5683,25.7635,25.3884,25.5483,3.75
31.4416,28.7879,26.8570,25.9816,25.4189,25.5626,3.85
31.3921,28.7805,26.8766,26.0137,25.4209,25.5689,3.95
31.3259,28.6598,26.7868,25.9440,25.3829,25.4988,4.05
31.6592,28.9431,26.9468,26.0263,25.3724,25.4797,4.15
31.8220,29.2050,27.2274,26.2511,25.4339,25.5388,4.25
31.9104,29.2197,27.2531,26.2941,25.4388,25.5344,4.35
31.7849,29.1366,27.1910,26.2439,25.4073,25.4773,4.45
31.9945,29.2905,27.2598,26.2816,25.4266,25.4567,4.55
32.2864,29.7008,27.5608,26.4996,25.4998,25.5144,4.65
