u,g,r,i,z,y,time
23.6234,22.3040,22.3940,22.6959,22.9683,23.2149,0.05
24.2597,22.0025,21.9200,22.1979,22.4735,22.6983,0.15
24.5898,21.9847,21.6733,21.9034,22.2009,22.4986,0.25
24.8890,22.1441,21.5661,21.7224,22.0040,22.3024,0.35
25.0562,22.3574,21.5448,21.6033,21.8439,22.1748,0.45
25.2679,22.5780,21.5730,21.5625,21.7350,22.0601,0.55
25.4486,22.8099,21.6373,21.5551,21.6477,21.9771,0.65
25.6479,23.0238,21.7579,21.5593,21.6022,21.9003,0.75
25.7698,23.2071,21.9031,21.5804,21.5791,21.8294,0.85
25.9510,23.3872,22.0757,21.6199,21.5634,21.7500,0.95
26.0835,23.5469,22.2599,21.6804,21.5848,21.7261,1.05
26.1725,23.7060,22.4464,21.7627,21.6079,21.6889,1.15
26.3358,23.8571,22.5835,21.8487,21.6350,21.6947,1.25
26.4181,23.9789,22.6932,21.9425,21.6871,21.7038,1.35
26.5873,24.1213,22.7860,22.0347,21.7157,21.7190,1.45
26.6509,24.2372,22.8771,22.1298,21.7733,21.7560,1.55
26.7968,24.3605,22.9535,22.2256,21.8161,21.7864,1.65
26.8643,24.4639,23.0324,22.3084,21.8978,21.8303,1.75
26.9819,24.5457,23.1044,22.3917,21.9447,21.8909,1.85
27.0150,24.6413,23.1822,22.4584,22.0241,21.9339,1.95
27.1014,24.7554,23.2396,22.5323,22.0893,21.9829,2.05
27.1873,24.8143,23.3062,22.5944,22.1479,22.0342,2.15
27.3606,24.9307,23.3756,22.6627,22.2262,22.0933,2.25
27.3847,24.9671,23.4307,22.7088,22.2969,22.1544,2.35
27.4386,25.0560,23.4813,22.7495,22.3369,22.1998,2.45
27.5041,25.1252,23.5420,22.8245,22.4207,22.2519,2.55
27.6557,25.1798,23.6177,22.8832,22.4632,22.2861,2.65
27.6686,25.2371,23.6616,22.9267,22.5126,22.3565,2.75
27.7738,25.3213,23.7147,22.9849,22.5774,22.4160,2.85
27.9920,25.3892,23.7815,23.0354,22.6271,22.4760,2.95
27.9510,25.4430,23.8192,23.0857,22.6748,22.5367,3.05
28.0142,25.5027,23.8701,23.1376,22.7256,22.5722,3.15
28.0351,25.5308,23.9236,23.1843,22.7819,22.6385,3.25
28.1229,25.5752,23.9796,23.2342,22.8333,22.6920,3.35
28.2026,25.6314,24.0393,23.2773,22.9110,22.7425,3.45
28.3371,25.6986,24.0740,23.3216,22.9454,22.7964,3.55
28.4080,25.7430,24.1109,23.3671,22.9841,22.8626,3.65
28.4209,25.7467,24.1575,23.4182,23.0681,22.9171,3.75
28.5774,25.7874,24.2366,23.4525,23.0965,22.9734,3.85
28.5401,25.8676,24.2397,23.4950,23.1375,23.0267,3.95
28.6466,25.9171,24.3078,23.5569,23.1907,23.0811,4.05
28.7151,25.9829,24.3511,23.5895,23.2309,23.1388,4.15
28.7927,26.0302,24.4069,23.6132,23.2786,23.1881,4.25
28.9154,26.0470,24.4547,23.6917,23.3374,23.2189,4.35
28.8735,26.0586,24.4736,23.7062,23.3775,23.2531,4.45
28.7537,26.1712,24.5398,23.7559,23.4246,23.3186,4.55
28.9011,26.1734,24.5867,23.8098,23.4583,23.3616,4.65
29.1069,26.2112,24.6233,23.8568,23.5069,23.4122,4.75
29.2921,26.2371,24.6746,23.8878,23.5479,23.4776,4.85
29.2258,26.3199,24.7127,23.9235,23.5945,23.4940,4.95
29.4059,26.3668,24.7574,23.9682,23.6289,23.5691,5.05
29.2262,26.3509,24.8219,24.0190,23.6619,23.5845,5.15
29.5838,26.4011,24.8260,24.0376,23.7062,23.6343,5.25
29.4908,26.4412,24.8851,24.0937,23.7567,23.6601,5.35
29.5350,26.5185,24.9292,24.1306,23.7837,23.7197,5.45
29.7125,26.5287,24.9565,24.1536,23.8099,23.7472,5.55
29.7205,26.5957,24.9869,24.1969,23.8779,23.7943,5.65
29.7747,26.6110,25.0219,24.2353,23.8930,23.8290,5.75
29.7405,26.6789,25.0624,24.2994,23.9348,23.8870,5.85
29.9238,26.6878,25.1154,24.3276,24.0014,23.9393,5.95
29.9843,26.7466,25.1408,24.3697,23.9845,23.9402,6.05
30.1810,26.7873,25.1645,24.4048,24.0749,24.0126,6.15
30.1328,26.8150,25.2195,24.4147,24.1021,24.0276,6.25
30.5239,26.8450,25.2521,24.4770,24.1261,24.0895,6.35
30.3517,26.8999,25.2959,24.5375,24.1824,24.1027,6.45
30.5572,26.9064,25.3251,24.5657,24.2070,24.1456,6.55
30.2737,26.9323,25.3644,24.5784,24.2447,24.1934,6.65
30.5246,27.0053,25.3986,24.6299,24.2993,24.2310,6.75
30.5010,27.0358,25.4235,24.6562,24.3591,24.2761,6.85
30.5876,27.0732,25.4949,24.6906,24.3579,24.3161,6.95
30.4955,27.0906,25.4845,24.7265,24.3913,24.3283,7.05
30.7776,27.1239,25.5333,24.7403,24.4189,24.3989,7.15
30.7229,27.1681,25.5547,24.7890,24.4701,24.4271,7.25
30.8723,27.1691,25.5759,24.8357,24.4795,24.4568,7.35
30.7840,27.2308,25.6750,24.8592,24.5674,24.4943,7.45
31.0109,27.2791,25.6653,24.8944,24.5534,24.5285,7.55
31.2546,27.3470,25.7007,24.9173,24.6322,24.5701,7.65
31.0075,27.3479,25.7301,24.9682,24.6500,24.6059,7.75
31.3490,27.4379,25.7919,25.0324,24.6953,24.6192,7.85
31.0976,27.3987,25.8069,24.9990,24.7192,24.6797,7.95
31.3880,27.5028,25.8243,25.1032,24.7354,24.6970,8.05
31.5334,27.4825,25.8306,25.1188,24.7824,24.7373,8.15
31.2655,27.5964,25.8660,25.1194,24.8399,24.7522,8.25
31.3319,27.6645,25.9117,25.1815,24.8612,24.7938,8.35
31.3882,27.6641,25.9937,25.2075,24.8659,24.8199,8.45
31.8781,27.6838,25.9812,25.2422,24.9214,24.8716,8.55
31.7091,27.7089,26.0352,25.2884,24.9520,24.9278,8.65
31.9619,27.7080,26.0366,25.3198,24.9822,24.8622,8.75
31.8428,27.7936,26.0992,25.3464,25.0090,24.9938,8.85
31.7856,27.8297,26.1611,25.4267,25.1165,25.0783,8.95
