u,g,r,i,z,y,time
23.9004,23.8806,24.1435,24.5408,24.8367,25.1078,0.05
23.1465,23.1604,23.4862,24.0008,24.2653,24.5591,0.15
22.9276,22.8237,23.1192,23.6537,23.9556,24.2970,0.25
22.9551,22.6404,22.8936,23.4360,23.7713,24.1892,0.35
23.1628,22.5753,22.7448,23.2406,23.6104,24.0533,0.45
23.5165,22.5771,22.6574,23.1247,23.5295,24.0531,0.55
23.9518,22.6398,22.5898,23.0258,23.4734,24.0317,0.65
24.3232,22.7788,22.5307,22.9799,23.4213,24.0141,0.75
24.6834,22.9824,22.5048,22.9832,23.4244,24.0107,0.85
25.0612,23.2561,22.5105,23.0143,23.4455,24.0523,0.95
25.4448,23.5561,22.5292,23.0489,23.4855,24.0659,1.05
25.8125,23.8619,22.5951,23.0752,23.5338,24.1011,1.15
26.1439,24.1418,22.6768,23.0837,23.5909,24.0633,1.25
26.4498,24.3261,22.7888,23.0397,23.6152,23.9754,1.35
26.6823,24.5182,22.8915,22.9451,23.5741,23.8474,1.45
27.0158,24.6703,22.9768,22.8409,23.4956,23.6670,1.55
27.1972,24.8050,23.0720,22.7506,23.3965,23.5084,1.65
27.5073,24.9635,23.1748,22.6856,23.2814,23.3776,1.75
27.7124,25.0708,23.2553,22.6602,23.1795,23.2559,1.85
28.0440,25.1981,23.3632,22.6598,23.1116,23.1536,1.95
28.2036,25.3105,23.4468,22.6859,23.0568,23.1026,2.05
28.3997,25.4481,23.5313,22.7002,23.0279,23.0289,2.15
28.4802,25.5156,23.6111,22.7399,22.9980,23.0228,2.25
28.8016,25.6600,23.6875,22.7942,23.0051,23.0132,2.35
28.8440,25.7248,23.7573,22.8452,23.0274,23.0163,2.45
28.9058,25.8180,23.7911,22.8987,23.0611,23.0340,2.55
29.2138,25.8600,23.8660,22.9529,23.1153,23.0756,2.65
29.3928,25.9196,23.8939,23.0026,23.1547,23.1159,2.75
29.3169,25.9890,23.9406,23.0560,23.2306,23.1565,2.85
29.6590,26.0254,24.0009,23.1216,23.3127,23.2366,2.95
29.6139,26.0708,24.0293,23.1649,23.3803,23.2719,3.05
29.7455,26.1403,24.0597,23.1991,23.4547,23.3320,3.15
29.6857,26.1779,24.0977,23.2630,23.5601,23.4366,3.25
