u,g,r,i,z,y,time
25.5657,25.7347,26.0718,26.4982,26.6249,26.9178,0.05
24.5373,24.8000,25.3078,25.7562,25.9457,26.2197,0.15
24.1219,24.4210,24.9151,25.4020,25.5592,25.8571,0.25
23.9578,24.1867,24.6192,25.1637,25.3357,25.5496,0.35
23.8633,24.0146,24.3794,24.9224,25.0907,25.3865,0.45
23.9008,23.9073,24.2176,24.7614,24.9352,25.2613,0.55
24.0141,23.8224,24.0829,24.6118,24.7869,25.1558,0.65
24.1209,23.7779,23.9950,24.4921,24.6773,25.0532,0.75
24.2593,23.7249,23.9352,24.3576,24.5696,24.9628,0.85
24.4343,23.7031,23.8910,24.2736,24.4874,24.9278,0.95
24.6590,23.7058,23.8575,24.2046,24.4354,24.8940,1.05
24.8975,23.6962,23.8196,24.1284,24.3799,24.8691,1.15
25.0898,23.7116,23.7864,24.0897,24.3496,24.7954,1.25
25.3329,23.7691,23.7945,24.0833,24.3428,24.8235,1.35
25.6257,23.8448,23.7831,24.0674,24.3514,24.8079,1.45
25.8011,23.9163,23.7417,24.0407,24.3173,24.7905,1.55
25.9212,24.0064,23.7426,24.0494,24.3525,24.7959,1.65
26.2762,24.2319,23.7815,24.0660,24.3731,24.8209,1.75
26.2963,24.2779,23.7338,24.0418,24.3550,24.7617,1.85
26.6839,24.6192,23.8392,24.0771,24.4027,24.8215,1.95
26.7236,24.6338,23.7930,24.0300,24.3793,24.7237,2.05
27.1698,25.0256,23.9343,24.0933,24.4532,24.7688,2.15
27.1585,25.0396,23.9213,24.0124,24.3781,24.6657,2.25
27.7271,25.4391,24.0669,24.0761,24.4170,24.6741,2.35
27.7713,25.5454,24.0985,24.0440,24.3943,24.6000,2.45
28.1051,25.7250,24.1945,24.0161,24.3570,24.5483,2.55
28.5121,26.0461,24.3929,24.1227,24.4060,24.5572,2.65
28.5757,26.0685,24.4163,24.0684,24.3156,24.4505,2.75
28.9906,26.3626,24.5957,24.1154,24.3280,24.4724,2.85
29.2011,26.5539,24.7652,24.2380,24.3649,24.4811,2.95
29.2820,26.5911,24.7788,24.2091,24.2930,24.3940,3.05
29.7715,26.8126,24.9679,24.2921,24.3211,24.4410,3.15
29.8598,26.9449,25.1497,24.4296,24.3657,24.4770,3.25
29.8289,26.9541,25.1688,24.4174,24.3206,24.4346,3.35
30.2994,27.1274,25.2555,24.4568,24.3686,24.4619,3.45
30.4586,27.2305,25.4004,24.5616,24.4447,24.5349,3.55
30.5074,27.2090,25.4192,24.5758,24.4418,24.5140,3.65
30.5999,27.2598,25.4843,24.6122,24.4677,24.5199,3.75
30.9531,27.4469,25.5658,24.6743,24.5356,24.6024,3.85
30.9220,27.5000,25.5835,24.7391,24.5942,24.6187,3.95
31.0191,27.4758,25.6148,24.7411,24.5813,24.6361,4.05
31.0052,27.5607,25.6578,24.7861,24.6761,24.7265,4.15
31.3637,27.7082,25.7463,24.8355,24.7488,24.7902,4.25
31.3794,27.7294,25.7846,24.8732,24.7982,24.8046,4.35
31.5145,27.7111,25.7842,24.8799,24.8275,24.8127,4.45
31.5498,27.7079,25.8241,24.9426,24.9248,24.8995,4.55
31.7168,27.8613,25.8895,24.9830,25.0162,24.9721,4.65
31.7407,27.9515,25.9429,25.0193,25.0702,24.9942,4.75
31.9034,27.8756,25.9423,25.0118,25.0972,24.9922,4.85
31.5892,27.9103,25.9335,25.0538,25.2075,25.0509,4.95
31.9066,27.9728,25.9640,25.1011,25.3377,25.1382,5.05
31.8907,27.9891,26.0239,25.1329,25.4411,25.2109,5.15
32.3865,28.0842,26.0529,25.1574,25.4714,25.2172,5.25
32.4114,28.0292,26.0509,25.1579,25.5456,25.2379,5.35
32.2632,28.0204,26.0573,25.1969,25.6616,25.3191,5.45
32.2333,28.0930,26.1053,25.2175,25.8189,25.3948,5.55
32.2869,28.0939,26.1438,25.2552,25.8836,25.4256,5.65
32.2999,28.2097,26.1549,25.2774,25.9345,25.4650,5.75
32.5088,28.2157,26.1698,25.2731,25.9993,25.4893,5.85
32.2481,28.1845,26.1519,25.2899,26.1062,25.5158,5.95
32.4584,28.1516,26.1804,25.3297,26.3147,25.6012,6.05
32.4126,28.1675,26.1796,25.3260,26.4126,25.6463,6.15
32.2141,28.3273,26.2131,25.3862,26.4408,25.6793,6.25
32.4887,28.3245,26.2620,25.3753,26.4397,25.6449,6.35
32.9473,28.2871,26.2468,25.3866,26.4860,25.7150,6.45
32.5182,28.2830,26.2238,25.3843,26.5748,25.7853,6.55
32.5994,28.3211,26.2510,25.4588,26.8070,25.8597,6.65
32.4717,28.2962,26.2266,25.4719,26.8905,25.8883,6.75
32.4167,28.3326,26.2478,25.5075,26.9654,25.9071,6.85
33.0196,28.3916,26.3006,25.5399,26.9763,25.9233,6.95
