u,g,r,i,z,y,time
26.9483,26.4939,26.5522,26.4396,26.8398,26.7910,0.05
27.0853,26.5605,26.0224,25.8721,26.0728,26.1774,0.15
27.2484,26.4301,25.7732,25.6757,25.7601,25.7652,0.25
27.4437,26.4403,25.6137,25.3456,25.3854,25.4326,0.35
27.7970,26.4623,25.5065,25.1495,25.2377,25.0300,0.45
27.7803,26.4921,25.4981,25.0090,25.0907,24.9037,0.55
27.7640,26.4479,25.4550,24.8782,24.9510,24.7594,0.65
27.9499,26.5149,25.5203,24.8016,24.8209,24.5143,0.75
28.0224,26.5494,25.5170,24.8026,24.7753,24.3706,0.85
28.1863,26.6627,25.6108,24.6422,24.6803,24.2939,0.95
28.2489,26.6591,25.6387,24.5642,24.5635,24.1264,1.05
28.1484,26.6490,25.6537,24.5738,24.5585,24.0806,1.15
28.3465,26.6901,25.6732,24.5062,24.4967,24.0167,1.25
28.5398,26.8206,25.7832,24.4259,24.4602,23.9498,1.35
28.3390,26.7371,25.7288,24.4586,24.4204,23.8644,1.45
28.5160,26.8106,25.7551,24.4472,24.3959,23.8469,1.55
28.8589,26.8718,25.7877,24.4302,24.3852,23.7348,1.65
28.8831,26.8478,25.7515,24.4161,24.2996,23.7239,1.75
28.9702,27.0894,25.9353,24.4865,24.3558,23.6764,1.85
28.8613,26.9931,25.7855,24.4423,24.2304,23.6744,1.95
29.4254,27.0651,25.8895,24.4966,24.3335,23.7000,2.05
29.2512,27.0692,25.8366,24.4314,24.2132,23.6141,2.15
29.6529,27.2939,25.9906,24.6016,24.3031,23.5938,2.25
29.5024,27.1868,25.8232,24.4773,24.1913,23.6221,2.35
29.7924,27.4202,26.1067,24.6014,24.3177,23.5929,2.45
30.0500,27.4719,25.9423,24.5523,24.2247,23.6355,2.55
30.3389,27.4019,26.0306,24.6135,24.1961,23.5849,2.65
30.2076,27.6096,26.1561,24.7018,24.3209,23.6264,2.75
29.7728,27.5091,25.9882,24.5576,24.1553,23.5990,2.85
30.0605,27.7742,26.2290,24.7585,24.3037,23.6629,2.95
30.8107,27.9002,26.2288,24.7804,24.3270,23.6778,3.05
30.6978,27.8409,26.0471,24.6584,24.2062,23.5985,3.15
30.8842,27.8865,26.3427,24.8678,24.3325,23.6692,3.25
30.3737,28.0077,26.4500,24.9462,24.4373,23.7267,3.35
30.2746,27.9259,26.2307,24.7928,24.2955,23.6994,3.45
30.7871,28.0491,26.2834,24.8140,24.2906,23.6803,3.55
32.3052,28.5474,26.6901,25.0544,24.4913,23.8266,3.65
31.0643,28.4690,26.6096,25.0539,24.4672,23.7689,3.75
30.9867,28.3508,26.4919,24.9461,24.3500,23.6956,3.85
32.1155,28.6708,26.7088,25.0751,24.4763,23.7885,3.95
32.3489,28.8087,26.8244,25.2515,24.5625,23.8738,4.05
