u,g,r,i,z,y,time
25.8892,25.0145,24.9719,25.2237,25.5321,25.7298,0.05
25.2155,24.3937,24.4152,24.7150,25.0652,25.2590,0.15
25.3532,24.3121,24.2196,24.4989,24.8123,25.0358,0.25
25.8443,24.4365,24.0743,24.3430,24.6612,24.8493,0.35
26.5337,24.7884,23.9796,24.2644,24.5304,24.6995,0.45
27.1853,25.2796,23.9762,24.2265,24.4974,24.5926,0.55
27.7306,25.7422,24.1034,24.1964,24.4624,24.5181,0.65
28.1648,26.0835,24.2915,24.1454,24.4360,24.4278,0.75
28.4978,26.3337,24.4924,24.0984,24.4117,24.3446,0.85
28.7856,26.6232,24.6981,24.0800,24.3917,24.2964,0.95
29.1275,26.8401,24.9067,24.1153,24.3836,24.2683,1.05
29.4328,27.0997,25.1207,24.1948,24.4184,24.2797,1.15
29.7177,27.3107,25.3305,24.3068,24.4695,24.3275,1.25
30.1523,27.5461,25.5240,24.4399,24.5431,24.3483,1.35
30.5343,27.7737,25.7480,24.6141,24.6839,24.3868,1.45
30.7969,28.0150,25.9534,24.7843,24.8330,24.4209,1.55
31.1715,28.2329,26.1626,25.0024,24.9813,24.4514,1.65
31.3198,28.4056,26.3793,25.1565,25.0663,24.4921,1.75
31.7460,28.6277,26.5300,25.3318,25.1829,24.5630,1.85
31.9597,28.8238,26.7005,25.4570,25.2531,24.6270,1.95
32.1591,29.0442,26.8468,25.5740,25.3487,24.6957,2.05
32.4079,29.1644,26.9883,25.6936,25.4006,24.7631,2.15
32.7091,29.3739,27.0812,25.7809,25.4666,24.8451,2.25
33.1308,29.4551,27.2027,25.8671,25.5058,24.9059,2.35
32.9032,29.5507,27.2532,25.9520,25.5771,24.9714,2.45
33.0543,29.6645,27.3641,26.0120,25.6232,25.0370,2.55
33.2246,29.8001,27.4478,26.0815,25.6685,25.0974,2.65
33.2282,29.8731,27.4975,26.1335,25.6943,25.1448,2.75
33.4775,29.8838,27.5496,26.1865,25.7326,25.1946,2.85
33.4256,30.0170,27.5983,26.2456,25.7842,25.2353,2.95
33.4565,30.0664,27.6530,26.2686,25.7857,25.2903,3.05
33.7518,30.1372,27.7070,26.3320,25.8301,25.3192,3.15
34.5980,30.1639,27.7360,26.3775,25.8644,25.3679,3.25
33.5591,30.2613,27.7603,26.4232,25.8889,25.4029,3.35
33.7451,30.2749,27.7966,26.4587,25.9207,25.4373,3.45
33.7951,30.3145,27.8238,26.4838,25.9506,25.4852,3.55
34.4395,30.3294,27.8803,26.5266,25.9790,25.5314,3.65
34.2379,30.4206,27.8851,26.5534,26.0155,25.5506,3.75
34.2268,30.4068,27.9414,26.5980,26.0278,25.5789,3.85
33.9180,30.4301,27.9964,26.6499,26.0664,25.6181,3.95
34.4196,30.5227,28.0019,26.6656,26.0824,25.6428,4.05
34.4590,30.5756,28.0433,26.6911,26.1060,25.6664,4.15
35.2610,30.6880,28.0575,26.7308,26.1324,25.7212,4.25
34.2405,30.6476,28.1041,26.7591,26.1696,25.7529,4.35
34.2667,30.7207,28.1190,26.8015,26.1720,25.7680,4.45
34.4328,30.6710,28.1343,26.8037,26.2083,25.7872,4.55
34.4800,30.7691,28.1729,26.8465,26.2196,25.8331,4.65
34.6325,30.8370,28.1913,26.8653,26.2839,25.8465,4.75
34.7855,30.8566,28.2485,26.9063,26.2736,25.8881,4.85
