u,g,r,i,z,y,time
31.1865,28.9713,27.0013,25.8487,25.2493,25.1869,0.05
31.8757,29.3180,27.3171,26.0407,25.3848,25.1209,0.15
32.6193,29.8147,27.7948,26.3531,25.6926,25.2635,0.25
33.0070,30.2819,28.1983,26.6663,25.9639,25.4414,0.35
33.7163,30.7233,28.5368,26.9673,26.2077,25.6870,0.45
33.8089,31.0428,28.8434,27.2867,26.4638,25.9575,0.55
34.2414,31.4371,29.0859,27.5877,26.7180,26.2164,0.65
34.4649,31.6806,29.3457,27.8812,26.9805,26.4733,0.75
34.3388,31.8348,29.5371,28.1623,27.2694,26.7312,0.85
34.6846,31.9945,29.7369,28.4161,27.5476,26.9991,0.95
35.2412,32.0783,29.8324,28.6447,27.7845,27.2675,1.05
35.3200,32.1275,29.9880,28.7917,28.0606,27.5247,1.15
34.8099,32.2818,30.0504,28.9494,28.2900,27.7894,1.25
35.1097,32.3687,30.2100,29.0527,28.5029,28.0252,1.35
35.1373,32.4305,30.3061,29.1636,28.6699,28.2240,1.45
35.6098,32.4680,30.4197,29.2277,28.7760,28.4430,1.55
35.8872,32.4937,30.5127,29.2923,28.8991,28.5946,1.65
35.6090,32.5109,30.5940,29.3992,28.9822,28.7011,1.75
35.9950,32.5802,30.7101,29.5000,29.0712,28.8708,1.85
36.0803,32.7059,30.8254,29.5651,29.1355,28.9710,1.95
35.8529,32.7348,30.9383,29.6750,29.2316,29.0574,2.05
36.0079,32.7058,31.0341,29.8007,29.2883,29.0916,2.15
36.1122,32.8106,31.1022,29.8993,29.3673,29.2108,2.25
36.4337,32.8823,31.1624,29.9983,29.4685,29.2798,2.35
36.3935,32.8935,31.3076,30.1102,29.5265,29.3268,2.45
36.3302,32.9463,31.3731,30.2158,29.6136,29.4513,2.55
36.3745,33.0178,31.4583,30.3232,29.7224,29.5349,2.65
36.3660,33.0341,31.5047,30.4265,29.8427,29.5982,2.75
36.2263,33.1236,31.6542,30.5414,29.9016,29.6895,2.85
36.1124,33.2302,31.7349,30.5740,29.9956,29.7795,2.95
36.5336,33.1635,31.7517,30.7145,30.0593,29.8697,3.05
36.8991,33.2062,31.8280,30.8263,30.1992,29.9699,3.15
36.5499,33.2913,31.8781,30.9469,30.3095,30.1065,3.25
36.7296,33.3455,31.9444,31.0505,30.4243,30.1456,3.35
36.8899,33.3259,32.0378,31.1126,30.5054,30.2628,3.45
38.0208,33.2835,32.0581,31.1944,30.5658,30.3250,3.55
37.7732,33.2843,32.2300,31.3506,30.7566,30.4786,3.65
38.0453,33.3307,32.1821,31.3969,30.8020,30.5573,3.75
38.1484,33.3198,32.2762,31.4849,30.8817,30.6846,3.85
38.3780,33.3538,32.3577,31.5659,30.9916,30.6970,3.95
39.0477,33.3548,32.4019,31.6843,31.1077,30.8239,4.05
41.2268,33.6080,32.4529,31.7891,31.2017,30.9792,4.15
39.5828,33.6640,32.4992,31.8271,31.2846,31.0598,4.25
38.6067,33.7182,32.4789,31.9121,31.3797,31.1576,4.35
38.5374,33.8731,32.5451,32.0126,31.5105,31.2585,4.45
39.0190,34.0850,32.5758,32.0467,31.5820,31.3697,4.55
41.3884,34.2571,32.6136,32.1197,31.7079,31.4329,4.65
39.7722,34.3257,32.6148,32.1861,31.7914,31.5840,4.75
40.2466,34.3412,32.7559,32.1769,31.9008,31.6215,4.85
39.6383,34.4266,32.9242,32.2819,32.0909,31.8183,4.95
40.1272,34.3129,32.9206,32.3552,32.1155,31.8303,5.05
40.7658,34.1239,32.9937,32.4598,32.3000,31.9463,5.15
41.9009,34.1184,33.0867,32.4909,32.2838,32.1323,5.25
40.5323,33.9758,33.1767,32.5512,32.3851,32.2007,5.35
43.6736,33.9048,33.2613,32.6676,32.3976,32.2399,5.45
42.6210,33.9278,33.3937,32.7124,32.5618,32.4716,5.55
40.7957,33.8551,33.3956,32.7571,32.4869,32.5475,5.65
42.3325,33.8777,33.5980,32.8877,32.6276,32.6581,5.75
40.9331,33.9128,33.6100,32.8872,32.6969,32.7155,5.85
-9999.0000,33.8812,33.6886,33.0234,32.8096,32.7327,5.95
40.1481,33.9709,33.6459,33.1114,32.9397,32.9031,6.05
40.9379,34.0770,33.5858,33.0374,33.0324,32.8558,6.15
48.0025,34.1779,33.6345,33.0800,33.0661,33.0215,6.25
42.0847,34.3634,33.6069,33.0896,33.1729,33.0928,6.35
-9999.0000,34.5337,33.5795,33.1607,33.2615,33.0194,6.45
-9999.0000,34.6348,33.5357,33.2249,33.3313,33.0824,6.55
40.9159,34.8289,33.4300,33.2963,33.3606,33.1761,6.65
-9999.0000,34.9545,33.4666,33.3516,33.4111,33.2309,6.75
42.7663,34.9798,33.4506,33.4787,33.5347,33.4084,6.85
49.7508,35.1488,33.4411,33.5781,33.4804,33.4174,6.95
43.7989,35.3045,33.4554,33.6729,33.4526,33.8159,7.05
45.7831,35.2550,33.4070,33.6591,33.3767,33.7693,7.15
43.9870,35.4987,33.4173,33.8453,33.4407,33.6781,7.25
41.6491,35.4054,33.4690,33.9362,33.4810,33.6915,7.35
44.5595,35.4066,33.4068,34.0216,33.3339,33.7015,7.45
44.0973,35.2449,33.3875,33.9555,33.5051,33.7944,7.55
43.1197,35.0979,33.3980,34.0028,33.4615,33.8244,7.65
44.5641,34.9983,33.3411,33.9693,33.4952,33.8080,7.75
-9999.0000,34.9112,33.3644,33.8782,33.3784,33.6586,7.85
41.6053,34.8134,33.3108,33.9275,33.4560,33.7557,7.95
-9999.0000,34.7635,33.3971,33.7267,33.5533,33.6280,8.05
-9999.0000,34.6565,33.4201,33.7189,33.6206,33.7038,8.15
42.3325,34.7307,33.4843,33.5780,33.6431,33.7867,8.25
-9999.0000,34.6631,33.4440,33.4875,33.6733,33.6754,8.35
41.4609,34.7178,33.5162,33.3971,33.6765,33.7132,8.45
-9999.0000,34.8351,33.4941,33.3071,33.8690,33.6574,8.55
-9999.0000,34.8633,33.5765,33.2388,33.8583,33.6642,8.65
-9999.0000,34.8986,33.5659,33.1715,33.9249,33.7089,8.75
-9999.0000,35.0665,33.6059,33.1498,34.0172,33.6117,8.85
-9999.0000,35.2784,33.6191,33.1157,34.0581,33.7089,8.95
