u,g,r,i,z,y,time
23.6634,23.6169,23.8419,24.1999,24.5202,24.7248,0.05
22.9468,22.8333,23.0724,23.5298,23.8119,24.0584,0.15
22.5999,22.3961,22.6443,23.1085,23.3444,23.5750,0.25
22.4374,22.1087,22.3451,22.7905,23.0791,23.3491,0.35
22.4164,21.9186,22.1059,22.5526,22.8724,23.1532,0.45
22.4497,21.7988,21.9455,22.3774,22.6923,23.0076,0.55
22.5769,21.7315,21.8165,22.2150,22.5453,22.8961,0.65
22.6836,21.6901,21.7086,22.1142,22.4053,22.7827,0.75
22.8359,21.6825,21.6169,21.9949,22.3230,22.6657,0.85
23.0211,21.7199,21.5683,21.9112,22.2404,22.6298,0.95
23.2436,21.7815,21.4896,21.8336,22.1764,22.5525,1.05
23.4366,21.8647,21.4417,21.7988,22.1010,22.4848,1.15
23.6042,21.9605,21.3912,21.7402,22.0698,22.4363,1.25
23.8306,22.0762,21.3428,21.6868,22.0203,22.3737,1.35
24.0383,22.2239,21.3200,21.6560,21.9974,22.3766,1.45
24.2837,22.3759,21.3068,21.6089,21.9795,22.3344,1.55
24.3941,22.4869,21.2923,21.5876,21.9430,22.2952,1.65
24.6404,22.6763,21.3228,21.5604,21.9201,22.2940,1.75
24.7492,22.7906,21.3227,21.5425,21.9234,22.2635,1.85
24.9759,22.9371,21.3938,21.5283,21.8902,22.2577,1.95
25.0109,23.0461,21.4128,21.5177,21.8863,22.2243,2.05
25.2513,23.1620,21.4853,21.5194,21.8853,22.2101,2.15
25.3585,23.2258,21.5483,21.4867,21.8858,22.1607,2.25
25.5748,23.3573,21.6130,21.4869,21.8771,22.1355,2.35
25.6256,23.4087,21.6671,21.4610,21.8810,22.0947,2.45
25.7762,23.5351,21.7259,21.4446,21.8731,22.0341,2.55
25.9088,23.5882,21.7864,21.4247,21.8553,21.9932,2.65
25.9962,23.6515,21.8439,21.4073,21.8468,21.9499,2.75
26.1775,23.7591,21.9229,21.4077,21.8370,21.9028,2.85
26.2794,23.8158,21.9787,21.3937,21.8008,21.8466,2.95
26.3687,23.8833,22.0228,21.4028,21.7908,21.8007,3.05
26.5297,24.0072,22.1096,21.4095,21.7709,21.7677,3.15
26.6471,24.0830,22.1864,21.4301,21.7611,21.7630,3.25
26.7506,24.1370,22.2093,21.4382,21.7621,21.7149,3.35
26.9808,24.2346,22.2787,21.4618,21.7320,21.6861,3.45
27.0283,24.2842,22.3598,21.4766,21.7454,21.7125,3.55
27.0772,24.3556,22.4151,21.5175,21.7427,21.6991,3.65
27.1482,24.4768,22.4529,21.5270,21.7215,21.6918,3.75
27.3887,24.5196,22.5171,21.5644,21.7443,21.6818,3.85
27.5020,24.5789,22.5809,21.5914,21.7412,21.6866,3.95
27.5829,24.6730,22.6221,21.6253,21.7459,21.7071,4.05
27.6205,24.7615,22.6566,21.6609,21.7442,21.7101,4.15
27.9385,24.8077,22.7286,21.7035,21.7724,21.6919,4.25
28.0201,24.8433,22.7662,21.7261,21.8054,21.7398,4.35
27.8542,24.8882,22.8165,21.7597,21.8337,21.7258,4.45
28.0373,24.9742,22.8542,21.7979,21.8687,21.7602,4.55
28.0770,25.0219,22.9131,21.8507,21.9127,21.7456,4.65
28.4682,25.0699,22.9717,21.9014,21.9505,21.7891,4.75
28.4390,25.1495,23.0031,21.9355,22.0006,21.8175,4.85
28.5100,25.2147,23.0539,21.9681,22.0295,21.8273,4.95
28.4932,25.2669,23.0864,22.0132,22.0455,21.8598,5.05
28.8833,25.3296,23.1360,22.0819,22.1514,21.8663,5.15
28.6537,25.3558,23.2173,22.1097,22.1951,21.9030,5.25
28.6626,25.4449,23.2597,22.1567,22.2496,21.9270,5.35
