u,g,r,i,z,y,time
27.0922,25.9500,25.0762,24.5270,24.2782,24.3364,0.05
28.5306,26.6705,25.3623,24.3444,23.8268,23.7454,0.15
29.3787,26.9855,25.5693,24.4013,23.5681,23.4757,0.25
30.0008,27.4643,25.7197,24.3871,23.5273,23.2716,0.35
29.8914,27.6912,25.8344,24.3845,23.4848,23.1057,0.45
32.4543,27.9636,25.8848,24.4059,23.5088,22.9799,0.55
31.5818,28.0463,26.0205,24.3476,23.4731,22.9028,0.65
31.8250,28.2774,26.0835,24.3469,23.5037,22.8316,0.75
31.8033,28.4000,26.1751,24.2856,23.5035,22.7796,0.85
31.7602,28.4213,26.2018,24.3242,23.4847,22.7687,0.95
31.4277,28.7887,26.2137,24.3244,23.4989,22.7407,1.05
32.6856,28.7693,26.2897,24.3769,23.5239,22.7766,1.15
32.3528,28.7164,26.3825,24.4104,23.5376,22.7975,1.25
33.3866,28.8235,26.3861,24.4892,23.5493,22.8502,1.35
34.4123,28.9970,26.5243,24.4930,23.5469,22.8726,1.45
33.6800,29.0015,26.6272,24.5482,23.6081,22.8950,1.55
33.5273,29.3294,26.6148,24.6332,23.6089,22.9491,1.65
32.4994,29.4238,26.7104,24.6908,23.6523,23.0055,1.75
35.8900,29.3816,26.7833,24.7748,23.6642,23.0265,1.85
33.3854,29.6761,26.8492,24.8688,23.7013,23.0724,1.95
32.9693,29.9649,26.9039,24.8732,23.7464,23.1159,2.05
33.5326,29.7547,27.0313,24.9938,23.7954,23.1409,2.15
32.7467,29.9206,27.0422,24.9840,23.8251,23.2000,2.25
33.5452,30.0291,27.1352,25.1433,23.8559,23.2179,2.35
33.4128,30.2077,27.2218,25.1785,23.9265,23.2540,2.45
-9999.0000,30.1181,27.2052,25.2197,23.9455,23.2621,2.55
34.1456,30.4605,27.3574,25.2974,23.9883,23.3504,2.65
-9999.0000,30.5870,27.4656,25.3801,24.0555,23.4023,2.75
-9999.0000,30.4119,27.4079,25.4605,24.0618,23.4203,2.85
36.1036,30.3506,27.5097,25.5385,24.1283,23.4624,2.95
33.7326,30.4603,27.5448,25.5295,24.1686,23.5165,3.05
34.8276,30.5565,27.6528,25.6193,24.2072,23.5176,3.15
36.3744,30.4763,27.6741,25.6479,24.2398,23.5810,3.25
33.2313,30.3803,27.6869,25.7260,24.2838,23.6224,3.35
33.4978,30.5752,27.6973,25.7710,24.3399,23.6548,3.45
-9999.0000,30.6857,27.8836,25.8325,24.3545,23.6757,3.55
34.9155,31.2713,27.9337,25.8492,24.3768,23.7279,3.65
35.7333,31.3575,27.8251,25.9891,24.4558,23.7883,3.75
34.1607,30.7624,27.7963,26.0044,24.5668,23.7933,3.85
-9999.0000,31.1744,27.9803,26.0504,24.5846,23.8915,3.95
-9999.0000,31.5549,28.0690,26.1986,24.5988,23.9021,4.05
35.8054,30.6742,27.9435,26.1631,24.6530,23.9671,4.15
34.9630,31.0490,28.2154,26.2443,24.7425,23.9488,4.25
