u,g,r,i,z,y,time
25.5111,25.6621,25.9331,26.3114,26.3730,26.6653,0.05
24.6990,24.6527,24.9701,25.2199,25.5741,25.7570,0.15
24.2345,24.1319,24.3796,24.7958,25.0115,25.3689,0.25
23.9942,23.7945,24.0773,24.4219,24.6407,24.8480,0.35
23.7759,23.5078,23.7793,24.1220,24.3909,24.6047,0.45
23.5833,23.2790,23.5568,23.9163,24.1727,24.4629,0.55
23.5580,23.1847,23.3371,23.7770,23.9314,24.1565,0.65
23.4562,23.0623,23.2367,23.5594,23.9051,24.0507,0.75
23.4214,22.9441,23.1023,23.4362,23.6734,23.8517,0.85
23.4237,22.8765,23.0078,23.3183,23.5484,23.7523,0.95
23.4176,22.8234,22.9079,23.2004,23.4502,23.6475,1.05
23.3950,22.7765,22.8281,23.1171,23.3193,23.5763,1.15
23.3802,22.7026,22.7454,23.0112,23.2421,23.4864,1.25
23.3556,22.6708,22.7126,22.9374,23.1799,23.3617,1.35
23.4934,22.7120,22.7020,22.8927,23.1142,23.3251,1.45
23.4607,22.6182,22.5751,22.7735,22.9752,23.2165,1.55
23.4750,22.6151,22.5900,22.7658,22.9824,23.1913,1.65
23.6464,22.6441,22.5550,22.6865,22.9139,23.1044,1.75
23.5384,22.5590,22.4803,22.6159,22.8269,23.0345,1.85
23.8304,22.6520,22.5060,22.6319,22.8473,23.0266,1.95
23.6965,22.5472,22.4002,22.5337,22.7158,22.9099,2.05
23.9914,22.6715,22.4557,22.5219,22.7691,22.9141,2.15
23.8446,22.5759,22.3617,22.4852,22.7003,22.8591,2.25
24.2010,22.6866,22.3403,22.4317,22.6581,22.8045,2.35
24.0890,22.6723,22.3745,22.4529,22.6776,22.8187,2.45
24.2083,22.6556,22.2399,22.3377,22.5692,22.6979,2.55
24.3953,22.8129,22.3669,22.4366,22.6306,22.7380,2.65
24.2803,22.7047,22.2387,22.3418,22.5274,22.6761,2.75
24.6515,22.8577,22.2208,22.2746,22.4901,22.6439,2.85
24.6568,22.9277,22.3137,22.3664,22.5644,22.6627,2.95
24.5641,22.8476,22.1840,22.2629,22.4619,22.5537,3.05
24.9119,23.0561,22.2000,22.2195,22.4446,22.5535,3.15
24.8617,23.1169,22.2910,22.3104,22.5197,22.5810,3.25
24.8634,23.0161,22.1699,22.2074,22.4159,22.5102,3.35
25.1924,23.2455,22.1797,22.1586,22.3627,22.4499,3.45
25.2582,23.3764,22.2992,22.2549,22.4718,22.4935,3.55
25.1097,23.2785,22.2205,22.1936,22.4123,22.4448,3.65
25.2701,23.3450,22.1764,22.1251,22.3198,22.3852,3.75
25.5834,23.6183,22.2797,22.1570,22.3960,22.3989,3.85
25.5160,23.6228,22.3159,22.1979,22.4050,22.4397,3.95
25.4084,23.5243,22.2384,22.1343,22.3327,22.3813,4.05
