u,g,r,i,z,y,time
24.2296,24.0676,24.3314,24.6823,24.9224,25.2061,0.05
23.1624,23.1698,23.5827,23.9739,24.2841,24.4617,0.15
22.8795,22.8276,23.1955,23.6111,23.8735,24.1217,0.25
22.8576,22.6783,22.9728,23.3499,23.6350,23.9072,0.35
22.8691,22.5943,22.8068,23.1285,23.4293,23.7281,0.45
22.9099,22.5618,22.7056,22.9696,23.2677,23.5912,0.55
23.0198,22.5676,22.6578,22.8668,23.1527,23.4889,0.65
23.1421,22.5794,22.6217,22.8094,23.0893,23.4290,0.75
23.2791,22.6007,22.5770,22.7333,23.0142,23.3324,0.85
23.5092,22.6848,22.5487,22.6893,22.9440,23.2898,0.95
23.7700,22.8064,22.5222,22.6392,22.9156,23.2242,1.05
24.0488,22.9646,22.4843,22.6281,22.8446,23.1603,1.15
24.3621,23.1206,22.4536,22.5913,22.8051,23.1078,1.25
24.6978,23.3325,22.4443,22.5940,22.7946,23.0609,1.35
25.1962,23.6438,22.4802,22.6086,22.7711,23.0312,1.45
25.4405,23.7760,22.4938,22.5761,22.7397,22.9683,1.55
25.6918,23.9706,22.5405,22.5919,22.7427,22.9628,1.65
26.1240,24.2576,22.6663,22.6166,22.7850,22.9518,1.75
26.2090,24.3289,22.6983,22.6052,22.7760,22.8694,1.85
26.6091,24.6577,22.8927,22.6961,22.8387,22.9144,1.95
26.6352,24.6735,22.9493,22.6883,22.8022,22.8406,2.05
26.9821,24.9806,23.2230,22.8061,22.9101,22.9133,2.15
26.9855,24.9898,23.2866,22.8237,22.9035,22.8808,2.25
27.3240,25.2541,23.5842,22.9222,22.9907,22.9096,2.35
27.3134,25.2735,23.7124,22.9662,23.0056,22.9275,2.45
27.5675,25.4539,23.8466,23.0082,23.0650,22.8959,2.55
27.8227,25.7342,24.1205,23.1384,23.1930,22.9827,2.65
27.8361,25.7360,24.1313,23.1326,23.1617,22.9252,2.75
28.2747,26.0983,24.4053,23.2686,23.3508,22.9976,2.85
28.3836,26.2472,24.6391,23.4054,23.4762,23.0274,2.95
28.5438,26.3168,24.6245,23.3980,23.4093,23.0070,3.05
28.9771,26.6460,24.9050,23.5579,23.6181,23.0823,3.15
29.3046,26.8346,25.1576,23.7708,23.7682,23.1733,3.25
29.2307,26.8344,25.1955,23.7768,23.7360,23.1450,3.35
29.7042,27.1337,25.3347,23.8501,23.8103,23.1863,3.45
30.0442,27.3961,25.5967,24.1511,23.9829,23.3544,3.55
