u,g,r,i,z,y,time
25.3594,23.9912,23.6582,23.6200,23.5210,23.6861,0.05
25.7559,23.9317,23.2179,23.0382,22.8955,23.0058,0.15
26.0738,24.0307,22.9695,22.6595,22.5397,22.5722,0.25
26.3569,24.2047,22.8359,22.4291,22.2214,22.3209,0.35
26.6985,24.4096,22.8323,22.2798,22.0414,22.0929,0.45
26.9232,24.5832,22.8923,22.1799,21.8951,21.9300,0.55
27.1766,24.7699,23.0229,22.1236,21.7632,21.8049,0.65
27.3492,24.9001,23.1339,22.1193,21.6925,21.7092,0.75
27.6537,25.0160,23.2608,22.1372,21.6196,21.6373,0.85
27.9421,25.1419,23.3815,22.1649,21.5931,21.5671,0.95
28.2868,25.3195,23.4990,22.2286,21.5734,21.5182,1.05
28.4254,25.4307,23.6073,22.2840,21.5701,21.4496,1.15
28.7487,25.5670,23.6872,22.3533,21.5899,21.4427,1.25
28.7798,25.7286,23.7731,22.4512,21.6159,21.4330,1.35
29.0712,25.9071,23.8414,22.5536,21.6642,21.4170,1.45
29.3303,26.0132,23.9461,22.6707,21.7272,21.4580,1.55
29.3983,26.0880,23.9970,22.7730,21.7886,21.4515,1.65
30.0566,26.3413,24.0684,22.8737,21.8857,21.5279,1.75
29.2949,26.4255,24.1450,22.9463,21.9693,21.5933,1.85
30.1331,26.5944,24.2299,23.0444,22.0625,21.6672,1.95
29.8499,26.7198,24.3423,23.1336,22.1614,21.7499,2.05
30.6352,26.8109,24.4284,23.2174,22.2275,21.8151,2.15
30.3264,26.8728,24.5045,23.3009,22.3035,21.9174,2.25
30.4996,27.0286,24.5734,23.3511,22.3589,21.9580,2.35
30.3601,27.1857,24.6435,23.4283,22.4268,22.0313,2.45
30.7382,27.2022,24.7442,23.5240,22.4973,22.0903,2.55
31.1002,27.4198,24.7969,23.5820,22.5458,22.1217,2.65
31.4623,27.3722,24.9111,23.5933,22.5769,22.1852,2.75
31.0042,27.4940,24.9587,23.6834,22.6249,22.2346,2.85
31.1842,27.5951,25.0046,23.7355,22.6611,22.2628,2.95
31.1800,27.7414,25.0926,23.8058,22.7482,22.3423,3.05
31.0322,27.7290,25.1771,23.8413,22.7788,22.3634,3.15
31.0942,27.7987,25.1871,23.8955,22.8282,22.4080,3.25
31.4472,27.9828,25.2751,23.9629,22.8437,22.4349,3.35
31.2039,28.0268,25.2926,24.0164,22.8870,22.4529,3.45
32.2331,28.0892,25.4015,24.0583,22.9599,22.4947,3.55
31.9150,28.1121,25.4636,24.1113,23.0016,22.5357,3.65
32.1655,28.2782,25.4836,24.1441,23.0619,22.5721,3.75
31.8861,28.1985,25.5240,24.2076,23.1116,22.6076,3.85
32.4788,28.3317,25.5874,24.2068,23.1224,22.6258,3.95
32.5487,28.1754,25.6082,24.2355,23.1701,22.6839,4.05
31.4756,28.3940,25.6800,24.3119,23.1780,22.7059,4.15
32.0162,28.4919,25.6994,24.3544,23.2419,22.7132,4.25
32.2067,28.5844,25.7768,24.3618,23.2704,22.7680,4.35
31.8220,28.5183,25.8342,24.4213,23.3457,22.8095,4.45
32.6668,28.7563,25.8870,24.4527,23.3860,22.8435,4.55
32.3085,28.7503,25.9393,24.5385,23.4490,22.8776,4.65
32.3996,28.7923,25.9596,24.5416,23.4697,22.9201,4.75
32.1385,28.9061,26.0484,24.6078,23.5451,22.9745,4.85
34.8807,28.8919,26.0834,24.6273,23.5369,22.9732,4.95
33.7059,29.1169,26.1510,24.6742,23.5801,23.0200,5.05
35.4705,29.0533,26.1378,24.6662,23.6317,23.0549,5.15
31.7860,29.1204,26.1037,24.7457,23.7063,23.1046,5.25
33.6276,29.0122,26.2265,24.7734,23.7020,23.1244,5.35
32.6865,29.1183,26.2598,24.7962,23.7582,23.1940,5.45
33.3328,29.1737,26.3981,24.8034,23.7792,23.2160,5.55
34.4784,29.1563,26.3277,24.9084,23.8310,23.2455,5.65
34.2384,29.1594,26.4204,24.9048,23.8772,23.2870,5.75
-9999.0000,29.0628,26.3988,24.9570,23.9626,23.3499,5.85
41.8353,29.3115,26.4962,25.0156,23.9490,23.3722,5.95
-9999.0000,29.3285,26.5219,25.0496,23.9702,23.4123,6.05
33.8744,29.7306,26.5476,25.0505,24.0282,23.4376,6.15
33.9807,29.4769,26.6699,25.0814,24.0660,23.5155,6.25
36.7841,29.4668,26.6556,25.1888,24.1284,23.5918,6.35
34.6974,29.5713,26.7033,25.2349,24.1190,23.6077,6.45
41.3501,29.7810,26.7506,25.1824,24.2121,23.6298,6.55
-9999.0000,29.6647,26.7907,25.2402,24.2667,23.6840,6.65
36.3340,29.6524,26.8584,25.3162,24.2860,23.7589,6.75
-9999.0000,29.9900,26.9190,25.3164,24.2977,23.7702,6.85
-9999.0000,29.6334,26.9827,25.3764,24.3975,23.8110,6.95
34.4918,29.8426,26.9485,25.3583,24.4054,23.8431,7.05
33.1930,30.2169,27.0485,25.3570,24.4456,23.8615,7.15
34.4474,29.9807,27.0995,25.4552,24.4859,23.9120,7.25
33.9842,30.1948,27.1400,25.4696,24.5114,23.9623,7.35
-9999.0000,30.0174,27.1229,25.4823,24.5973,24.0064,7.45
-9999.0000,30.3186,27.1526,25.5466,24.6011,24.0248,7.55
33.8747,30.1807,27.2595,25.5878,24.6266,24.1168,7.65
-9999.0000,30.0023,27.3022,25.5913,24.7065,24.1604,7.75
35.1969,30.2896,27.2852,25.6813,24.7136,24.2071,7.85
-9999.0000,30.3647,27.3126,25.6646,24.7808,24.2292,7.95
34.5552,30.5311,27.2753,25.7931,24.8196,24.2475,8.05
36.2530,30.7673,27.3477,25.7686,24.8415,24.3066,8.15
34.4085,30.3849,27.4080,25.7504,24.8555,24.3258,8.25
-9999.0000,30.2871,27.5393,25.8571,24.9431,24.3572,8.35
34.2383,30.3318,27.5145,25.8641,24.9941,24.4048,8.45
-9999.0000,30.7350,27.5189,25.9717,24.9583,24.4454,8.55
