u,g,r,i,z,y,time
26.4463,26.2068,26.4115,26.7664,26.9969,27.2146,0.05
25.4547,25.3655,25.7079,26.1232,26.3782,26.6045,0.15
25.3032,25.1288,25.3756,25.8098,26.0383,26.2799,0.25
25.3944,25.0571,25.2089,25.5884,25.8121,26.0721,0.35
25.5181,25.0259,25.1154,25.4201,25.6118,25.9151,0.45
25.7745,25.0413,25.0723,25.3073,25.5185,25.8053,0.55
26.2504,25.1238,25.0531,25.2436,25.4530,25.6952,0.65
26.7200,25.2445,25.0442,25.2021,25.4092,25.6096,0.75
27.1972,25.4336,25.0014,25.1504,25.3622,25.5138,0.85
27.6596,25.7058,24.9978,25.1263,25.3502,25.4590,0.95
28.1162,26.0491,25.0342,25.1134,25.3325,25.3968,1.05
28.4555,26.3535,25.1143,25.0928,25.3184,25.3503,1.15
28.7942,26.6124,25.2100,25.0692,25.2938,25.3213,1.25
29.1264,26.8811,25.3472,25.0819,25.3182,25.3190,1.35
29.6530,27.2423,25.5667,25.1700,25.3570,25.3448,1.45
29.9266,27.4040,25.7271,25.1914,25.3614,25.3464,1.55
30.0774,27.5951,25.9400,25.3212,25.4138,25.3739,1.65
30.4831,27.8397,26.2884,25.4308,25.4960,25.4436,1.75
30.5150,27.9059,26.4599,25.4940,25.5044,25.4380,1.85
30.8534,28.1861,26.9390,25.6430,25.6149,25.5254,1.95
31.0970,28.2014,27.0187,25.6784,25.6143,25.5083,2.05
31.6060,28.5804,27.4804,25.8990,25.7955,25.6348,2.15
31.7163,28.6594,27.5393,25.9403,25.7788,25.6001,2.25
32.2152,28.9992,27.8765,26.1905,25.9689,25.7297,2.35
32.5218,29.1954,28.0684,26.4052,26.0354,25.8022,2.45
32.7872,29.3730,28.1814,26.4762,26.0681,25.8230,2.55
33.3636,29.7208,28.4620,26.7996,26.2964,26.0113,2.65
33.2253,29.8243,28.5052,26.8743,26.2967,26.0314,2.75
33.9498,30.0860,28.7281,26.9793,26.3962,26.1303,2.85
33.9639,30.3876,28.9058,27.1905,26.5445,26.2557,2.95
34.2842,30.4387,28.9305,27.2155,26.5889,26.2772,3.05
34.6795,30.7016,29.1094,27.3242,26.6585,26.3494,3.15
34.5919,30.9458,29.2620,27.4877,26.7769,26.4443,3.25
35.1876,30.8517,29.2291,27.5261,26.7956,26.4646,3.35
35.3012,31.0959,29.3801,27.5408,26.8625,26.5185,3.45
35.3492,31.3466,29.5480,27.6907,26.9642,26.5734,3.55
35.1197,31.3741,29.4819,27.6945,26.9782,26.5983,3.65
35.4283,31.4085,29.5619,27.6860,26.9975,26.6225,3.75
36.2240,31.5085,29.6938,27.7891,27.0576,26.6871,3.85
35.7179,31.6894,29.8340,27.9133,27.1395,26.7115,3.95
36.4460,31.6159,29.7748,27.8888,27.1474,26.6954,4.05
36.2524,31.6667,29.7317,27.8895,27.1724,26.7576,4.15
38.0754,31.7821,29.9188,27.9707,27.2399,26.8153,4.25
36.0027,31.8963,29.9332,28.0949,27.2466,26.8334,4.35
36.3380,31.9344,29.8990,28.0520,27.2629,26.8419,4.45
36.4428,32.0910,29.8880,28.0538,27.2911,26.8537,4.55
36.7080,32.0988,30.0358,28.0987,27.3525,26.8957,4.65
41.1755,32.2451,30.1015,28.1763,27.4020,26.9320,4.75
37.0573,32.3183,30.1562,28.2013,27.3866,26.9626,4.85
39.0220,32.2704,29.9897,28.2054,27.4138,26.9457,4.95
36.8806,32.1919,30.0687,28.2196,27.4481,27.0119,5.05
36.5375,32.3384,30.2313,28.2651,27.5117,27.0509,5.15
37.2059,32.5659,30.2820,28.3856,27.5274,27.0712,5.25
37.4629,32.4949,30.1964,28.3542,27.5375,27.0791,5.35
37.5892,32.4842,30.2231,28.3809,27.5326,27.0781,5.45
36.4358,32.4923,30.2198,28.3880,27.5599,27.1246,5.55
38.3199,32.6164,30.3418,28.3927,27.5848,27.1608,5.65
37.9034,32.7401,30.3785,28.5069,27.6438,27.1670,5.75
37.2630,32.6688,30.3489,28.4915,27.6467,27.1794,5.85
36.7217,32.5817,30.3726,28.4840,27.6801,27.2023,5.95
40.9136,32.7498,30.3478,28.5024,27.7147,27.2234,6.05
37.2414,32.7466,30.4757,28.5586,27.7197,27.2493,6.15
38.0734,32.7539,30.5009,28.5514,27.7472,27.2490,6.25
36.5434,32.8981,30.5381,28.6216,27.7585,27.3316,6.35
-9999.0000,32.9206,30.5425,28.6725,27.7896,27.3174,6.45
36.5332,32.9024,30.4577,28.6849,27.8204,27.3288,6.55
36.9843,32.9421,30.5038,28.6901,27.8051,27.3771,6.65
