u,g,r,i,z,y,time
28.2115,27.5622,27.0147,26.6116,26.4431,26.1888,0.05
29.4806,28.2763,27.1428,26.6189,26.3595,26.1010,0.15
30.4955,28.6216,27.5648,26.6187,26.1644,26.0440,0.25
31.2295,29.4897,27.7754,26.9638,26.3461,25.9808,0.35
33.1605,29.8563,28.1461,27.1070,26.4409,25.9634,0.45
33.9567,30.5599,28.5671,27.2040,26.4770,25.9572,0.55
32.5994,30.9257,28.8201,27.3751,26.5578,26.0248,0.65
33.3344,31.4591,28.9032,27.5256,26.6567,26.0271,0.75
36.3241,31.5800,29.3431,27.6583,26.7304,25.9823,0.85
34.8641,32.0536,29.4407,27.8724,26.7883,26.0255,0.95
36.0820,32.2211,29.7630,27.8959,26.8179,25.9965,1.05
-9999.0000,33.3111,29.6284,27.9453,26.8278,25.8724,1.15
35.9686,33.8868,29.9749,28.1465,26.7086,25.8780,1.25
-9999.0000,34.8060,30.3485,28.0711,26.7227,25.8930,1.35
-9999.0000,32.8472,30.3209,28.3339,26.8993,25.8537,1.45
-9999.0000,33.0303,30.0847,28.4048,26.8160,25.8144,1.55
-9999.0000,33.5178,30.4849,28.3610,26.9519,25.8518,1.65
-9999.0000,35.7349,30.4953,28.3853,26.7804,25.7891,1.75
-9999.0000,35.1390,30.6537,28.3760,26.8185,25.8348,1.85
-9999.0000,35.1611,30.4207,28.5539,26.9580,25.7732,1.95
-9999.0000,34.5029,30.9558,28.4444,26.8921,25.7887,2.05
-9999.0000,35.9827,30.6385,28.7693,26.8164,25.7103,2.15
-9999.0000,34.5688,30.3951,28.6967,26.9123,25.7527,2.25
-9999.0000,34.3148,30.9197,28.7332,26.9518,25.7844,2.35
-9999.0000,-9999.0000,31.1948,28.6103,26.9074,25.7280,2.45
-9999.0000,35.1215,30.7930,28.6012,26.9667,25.7850,2.55
-9999.0000,34.7187,31.3393,28.8102,26.9025,25.7093,2.65
-9999.0000,34.2751,31.3545,28.8851,27.0054,25.7084,2.75
-9999.0000,34.3573,31.1254,28.9194,26.9287,25.7309,2.85
-9999.0000,35.3648,30.7756,28.8107,27.0427,25.7141,2.95
-9999.0000,41.9103,31.3989,28.8303,27.0748,25.7506,3.05
-9999.0000,35.1310,31.3038,28.9197,27.1699,25.7179,3.15
-9999.0000,-9999.0000,31.0603,29.0976,27.0602,25.7809,3.25
-9999.0000,41.8101,31.4146,29.0976,27.2061,25.7614,3.35
-9999.0000,34.8669,31.6481,29.0350,27.1347,25.8141,3.45
-9999.0000,35.6171,31.5183,29.1235,27.1553,25.8209,3.55
-9999.0000,33.8261,31.4996,28.8763,27.2517,25.8131,3.65
-9999.0000,36.3805,31.3880,29.4036,27.4055,25.8550,3.75
-9999.0000,34.1585,31.5997,29.1638,27.3518,25.9373,3.85
-9999.0000,35.0173,31.7761,29.2742,27.2100,25.8709,3.95
-9999.0000,34.1210,31.7662,29.2552,27.3164,25.8803,4.05
-9999.0000,34.8460,31.7660,29.0691,27.3416,25.9667,4.15
-9999.0000,34.7475,31.4876,29.1283,27.3831,25.9361,4.25
-9999.0000,34.8546,31.6082,29.4643,27.3525,26.0023,4.35
-9999.0000,40.0139,31.5884,29.3415,27.4413,25.9651,4.45
-9999.0000,35.7909,31.7600,29.2956,27.4887,25.9970,4.55
