u,g,r,i,z,y,time
22.9733,22.0024,22.3039,22.7504,23.1476,23.4075,0.05
23.6054,21.6741,21.8525,22.2730,22.6879,23.0526,0.15
24.1290,21.6988,21.6407,22.0191,22.4612,22.8413,0.25
24.3884,21.9056,21.5627,21.9372,22.3590,22.7737,0.35
24.6050,22.1928,21.5689,21.9287,22.3198,22.7702,0.45
24.8161,22.4808,21.5903,21.9171,22.3143,22.7852,0.55
24.9758,22.7313,21.6452,21.8593,22.2260,22.7175,0.65
25.1448,22.9277,21.7124,21.8194,22.1249,22.5809,0.75
25.3301,23.0980,21.8046,21.7851,22.0136,22.4048,0.85
25.3959,23.2360,21.9107,21.7921,21.9412,22.2637,0.95
25.4937,23.3582,22.0397,21.8253,21.9374,22.1765,1.05
25.5865,23.4809,22.1616,21.8827,21.9467,22.1095,1.15
25.6506,23.5876,22.2785,21.9556,21.9901,22.1005,1.25
25.7514,23.6696,22.3674,22.0346,22.0548,22.1237,1.35
25.7942,23.7628,22.4681,22.1311,22.1340,22.1961,1.45
25.8739,23.8453,22.5501,22.2305,22.2160,22.2772,1.55
25.9216,23.9249,22.6357,22.3313,22.3185,22.3605,1.65
26.0143,23.9976,22.7006,22.4318,22.3856,22.4781,1.75
26.0688,24.0576,22.7847,22.5256,22.5075,22.5810,1.85
26.1113,24.1248,22.8517,22.6097,22.5934,22.6997,1.95
26.1753,24.1703,22.9057,22.6817,22.6856,22.7909,2.05
26.2529,24.2604,22.9717,22.7716,22.7847,22.9023,2.15
26.2795,24.2887,23.0376,22.8190,22.8844,22.9836,2.25
26.3387,24.3735,23.0940,22.8902,22.9619,23.0819,2.35
26.3630,24.4197,23.1464,22.9570,23.0319,23.1571,2.45
26.4288,24.4795,23.2064,23.0065,23.1188,23.2359,2.55
26.4675,24.5226,23.2584,23.0706,23.1787,23.3036,2.65
26.5035,24.5825,23.3047,23.1131,23.2294,23.3722,2.75
26.5912,24.6153,23.3599,23.1737,23.3004,23.4609,2.85
26.5879,24.6445,23.4075,23.2249,23.3771,23.5167,2.95
26.6553,24.7104,23.4601,23.2594,23.4012,23.6132,3.05
26.6724,24.7765,23.5284,23.3182,23.4627,23.6542,3.15
26.7202,24.8044,23.5501,23.3605,23.5342,23.7102,3.25
26.8167,24.8491,23.6121,23.4043,23.6030,23.7696,3.35
26.7934,24.9001,23.6718,23.4608,23.6271,23.8418,3.45
26.8935,24.9416,23.7192,23.5019,23.6886,23.9246,3.55
26.8780,24.9753,23.7640,23.5473,23.7534,24.0031,3.65
26.9370,25.0073,23.8083,23.5796,23.7891,24.0295,3.75
27.0081,25.0565,23.8370,23.6292,23.8277,24.1201,3.85
27.0757,25.1089,23.8989,23.6787,23.8918,24.1523,3.95
27.0246,25.1471,23.9446,23.7098,23.9464,24.2235,4.05
27.1304,25.1727,23.9693,23.7642,24.0021,24.2899,4.15
27.1372,25.2069,24.0251,23.8141,24.0459,24.3507,4.25
27.1565,25.2483,24.0732,23.8319,24.0915,24.3862,4.35
27.2247,25.2673,24.1351,23.8845,24.1380,24.4646,4.45
27.2927,25.3078,24.1453,23.9250,24.1932,24.5453,4.55
27.2896,25.3812,24.2158,23.9705,24.2186,24.5645,4.65
27.3477,25.3971,24.2176,24.0016,24.2829,24.6446,4.75
27.3747,25.4259,24.2749,24.0419,24.3287,24.6893,4.85
27.4105,25.4574,24.3277,24.0769,24.3497,24.7180,4.95
27.4256,25.4874,24.3537,24.1268,24.3907,24.7427,5.05
27.4546,25.5407,24.3798,24.1813,24.4531,24.8264,5.15
27.5113,25.5783,24.4366,24.1870,24.4504,24.8457,5.25
27.5311,25.6051,24.4780,24.2430,24.5087,24.8866,5.35
27.5464,25.6403,24.5017,24.2589,24.5541,24.9345,5.45
27.6189,25.6864,24.5365,24.3149,24.5964,24.9935,5.55
27.6973,25.6991,24.5931,24.3497,24.6544,25.0573,5.65
27.7466,25.7547,24.6082,24.3809,24.6760,25.1062,5.75
27.7194,25.7839,24.6508,24.4172,24.7088,25.1244,5.85
27.8071,25.8231,24.6885,24.4537,24.7572,25.1083,5.95
27.7777,25.8537,24.7262,24.5088,24.7960,25.2389,6.05
27.8126,25.8845,24.7522,24.5468,24.8500,25.2647,6.15
27.8604,25.9176,24.7920,24.5726,24.8614,25.2801,6.25
27.9466,25.9715,24.8237,24.5821,24.9233,25.3213,6.35
27.9186,25.9982,24.8614,24.6179,24.9477,25.3499,6.45
27.9445,26.0420,24.8927,24.6766,25.0145,25.4008,6.55
27.9721,26.0591,24.9278,24.7200,25.0287,25.4335,6.65
28.0571,26.0996,24.9582,24.7485,25.0549,25.4690,6.75
28.0590,26.1224,24.9920,24.7776,25.0836,25.5544,6.85
28.0531,26.1793,25.0363,24.8205,25.1197,25.5381,6.95
28.1373,26.2127,25.0480,24.8246,25.1794,25.5979,7.05
28.1655,26.2355,25.0785,24.8890,25.1921,25.5945,7.15
28.1672,26.2846,25.1192,24.9251,25.2248,25.6391,7.25
28.2170,26.3192,25.1523,24.9459,25.2741,25.6981,7.35
28.2732,26.3196,25.1695,24.9754,25.3185,25.7719,7.45
28.2937,26.3877,25.2235,25.0179,25.3179,25.7823,7.55
28.2724,26.4228,25.2347,25.0595,25.3496,25.8032,7.65
28.3614,26.4567,25.2913,25.0807,25.4086,25.8819,7.75
28.4605,26.4823,25.3221,25.1239,25.4511,25.8848,7.85
28.4106,26.5014,25.3455,25.1515,25.4568,25.8826,7.95
28.4690,26.5471,25.3688,25.1425,25.5113,25.9554,8.05
28.5326,26.5820,25.3968,25.2278,25.5281,25.9282,8.15
28.4914,26.6117,25.4224,25.2307,25.5211,26.0101,8.25
28.5628,26.6383,25.4821,25.2829,25.5786,26.0362,8.35
28.5867,26.6911,25.5096,25.3161,25.6215,26.0348,8.45
28.5875,26.6848,25.4964,25.3026,25.6639,26.0980,8.55
28.5857,26.7396,25.5562,25.3759,25.6582,26.0961,8.65
28.7301,26.7666,25.6063,25.4054,25.6391,26.1940,8.75
28.7369,26.8143,25.6124,25.4304,25.7946,26.1093,8.85
28.7405,26.8619,25.6980,25.4982,25.8123,26.2626,8.95
