u,g,r,i,z,y,time
24.4586,22.6533,22.6972,23.0173,23.2940,23.5519,0.05
25.0244,22.4533,22.2704,22.5302,22.8360,23.1088,0.15
25.3408,22.6033,22.1062,22.2941,22.5823,22.8947,0.25
25.6475,22.8941,22.0820,22.1743,22.4163,22.7548,0.35
25.8846,23.2108,22.1379,22.1477,22.3100,22.6578,0.45
26.1341,23.5152,22.2676,22.1506,22.2413,22.5481,0.55
26.3287,23.7805,22.4640,22.1714,22.1966,22.4545,0.65
26.4817,24.0213,22.7022,22.2330,22.1967,22.3816,0.75
26.7736,24.2354,22.9526,22.3334,22.2129,22.3420,0.85
26.8506,24.4290,23.1505,22.4565,22.2593,22.3324,0.95
27.0199,24.6115,23.2965,22.5853,22.3177,22.3423,1.05
27.1983,24.7802,23.4129,22.7123,22.3819,22.3750,1.15
27.3084,24.9168,23.5268,22.8326,22.4549,22.4419,1.25
27.4524,25.0672,23.6365,22.9427,22.5439,22.4992,1.35
27.4716,25.2018,23.7315,23.0548,22.6338,22.5658,1.45
27.6627,25.3184,23.8063,23.1354,22.7227,22.6245,1.55
27.7322,25.4127,23.9075,23.2074,22.7993,22.7028,1.65
27.9177,25.5060,23.9973,23.3021,22.8765,22.7668,1.75
27.9699,25.6177,24.0615,23.3690,22.9702,22.8456,1.85
28.0131,25.6900,24.1390,23.4452,23.0526,22.9093,1.95
28.1918,25.7806,24.2157,23.5224,23.1168,22.9757,2.05
28.1726,25.8408,24.2856,23.5925,23.1993,23.0483,2.15
28.3904,25.9373,24.3613,23.6551,23.2713,23.1385,2.25
28.5259,25.9990,24.4024,23.6986,23.3468,23.1985,2.35
28.4642,26.0641,24.4867,23.7801,23.4106,23.2809,2.45
28.6927,26.1399,24.5465,23.8367,23.4763,23.3361,2.55
28.7073,26.1864,24.5953,23.8895,23.5436,23.4114,2.65
28.8477,26.2501,24.6859,23.9490,23.6058,23.4981,2.75
28.7173,26.2744,24.7409,24.0091,23.6716,23.5589,2.85
28.9862,26.3425,24.8059,24.0561,23.7245,23.6274,2.95
29.2164,26.4044,24.8586,24.1244,23.7863,23.6734,3.05
29.1929,26.4799,24.9046,24.1573,23.8369,23.7557,3.15
29.2017,26.4839,24.9691,24.2300,23.9071,23.8354,3.25
