u,g,r,i,z,y,time
20.7392,20.5243,20.7411,21.0766,21.3169,21.5078,0.05
19.8395,19.7201,20.0516,20.4559,20.7569,20.9443,0.15
19.6358,19.4506,19.7379,20.1104,20.4236,20.6555,0.25
19.6141,19.3317,19.5553,19.8820,20.2202,20.4740,0.35
19.6729,19.2807,19.4488,19.7035,20.0475,20.3313,0.45
19.8458,19.2633,19.3864,19.6090,19.9142,20.2418,0.55
20.1092,19.3253,19.3407,19.5197,19.8152,20.1826,0.65
20.4542,19.4361,19.2709,19.4805,19.7077,20.0832,0.75
20.8646,19.6211,19.2200,19.4297,19.6216,20.0407,0.85
21.3203,19.8512,19.1811,19.4039,19.5489,20.0255,0.95
21.7391,20.0943,19.1848,19.3988,19.5013,20.0090,1.05
22.0799,20.3176,19.2275,19.3960,19.4575,19.9706,1.15
22.3951,20.5155,19.2896,19.3844,19.4522,19.9255,1.25
22.6646,20.7001,19.3615,19.3870,19.4421,19.8598,1.35
22.8409,20.8865,19.4723,19.4176,19.4641,19.7984,1.45
23.0343,21.1135,19.5976,19.4516,19.5050,19.7184,1.55
23.2328,21.3554,19.7239,19.4711,19.5076,19.6712,1.65
23.3665,21.5493,19.9014,19.5454,19.6005,19.6465,1.75
23.6647,21.8667,20.0383,19.5835,19.6066,19.6075,1.85
23.7698,22.0421,20.1881,19.6664,19.6608,19.6200,1.95
24.0459,22.3220,20.3291,19.7592,19.6986,19.5875,2.05
24.2309,22.4945,20.4732,19.8710,19.7596,19.6320,2.15
24.5742,22.7507,20.6256,19.9688,19.7931,19.6317,2.25
24.7567,22.9536,20.8809,20.1694,19.9224,19.6970,2.35
24.9647,23.1135,20.9861,20.2107,19.9227,19.7138,2.45
25.3511,23.3132,21.2092,20.3771,20.0467,19.7603,2.55
25.5132,23.4976,21.3852,20.5169,20.1478,19.8179,2.65
25.8321,23.7655,21.5014,20.5606,20.1669,19.8066,2.75
26.1022,23.8843,21.6861,20.7292,20.3201,19.9226,2.85
26.2324,23.9736,21.7849,20.8259,20.3890,19.9629,2.95
26.3742,24.1510,21.8873,20.8598,20.4212,19.9832,3.05
26.8845,24.3404,22.0206,21.0036,20.5249,20.0649,3.15
26.9548,24.4545,22.0740,21.0489,20.5759,20.1355,3.25
27.1015,24.6001,22.1595,21.0943,20.6094,20.1581,3.35
27.2520,24.7459,22.2820,21.1510,20.6774,20.2241,3.45
27.3413,24.7367,22.3169,21.2304,20.7102,20.2874,3.55
27.6655,24.8489,22.3460,21.2517,20.7332,20.3466,3.65
27.9780,24.9568,22.4741,21.2967,20.7886,20.4335,3.75
28.2334,24.9737,22.5130,21.3726,20.8302,20.4634,3.85
27.7294,24.9853,22.5583,21.3844,20.8412,20.4890,3.95
27.8089,25.2124,22.5910,21.4129,20.8583,20.5572,4.05
28.0206,25.2677,22.6833,21.4709,20.8993,20.6068,4.15
28.1077,25.2755,22.6991,21.5141,20.9646,20.6808,4.25
28.1241,25.2113,22.7218,21.5311,20.9634,20.6945,4.35
28.4469,25.3628,22.7271,21.5622,20.9558,20.7458,4.45
28.6032,25.3993,22.7748,21.5871,21.0005,20.8127,4.55
28.6051,25.5729,22.8942,21.6497,21.0366,20.8636,4.65
28.7889,25.4707,22.8698,21.6582,21.0474,20.8888,4.75
28.6420,25.4786,22.8671,21.6645,21.0832,20.9195,4.85
28.3883,25.5860,22.9114,21.6913,21.0629,20.9921,4.95
28.7291,25.6588,22.9668,21.7421,21.0870,21.0513,5.05
28.7162,25.6570,23.0060,21.7845,21.1313,21.0828,5.15
29.2143,25.6678,23.0297,21.7946,21.1566,21.0818,5.25
29.1233,25.6612,23.0324,21.7859,21.1808,21.1480,5.35
28.9225,25.7612,23.0326,21.8197,21.1864,21.1997,5.45
29.2704,25.8284,23.1468,21.8523,21.2143,21.2500,5.55
29.0641,25.8756,23.1708,21.9054,21.2122,21.2837,5.65
28.9882,25.9086,23.1381,21.9019,21.2484,21.3118,5.75
28.8376,25.8533,23.1886,21.9049,21.2565,21.3149,5.85
29.2947,25.8553,23.1743,21.9570,21.2718,21.3992,5.95
29.6719,25.9235,23.2649,21.9893,21.2842,21.4380,6.05
29.5606,25.9965,23.2644,22.0023,21.3278,21.5150,6.15
29.7716,26.0610,23.3100,22.0200,21.3298,21.5401,6.25
29.8244,25.9182,23.2954,22.0284,21.3396,21.5518,6.35
29.9704,25.9897,23.3415,22.0695,21.3625,21.5947,6.45
29.5142,26.1626,23.3050,22.0784,21.3700,21.6301,6.55
29.9518,26.1060,23.3243,22.1032,21.3988,21.6776,6.65
29.5381,26.2454,23.3941,22.1335,21.4310,21.7692,6.75
29.6084,26.3105,23.4119,22.1624,21.4408,21.7994,6.85
29.9503,26.2319,23.4620,22.1718,21.4904,21.8157,6.95
29.5271,26.2171,23.4890,22.2254,21.4636,21.8447,7.05
29.4445,26.2373,23.4582,22.2089,21.4811,21.8506,7.15
29.5974,26.3316,23.5143,22.2439,21.4994,21.9155,7.25
29.8755,26.3465,23.5215,22.2549,21.5668,22.0047,7.35
29.5753,26.3067,23.5921,22.2854,21.5680,22.0262,7.45
29.4669,26.3577,23.6211,22.3118,21.5781,22.0784,7.55
29.8826,26.4491,23.6502,22.2996,21.5932,22.0794,7.65
30.1489,26.3898,23.6686,22.3364,21.6437,22.1130,7.75
29.9735,26.5007,23.6473,22.3739,21.6244,22.1323,7.85
