u,g,r,i,z,y,time
25.1015,24.9417,25.0868,25.2903,25.5776,25.7469,0.05
24.4176,24.0783,24.2064,24.5016,24.8646,25.0018,0.15
24.0551,23.6037,23.7165,24.0788,24.3415,24.4552,0.25
23.8224,23.2680,23.4006,23.6973,23.9757,24.2241,0.35
23.6633,23.0691,23.1443,23.4395,23.7670,23.9477,0.45
23.5939,22.9062,22.9504,23.2032,23.5055,23.7053,0.55
23.4510,22.7916,22.7980,23.0422,23.3508,23.5202,0.65
23.4038,22.6671,22.6694,22.8880,23.1708,23.3850,0.75
23.3962,22.6165,22.5776,22.7737,23.0919,23.2694,0.85
23.3927,22.5586,22.4775,22.6522,22.9358,23.1200,0.95
23.4107,22.5122,22.4286,22.5966,22.8500,23.0382,1.05
23.4519,22.4930,22.3444,22.4826,22.7701,22.9444,1.15
23.5199,22.4633,22.2843,22.4391,22.7091,22.8577,1.25
23.6019,22.4617,22.2106,22.3324,22.6104,22.7275,1.35
23.6309,22.4872,22.1936,22.3292,22.5966,22.7059,1.45
23.7367,22.5045,22.1380,22.2775,22.5138,22.6524,1.55
23.8513,22.5382,22.0693,22.1922,22.4659,22.5532,1.65
23.9184,22.5738,22.0970,22.1992,22.4635,22.5220,1.75
24.1220,22.6431,21.9948,22.1119,22.3652,22.4358,1.85
24.1439,22.6812,22.0255,22.1385,22.3725,22.4325,1.95
24.3841,22.7838,21.9433,22.0442,22.2986,22.3558,2.05
24.4130,22.8329,21.9730,22.0733,22.3116,22.3531,2.15
24.7032,22.9748,21.9286,21.9886,22.2229,22.2442,2.25
24.6103,22.9985,21.9392,22.0075,22.2277,22.2776,2.35
24.9522,23.1348,21.9257,21.9573,22.1710,22.2056,2.45
25.0006,23.2206,21.9367,21.9250,22.1585,22.1807,2.55
25.1114,23.2727,21.9447,21.9108,22.1597,22.1627,2.65
25.3457,23.4621,21.9510,21.8468,22.0968,22.0851,2.75
25.2753,23.4741,21.9736,21.8674,22.1199,22.1123,2.85
25.5302,23.5800,21.9908,21.8390,22.0626,22.0732,2.95
25.7064,23.7263,22.0374,21.7966,22.0544,22.0387,3.05
25.6303,23.7061,22.0606,21.7993,22.0490,22.0175,3.15
25.8347,23.8089,22.0880,21.7594,22.0191,22.0066,3.25
26.0679,23.9489,22.1342,21.7397,21.9858,21.9800,3.35
25.9658,23.9545,22.2224,21.7735,22.0139,22.0080,3.45
26.0393,23.9550,22.2074,21.7482,22.0020,21.9934,3.55
26.3611,24.1437,22.2668,21.7104,21.9656,21.9611,3.65
26.3134,24.1981,22.3701,21.7455,21.9750,21.9720,3.75
26.2357,24.1867,22.3974,21.7484,21.9963,21.9901,3.85
26.4547,24.2297,22.4313,21.7401,21.9876,21.9494,3.95
26.6526,24.3477,22.4928,21.7246,21.9407,21.9333,4.05
26.6170,24.3953,22.5889,21.7911,21.9467,21.9917,4.15
26.5392,24.3638,22.6103,21.8184,21.9905,21.9944,4.25
26.7556,24.4251,22.6786,21.8019,21.9844,21.9640,4.35
26.7814,24.5283,22.7699,21.7921,21.9386,21.9698,4.45
