u,g,r,i,z,y,time
23.9986,22.9400,22.8933,23.2075,23.3885,23.6035,0.05
24.1664,22.4796,22.2831,22.5980,22.8344,23.0478,0.15
24.4709,22.3534,21.9621,22.2683,22.5027,22.7139,0.25
24.7124,22.3592,21.7645,22.0294,22.3134,22.4834,0.35
24.8596,22.4449,21.6027,21.8566,22.1250,22.3154,0.45
25.0628,22.5925,21.4839,21.7339,21.9651,22.1791,0.55
25.2311,22.7993,21.4290,21.6330,21.8189,22.0592,0.65
25.3348,23.0407,21.4195,21.5618,21.6948,21.9658,0.75
25.4821,23.2436,21.4469,21.5242,21.6007,21.8896,0.85
25.5816,23.4261,21.4956,21.4797,21.5386,21.7877,0.95
25.7087,23.6153,21.5745,21.4693,21.4691,21.7280,1.05
25.8016,23.7435,21.6601,21.4632,21.4573,21.6800,1.15
25.9473,23.8665,21.7656,21.4724,21.4448,21.6099,1.25
25.9656,23.9779,21.8533,21.4967,21.4373,21.5321,1.35
26.0935,24.0915,21.9715,21.5269,21.4510,21.4993,1.45
26.2156,24.1993,22.0705,21.5709,21.4639,21.4546,1.55
26.3888,24.2922,22.1803,21.6435,21.4835,21.4360,1.65
26.5200,24.4046,22.2922,21.7250,21.5001,21.4108,1.75
26.6180,24.5261,22.4120,21.8138,21.5208,21.4171,1.85
26.7261,24.6370,22.5195,21.9171,21.5463,21.4397,1.95
26.8988,24.7423,22.6268,22.0120,21.5877,21.4487,2.05
26.9872,24.8655,22.7435,22.1248,21.6067,21.4568,2.15
27.0977,24.9653,22.8546,22.2218,21.6465,21.4789,2.25
27.2574,25.0819,22.9380,22.3108,21.6833,21.5016,2.35
27.4220,25.1565,23.0371,22.3730,21.7199,21.5295,2.45
27.4553,25.2878,23.1129,22.4444,21.7598,21.5710,2.55
27.5944,25.3780,23.2010,22.5020,21.7914,21.5974,2.65
27.7646,25.4889,23.2644,22.5543,21.8616,21.6313,2.75
27.8117,25.5360,23.3481,22.5937,21.9180,21.6722,2.85
28.0284,25.6147,23.3918,22.6697,21.9708,21.6963,2.95
28.1143,25.7317,23.4803,22.7055,22.0070,21.7409,3.05
28.1654,25.8027,23.5442,22.7714,22.0589,21.7643,3.15
28.1065,25.8714,23.5885,22.8114,22.1215,21.7961,3.25
28.4012,25.9351,23.6434,22.8383,22.1555,21.8483,3.35
28.2243,25.9798,23.7209,22.9010,22.2147,21.8908,3.45
28.3451,26.0747,23.7817,22.9167,22.2494,21.9328,3.55
28.5127,26.1375,23.8239,22.9694,22.3050,21.9644,3.65
28.5703,26.1897,23.8766,23.0040,22.3554,21.9899,3.75
28.8634,26.2334,23.9268,23.0374,22.3947,22.0276,3.85
28.7947,26.2893,23.9714,23.0748,22.4126,22.0731,3.95
28.8257,26.3532,24.0182,23.1232,22.4711,22.1231,4.05
29.0425,26.4140,24.0957,23.1445,22.4799,22.1545,4.15
29.0479,26.4021,24.1111,23.1857,22.5472,22.2004,4.25
29.1597,26.4857,24.1764,23.2226,22.5565,22.2475,4.35
29.2252,26.5492,24.2005,23.2620,22.6162,22.2780,4.45
