u,g,r,i,z,y,time
26.4581,25.9386,26.0738,26.4015,26.6748,26.8985,0.05
25.7587,25.3864,25.5414,25.9697,26.2474,26.5281,0.15
25.9080,25.3465,25.4080,25.7636,26.0702,26.3146,0.25
26.4530,25.4384,25.3489,25.6477,25.9614,26.1177,0.35
27.2584,25.6978,25.2865,25.5892,25.8795,25.9691,0.45
28.1276,26.1838,25.3082,25.5780,25.8620,25.8955,0.55
28.8462,26.7164,25.4444,25.5908,25.8690,25.8358,0.65
29.5042,27.1908,25.6599,25.5442,25.8654,25.7630,0.75
30.0210,27.5791,25.9383,25.5139,25.8526,25.7193,0.85
30.3574,27.8884,26.2414,25.5480,25.8660,25.7432,0.95
30.7491,28.1582,26.6111,25.6475,25.9090,25.7913,1.05
31.1087,28.4506,27.0114,25.7947,25.9923,25.8276,1.15
31.6880,28.7855,27.3535,25.9687,26.1144,25.8666,1.25
32.2706,29.1117,27.6455,26.1709,26.2396,25.8987,1.35
32.6261,29.4408,27.9706,26.4961,26.4118,25.9759,1.45
33.0324,29.7632,28.2472,26.7432,26.5277,26.0831,1.55
33.5330,30.0191,28.4395,26.9452,26.6333,26.1551,1.65
33.8647,30.3087,28.6673,27.1401,26.7624,26.2839,1.75
33.9142,30.5775,28.8177,27.2495,26.8285,26.3622,1.85
34.5411,30.7630,28.9225,27.3970,26.9276,26.4614,1.95
34.5689,30.9613,29.0479,27.4677,26.9823,26.5064,2.05
35.0764,30.9911,29.1464,27.5725,27.0614,26.5935,2.15
35.0321,31.1951,29.2249,27.6081,27.0863,26.6433,2.25
35.2550,31.3019,29.3281,27.7023,27.1571,26.7126,2.35
35.3692,31.3384,29.3358,27.7412,27.1770,26.7250,2.45
35.2892,31.5252,29.4411,27.7915,27.2305,26.7835,2.55
35.6808,31.5485,29.4502,27.8591,27.2889,26.8191,2.65
36.5666,31.5697,29.4702,27.8595,27.2629,26.8478,2.75
36.0099,31.7355,29.5835,27.9268,27.3511,26.9068,2.85
35.5938,31.7213,29.5622,27.9697,27.3663,26.9319,2.95
35.6973,31.7945,29.5775,27.9666,27.3895,26.9464,3.05
35.7670,31.9035,29.6871,28.0261,27.4553,27.0056,3.15
36.1030,31.8665,29.6453,28.0586,27.4362,27.0109,3.25
36.1713,31.9159,29.6955,28.0872,27.4813,27.0395,3.35
36.1722,32.0165,29.7470,28.1084,27.5300,27.0689,3.45
36.0631,32.0023,29.7212,28.1607,27.5486,27.1079,3.55
36.2008,32.0959,29.7248,28.1775,27.5782,27.1257,3.65
36.8576,32.0712,29.7774,28.2073,27.6024,27.1670,3.75
36.4912,32.1835,29.8375,28.2441,27.6305,27.1901,3.85
36.8381,32.2412,29.7914,28.2752,27.6464,27.2016,3.95
36.4024,32.2820,29.8321,28.3036,27.6792,27.2549,4.05
37.3650,32.2134,29.8983,28.3371,27.7413,27.2713,4.15
36.3195,32.3101,29.9417,28.3924,27.7766,27.3225,4.25
36.6160,32.3878,29.9343,28.3960,27.7686,27.3525,4.35
37.0074,32.4049,29.9558,28.4234,27.7949,27.3701,4.45
36.5304,32.4575,30.0033,28.4427,27.8432,27.4098,4.55
36.9891,32.5700,30.0314,28.4875,27.9132,27.4339,4.65
37.0127,32.5788,30.0332,28.5155,27.9042,27.4575,4.75
37.0730,32.4803,30.0641,28.5398,27.9448,27.4964,4.85
37.0799,32.5573,30.0759,28.5732,27.9840,27.5160,4.95
37.0465,32.6298,30.0968,28.5969,28.0148,27.5606,5.05
37.9073,32.7498,30.1321,28.6295,28.0467,27.5786,5.15
37.7327,32.8373,30.2082,28.6676,28.0523,27.6271,5.25
37.7707,32.8914,30.1827,28.7198,28.0912,27.6390,5.35
37.0883,32.7371,30.1819,28.7405,28.1407,27.6776,5.45
