u,g,r,i,z,y,time
19.7602,18.6564,18.6083,18.4798,18.5304,18.8852,0.05
20.3568,18.4849,18.0799,17.9009,17.8785,18.1886,0.15
20.5398,18.4646,17.7950,17.5068,17.4808,17.8088,0.25
20.8687,18.5370,17.6359,17.2232,17.1981,17.4542,0.35
21.0892,18.6003,17.5447,17.0044,16.9996,17.2374,0.45
21.2386,18.7040,17.5156,16.8788,16.8161,17.0099,0.55
21.5586,18.8361,17.5454,16.7911,16.7021,16.8590,0.65
21.8203,18.9865,17.5727,16.7117,16.5900,16.7020,0.75
21.9753,19.1387,17.6373,16.6633,16.5101,16.5962,0.85
22.2744,19.2411,17.7273,16.6337,16.4540,16.4908,0.95
22.5879,19.4167,17.8183,16.6382,16.3876,16.4215,1.05
22.7870,19.5578,17.9057,16.6366,16.3387,16.3799,1.15
22.7727,19.6542,17.9901,16.6508,16.3091,16.3329,1.25
23.0539,19.7435,18.0774,16.6929,16.2938,16.2871,1.35
23.4121,19.8631,18.1659,16.7414,16.2827,16.2715,1.45
23.5956,19.9231,18.2678,16.8131,16.3097,16.2614,1.55
23.6491,20.0656,18.3131,16.8800,16.3288,16.2710,1.65
23.7345,20.1911,18.3773,16.9511,16.3735,16.2660,1.75
23.9451,20.2900,18.4736,17.0314,16.4229,16.2912,1.85
23.7480,20.3773,18.5607,17.1289,16.5037,16.2959,1.95
24.1263,20.4949,18.6096,17.2047,16.5711,16.3105,2.05
24.2009,20.5974,18.7148,17.2819,16.6543,16.3599,2.15
24.3410,20.6725,18.7372,17.3879,16.7340,16.3884,2.25
24.4761,20.8613,18.8638,17.4310,16.8053,16.4350,2.35
24.3139,20.8834,18.8928,17.5186,16.8650,16.4828,2.45
24.6858,21.0182,19.0007,17.5656,16.9253,16.5418,2.55
24.8115,21.1321,19.0284,17.6161,16.9807,16.5555,2.65
24.5091,21.1152,19.0886,17.6806,17.0437,16.6218,2.75
24.9116,21.2228,19.1632,17.7303,17.0789,16.6357,2.85
25.2145,21.3053,19.2761,17.7910,17.1206,16.6984,2.95
25.2050,21.3995,19.2702,17.8490,17.1581,16.7503,3.05
25.8460,21.5204,19.3592,17.8969,17.2241,16.7766,3.15
25.3271,21.5393,19.4121,17.9473,17.2519,16.8115,3.25
25.1050,21.5818,19.5135,18.0110,17.2747,16.8458,3.35
25.4096,21.6554,19.5181,18.0399,17.3179,16.8968,3.45
25.6073,21.8379,19.5984,18.0961,17.3393,16.9257,3.55
25.2447,21.8411,19.6054,18.1251,17.3908,16.9569,3.65
25.3465,21.8870,19.6347,18.1905,17.4119,16.9876,3.75
25.8087,22.0426,19.6916,18.2250,17.4720,17.0230,3.85
26.4383,21.9995,19.7866,18.2676,17.4575,17.0568,3.95
25.5077,22.0779,19.7791,18.2990,17.5167,17.1028,4.05
