u,g,r,i,z,y,time
22.7068,21.8920,22.2090,22.6494,23.0233,23.3127,0.05
23.2925,21.5296,21.7349,22.1689,22.5855,22.8878,0.15
23.8711,21.4933,21.5014,21.8904,22.3314,22.6992,0.25
24.1329,21.6318,21.3928,21.7603,22.1860,22.5922,0.35
24.3020,21.8798,21.3654,21.7252,22.1288,22.5676,0.45
24.5440,22.1382,21.3801,21.7266,22.1168,22.5726,0.55
24.7021,22.3835,21.4078,21.6997,22.0785,22.5453,0.65
24.8743,22.5854,21.4621,21.6381,21.9777,22.4683,0.75
24.9743,22.7555,21.5255,21.6027,21.8854,22.3573,0.85
25.0874,22.8967,21.6063,21.5723,21.8049,22.2055,0.95
25.2074,23.0240,21.7126,21.5808,21.7337,22.0690,1.05
25.2921,23.1262,21.8126,21.6098,21.7215,21.9647,1.15
25.3411,23.2365,21.9177,21.6551,21.7280,21.9057,1.25
25.4357,23.3276,22.0197,21.7142,21.7522,21.8788,1.35
25.5243,23.4151,22.1108,21.7836,21.8164,21.9003,1.45
25.5890,23.5004,22.1993,21.8631,21.8705,21.9295,1.55
25.6543,23.5625,22.2815,21.9415,21.9335,22.0045,1.65
25.6537,23.6511,22.3641,22.0437,22.0124,22.0839,1.75
25.7270,23.7054,22.4218,22.1289,22.1070,22.1605,1.85
25.8064,23.7772,22.4915,22.2131,22.1844,22.2557,1.95
25.8416,23.8282,22.5511,22.2972,22.2679,22.3555,2.05
25.9072,23.9020,22.6098,22.3739,22.3547,22.4548,2.15
25.9278,23.9318,22.6712,22.4481,22.4408,22.5458,2.25
25.9829,24.0056,22.7285,22.4995,22.5132,22.6366,2.35
26.0307,24.0745,22.7824,22.5723,22.6088,22.7248,2.45
26.0953,24.0955,22.8315,22.6377,22.6912,22.8046,2.55
26.1108,24.1573,22.8787,22.6784,22.7685,22.8866,2.65
26.1648,24.2181,22.9396,22.7417,22.8473,22.9749,2.75
26.2504,24.2483,22.9782,22.7804,22.8858,23.0232,2.85
26.2281,24.3238,23.0318,22.8342,22.9510,23.0882,2.95
26.3482,24.3512,23.0998,22.8906,23.0129,23.1351,3.05
26.3120,24.4121,23.1339,22.9405,23.0590,23.2181,3.15
26.4284,24.4547,23.1730,22.9893,23.1114,23.2669,3.25
26.4658,24.4964,23.2273,23.0294,23.1846,23.3271,3.35
26.4699,24.5459,23.2749,23.0743,23.2359,23.3994,3.45
26.5046,24.5839,23.3187,23.1283,23.2634,23.4387,3.55
