,cosmodc2_hp,cosmodc2_id,dec,flux_g,flux_g_noMW,flux_i,flux_i_noMW,flux_r,flux_r_noMW,flux_u,flux_u_noMW,flux_y,flux_y_noMW,flux_z,flux_z_noMW,host_galaxy,id,id_truth_type,is_pointsource,is_variable,mag_r,ra_x,redshift,truth_type,HPX_2_17,ra_y,decl,diaObjectid,rPSFluxMax,diff_ra,diff_dec
205,-1,-1,-36.3003809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875294602,MS_9813_571,MS_9813_571_3,1,1,,59.3626156,0.448573,3,144768285559,59.3626258,-36.3003751,1650578059524310547,3069.645541,-0.03672000001984088,-0.020880000013789868
206,-1,-1,-36.435574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875300526,MS_9813_544,MS_9813_544_3,1,1,,59.3462671,0.440084,3,144768066136,59.346267,-36.4355803,1651000271989381434,4259.5203035,0.00036000000420699507,0.022679999983665766
207,-1,-1,-36.435574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875300526,MS_9813_544,MS_9813_544_3,1,1,,59.3462671,0.440084,3,144768066136,59.346267,-36.4355803,1650516486873157124,4259.5203035,0.00036000000420699507,0.022679999983665766
208,-1,-1,-36.3311544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937616418,MS_9685_160,MS_9685_160_3,1,1,,59.9637941,0.3093,3,144773441194,59.9638354,-36.3309501,1651044252454488189,-1010.7133798,-0.14867999999808035,-0.735480000000166
209,-1,-1,-36.3311544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937616418,MS_9685_160,MS_9685_160_3,1,1,,59.9637941,0.3093,3,144773441194,59.9637668,-36.3311335,1651044252454489225,5165.9092668,0.09827999999743042,-0.07524000000955766
210,-1,-1,-36.4716081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937875514,MS_9685_700,MS_9685_700_3,1,1,,59.8749421,0.492725,3,144773354488,59.8751044,-36.4717381,1650991475896354445,-1287.1975166,-0.5842799999982162,0.4680000000206519
211,-1,-1,-36.4719714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937875480,MS_9685_686,MS_9685_686_3,1,1,,59.8777774,0.492725,3,144773355138,59.8777812,-36.47197,1650991475896356312,2328.2455843,-0.013680000006388582,-0.005040000007738854
212,-1,-1,-36.2716335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937874047,MS_9685_679,MS_9685_679_3,1,1,,59.736617,0.495911,3,144779046581,59.7365155,-36.2717636,1651053048547511409,,0.36539999999831707,0.46835999999927935
213,-1,-1,-36.2924392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937804918,MS_9685_530,MS_9685_530_3,1,1,,59.8305944,0.443739,3,144779060013,59.8305912,-36.2924385,1651053048547511967,1961.1296993,0.01152000000672615,-0.0025199999782898885
214,-1,-1,-36.4573263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939447636,MS_9685_3819,MS_9685_3819_3,1,1,,59.837677,0.939475,3,144773361092,59.8379203,-36.4573967,1650991475896355724,,-0.8758800000038036,0.25343999999449807
215,-1,-1,-36.3084187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938491471,MS_9685_1934,MS_9685_1934_3,1,1,,59.7208852,0.71883,3,144779032913,59.7208884,-36.3084193,1651053048547511950,1157.0801922,-0.01152000000672615,0.002159999999662432
216,-1,-1,-36.4141902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938805294,MS_9685_2762,MS_9685_2762_3,1,1,,59.9575255,0.810138,3,144773328434,59.9577147,-36.414206,1650982679803334343,,-0.6811199999788187,0.05687999999963722
217,-1,-1,-36.5201031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938360836,MS_9685_1779,MS_9685_1779_3,1,1,,59.9443284,0.685005,3,144773234557,59.9443219,-36.5200994,1650982679803332892,955.1518892,0.023400000017659295,-0.013320000002181587
218,-1,-1,-36.2556337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938494123,MS_9685_1923,MS_9685_1923_3,1,1,,59.9860367,0.706954,3,144773647467,59.9860451,-36.2556373,1651044252454487257,709.0815339,-0.030239999995274047,0.012959999997974592
219,-1,-1,-36.2611782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937937114,MS_9685_878,MS_9685_878_3,1,1,,59.7081464,0.523403,3,144779135600,59.7081182,-36.2611598,1651053048547508277,,0.1015199999841343,-0.06624000000670094
220,-1,-1,-36.3330391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8985,hl_ms_8985,hl_ms_8985_3,1,1,,59.5314638,0.562544,3,144767952456,59.5314346,-36.3330139,1651000271989382601,,0.10512000000062471,-0.09072000001140168
221,-1,-1,-36.3071034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938820190,MS_9685_2530,MS_9685_2530_3,1,1,,59.9091155,0.780637,3,144773461419,59.9091494,-36.307066,1651044252454486863,605.1189858,-0.12203999999371717,-0.1346400000130643
222,-1,-1,-36.3027841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938820199,MS_9685_2534,MS_9685_2534_3,1,1,,59.9141113,0.780637,3,144773461501,59.9140951,-36.3027973,1651044252454488651,,0.0583200000164652,0.04752000001815304
223,-1,-1,-36.4040811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876504609,MS_9813_2789,MS_9813_2789_3,1,1,,59.7038858,0.833674,3,144767810080,59.7037228,-36.4044903,1650991475896353675,-1174.2918255,0.5868000000020857,1.4731199999999944
224,-1,-1,-36.4040811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876504609,MS_9813_2789,MS_9813_2789_3,1,1,,59.7038858,0.833674,3,144767810080,59.7039599,-36.4045078,1650991475896354706,1290.6477445,-0.26675999999667965,1.536119999994412
225,-1,-1,-36.4040811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876504609,MS_9813_2789,MS_9813_2789_3,1,1,,59.7038858,0.833674,3,144767810080,59.70385,-36.4044302,1650991475896353111,497.3924908,0.12887999999691147,1.2567600000039647
226,-1,-1,-36.2628145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876519974,MS_9813_2704,MS_9813_2704_3,1,1,,59.4330555,0.837845,3,144768300361,59.4330734,-36.2627994,1651061844640534422,,-0.06443999998566596,-0.054359999995767794
227,-1,-1,-36.2628145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876519974,MS_9813_2704,MS_9813_2704_3,1,1,,59.4330555,0.837845,3,144768300361,59.4330734,-36.2627994,1650578059524311677,,-0.06443999998566596,-0.054359999995767794
228,-1,-1,-36.4380978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876322601,MS_9813_2846,MS_9813_2846_3,1,1,,59.6207213,0.822327,3,144767814632,59.6206695,-36.438665,1650991475896353421,,0.18648000000496268,2.0419199999963666
229,-1,-1,-36.4314528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876503226,MS_9813_2970,MS_9813_2970_3,1,1,,59.4653675,0.843142,3,144767880669,59.4653213,-36.431429,1651000271989378280,,0.1663199999995868,-0.08568000000366283
230,-1,-1,-36.3234642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875436420,MS_9813_876,MS_9813_876_3,1,1,,59.5499055,0.534009,3,144767955232,59.5499064,-36.3234618,1651061844640532849,1630.8915632,-0.0032399999867038787,-0.008639999998649728
231,-1,-1,-36.3221551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875515493,MS_9813_901,MS_9813_901_3,1,1,,59.6253112,0.539092,3,144767936469,59.625331,-36.322159,1651053048547510931,1444.5892718,-0.07128000001443979,0.014039999985016038
232,-1,-1,-36.3758546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875367756,MS_9813_743,MS_9813_743_3,1,1,,59.4272845,0.489614,3,144768244153,59.427296,-36.3758417,1651000271989381118,1631.8882944,-0.0413999999977932,-0.04643999997995252
233,-1,-1,-36.3758546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875367756,MS_9813_743,MS_9813_743_3,1,1,,59.4272845,0.489614,3,144768244153,59.427296,-36.3758417,1650516486873156889,1631.8882944,-0.0413999999977932,-0.04643999997995252
234,-1,-1,-36.4159821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875523107,MS_9813_1015,MS_9813_1015_3,1,1,,59.4697178,0.54963,3,144767884231,59.4697151,-36.4159731,1651000271989380003,2299.8097766,0.009719999985691175,-0.03239999999493648
235,-1,-1,-36.4159821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875523107,MS_9813_1015,MS_9813_1015_3,1,1,,59.4697178,0.54963,3,144767884231,59.4698451,-36.4160746,1651000271989380349,1123.2701679,-0.4582800000093812,0.3330000000033806
236,-1,-1,-36.5155657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875635477,MS_9813_1244,MS_9813_1244_3,1,1,,59.6071161,0.607443,3,144767740270,59.6071021,-36.5155813,1651000271989379674,1957.0833812,0.050400000000649925,0.05615999999122323
237,-1,-1,-36.5063605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876152284,MS_9813_2135,MS_9813_2135_3,1,1,,59.6328319,0.754917,3,144767742202,59.6328466,-36.5063716,1650991475896356213,,-0.05292000000451935,0.03996000000654476
238,-1,-1,-36.4893392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876147003,MS_9813_2205,MS_9813_2205_3,1,1,,59.6131263,0.75343,3,144767766559,59.6131068,-36.4893426,1651000271989375656,811.6823344,0.07020000000181881,0.012239999989560602
239,-1,-1,-36.4929432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044172,MS_9813_67,MS_9813_67_3,1,1,,59.4384636,0.222209,3,144767679141,59.438423,-36.4929258,1651000271989376880,12604.557157,0.14615999999421092,-0.06263999999021053
240,-1,-1,-36.4929432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044172,MS_9813_67,MS_9813_67_3,1,1,,59.4384636,0.222209,3,144767679141,59.4384931,-36.4931515,1651000271989380127,,-0.1062000000132457,0.7498800000149686
241,-1,-1,-36.4929432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044172,MS_9813_67,MS_9813_67_3,1,1,,59.4384636,0.222209,3,144767679141,59.4382394,-36.49312,1651000271989380377,-1326.6626611,0.8071199999932333,0.6364799999943216
242,-1,-1,-36.4929432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044172,MS_9813_67,MS_9813_67_3,1,1,,59.4384636,0.222209,3,144767679141,59.4382394,-36.49312,1650516486873156509,-1326.6626611,0.8071199999932333,0.6364799999943216
243,-1,-1,-36.4929432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044172,MS_9813_67,MS_9813_67_3,1,1,,59.4384636,0.222209,3,144767679141,59.4384931,-36.4931515,1650516486873156397,,-0.1062000000132457,0.7498800000149686
244,-1,-1,-36.4929432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875044172,MS_9813_67,MS_9813_67_3,1,1,,59.4384636,0.222209,3,144767679141,59.438423,-36.4929258,1650516486873154650,12604.557157,0.14615999999421092,-0.06263999999021053
245,-1,-1,-36.5186181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875112441,MS_9813_189,MS_9813_189_3,1,1,,59.7809576,0.308795,3,144762169645,59.7809593,-36.5186282,1650991475896354552,5915.5338957,-0.006119999994780301,0.036360000015633887
246,-1,-1,-36.5186181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875112441,MS_9813_189,MS_9813_189_3,1,1,,59.7809576,0.308795,3,144762169645,59.7807869,-36.5185795,1650991475896354456,-967.8502868,0.6145199999934903,-0.13895999998680963
247,-1,-1,-36.4346616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875188437,MS_9813_426,MS_9813_426_3,1,1,,59.5288745,0.401028,3,144767869335,59.5288743,-36.4346688,1651000271989376900,4352.6721994,0.0007200000084139901,0.025919999995949183
248,-1,-1,-36.5184597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875083175,MS_9813_182,MS_9813_182_3,1,1,,59.5682928,0.296502,3,144767751153,59.5680902,-36.5185587,1651000271989378848,,0.7293600000053857,0.35639999999546035
249,-1,-1,-36.5184597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875083175,MS_9813_182,MS_9813_182_3,1,1,,59.5682928,0.296502,3,144767751153,59.5682871,-36.5184812,1651000271989378028,,0.020520000009582873,0.07739999998364056
250,-1,-1,-36.5198368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875629080,MS_9813_1299,MS_9813_1299_3,1,1,,59.5965026,0.612014,3,144767740434,59.5964816,-36.5198452,1651000271989377849,,0.07560000001376466,0.030239999995274047
251,-1,-1,-36.4830426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875740678,MS_9813_1549,MS_9813_1549_3,1,1,,59.3967556,0.649329,3,144767705402,59.3967502,-36.4830222,1651000271989379098,1651.2038436,0.019439999996961888,-0.07343999998852269
252,-1,-1,-36.4830426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875740678,MS_9813_1549,MS_9813_1549_3,1,1,,59.3967556,0.649329,3,144767705402,59.3967502,-36.4830222,1650516486873155882,1651.2038436,0.019439999996961888,-0.07343999998852269
253,-1,-1,-36.3779317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875735921,MS_9813_1457,MS_9813_1457_3,1,1,,59.5104466,0.650605,3,144767900237,59.5104299,-36.3777399,1651000271989378560,,0.06012000001192064,-0.6904799999858824
254,-1,-1,-36.4394237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21688,hl_ms_21688,hl_ms_21688_3,1,1,,59.4664655,0.79832,3,144767879094,59.466469,-36.4394192,1651000271989375801,1428.1236222,-0.012599999993767597,-0.01619999998467847
255,-1,-1,-36.6171514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939449981,MS_9685_4153,MS_9685_4153_3,1,1,,60.0575365,0.951318,3,144772850142,60.0575325,-36.6171494,1650921107152175930,-5215.0467882,0.014399999989223033,-0.0071999999818217475
256,-1,-1,-36.6875562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57622,hl_ms_57622,hl_ms_57622_3,1,1,,59.9530624,1.16686,3,144761668635,59.9529343,-36.6873924,1650921107152181142,,0.46115999999187807,-0.5896800000101621
257,-1,-1,-36.6875562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57622,hl_ms_57622,hl_ms_57622_3,1,1,,59.9530624,1.16686,3,144761668635,59.953252,-36.6872017,1650921107152178716,,-0.6825599999956466,-1.2762000000009266
258,-1,-1,-36.5348004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938360162,MS_9685_1659,MS_9685_1659_3,1,1,,60.0822675,0.669767,3,144772925319,60.0822099,-36.534792,1650982679803333389,1261.9911268,0.207359999993173,-0.030239999995274047
259,-1,-1,-36.5757382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937582509,MS_9685_127,MS_9685_127_3,1,1,,59.9293062,0.296373,3,144773221370,59.9293121,-36.5757428,1650921107152181462,3172.7057256,-0.021239999992417324,0.016559999988885465
260,-1,-1,-36.9045579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875867145,MS_9813_1749,MS_9813_1749_3,1,1,,59.9393897,0.686116,3,144761437365,59.9393936,-36.9045443,1650859534501023887,1572.3967006,-0.014040000010595577,-0.04896000000940148
261,-1,-1,-36.5855681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875368641,MS_9813_757,MS_9813_757_3,1,1,,59.8486956,0.49043,3,144762063211,59.8486897,-36.5855595,1650929903245202680,1870.3973094,0.021239999992417324,-0.030960000003688037
262,-1,-1,-36.5618553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875367321,MS_9813_645,MS_9813_645_3,1,1,,59.8483584,0.477181,3,144762070465,59.8483465,-36.5618658,1650929903245197700,2287.8517348,0.04284000001462118,0.03780000000688233
263,-1,-1,-37.0506107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875365097,MS_9813_750,MS_9813_750_3,1,1,,59.869582,0.482857,3,144761226697,59.8696049,-37.0505994,1650806757942887768,1929.5160527,-0.08243999999137941,-0.04067999998937921
264,-1,-1,-36.7803149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875062506,MS_9813_106,MS_9813_106_3,1,1,,59.9526205,0.250421,3,144761619504,59.9523428,-36.7804569,1650859534501022253,,0.9997200000185558,0.511199999988321
265,-1,-1,-36.7803149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875062506,MS_9813_106,MS_9813_106_3,1,1,,59.9526205,0.250421,3,144761619504,59.9526369,-36.7803214,1650859534501020169,8990.5058246,-0.05903999999929965,0.023399999992079756
266,-1,-1,-36.8637367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875630070,MS_9813_1152,MS_9813_1152_3,1,1,,60.1471872,0.594369,3,144760076921,60.1471251,-36.8639805,1650859534501020435,513.7617867,0.22356000000343101,0.877679999999259
267,-1,-1,-36.7503383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875630347,MS_9813_1144,MS_9813_1144_3,1,1,,60.0340152,0.594979,3,144761543224,60.0340166,-36.7503553,1650921107152181657,,-0.005040000007738854,0.061199999998962085
268,-1,-1,-36.9560676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875370189,MS_9813_714,MS_9813_714_3,1,1,,60.154454,0.483998,3,144759962083,60.1544373,-36.956054,1650859534501022821,3079.5104436,0.06012000001192064,-0.048959999983821945
269,-1,-1,-37.0259111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875620315,MS_9813_1133,MS_9813_1133_3,1,1,,59.8591712,0.594763,3,144761232079,59.8591466,-37.0258986,1650806757942886882,1389.773527,0.08855999998615971,-0.045000000014283614
270,-1,-1,-36.7890548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875427840,MS_9813_802,MS_9813_802_3,1,1,,59.844543,0.51527,3,144761591655,59.8445629,-36.7890777,1650868330594042820,,-0.07163999999306725,0.08243999999137941
271,-1,-1,-36.82386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875528939,MS_9813_1117,MS_9813_1117_3,1,1,,60.0995183,0.563753,3,144760106845,60.0995953,-36.8237718,1650859534501022833,1336.9136021,-0.2771999999907848,-0.3175200000015366
272,-1,-1,-36.82386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875528939,MS_9813_1117,MS_9813_1117_3,1,1,,60.0995183,0.563753,3,144760106845,60.099457,-36.8238415,1650859534501022843,1949.2973587,0.2206799999953546,-0.06660000001090793
273,-1,-1,-36.7677358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875531833,MS_9813_1099,MS_9813_1099_3,1,1,,60.071126,0.563846,3,144761519238,60.0711061,-36.7677336,1650921107152179773,968.4879714,0.07163999999306725,-0.007919999990235738
274,-1,-1,-36.9155839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876327061,MS_9813_2814,MS_9813_2814_3,1,1,,59.8572734,0.820131,3,144761288226,59.8572556,-36.9155936,1650868330594044605,1310.4099314,0.06407999998145897,0.034919999998805906
275,-1,-1,-36.6673836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876004279,MS_9813_1895,MS_9813_1895_3,1,1,,59.904635,0.704451,3,144761666918,59.9045406,-36.667143,1650921107152177960,,0.3398400000065749,-0.8661599999925329
276,-1,-1,-36.9347935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875996618,MS_9813_2023,MS_9813_2023_3,1,1,,59.9082137,0.72792,3,144761432832,59.9082013,-36.9348066,1650859534501024237,963.0351756,0.04463999998449708,0.047160000013946046
277,-1,-1,-36.6527907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875622686,MS_9813_1252,MS_9813_1252_3,1,1,,59.9532958,0.605257,3,144761674521,59.9532828,-36.6527855,1650921107152176863,,0.04680000000973905,-0.018719999988547897
278,-1,-1,-36.9532794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875868879,MS_9813_1595,MS_9813_1595_3,1,1,,59.9758714,0.66069,3,144760028003,59.9758556,-36.9532768,1650859534501022752,1409.1320549,0.05687999999963722,-0.009360000007063718
279,-1,-1,-37.0024425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875864683,MS_9813_1567,MS_9813_1567_3,1,1,,59.8276241,0.668545,3,144761259478,59.8276398,-37.002488,1650806757942886883,980.7361315,-0.056519999995430226,0.16379999999571737
280,-1,-1,-36.6956558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875874437,MS_9813_1615,MS_9813_1615_3,1,1,,59.9274258,0.66779,3,144761657266,59.9274295,-36.6956637,1650921107152177404,1111.4825401,-0.013320000002181587,0.02843999999981861
281,-1,-1,-36.8330238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875624484,MS_9813_1294,MS_9813_1294_3,1,1,,60.0065928,0.610887,3,144761498855,60.0066139,-36.8330282,1650859534501023049,,-0.07595999999239211,0.015840000006051014
282,-1,-1,-36.8549853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875745649,MS_9813_1236,MS_9813_1236_3,1,1,,59.7902338,0.619633,3,144761409929,59.7902329,-36.8550438,1650868330594043908,921.3101577,0.003240000012283417,0.21059999997987688
283,-1,-1,-36.749548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001821,MS_9813_2,MS_9813_2_3,1,1,,59.8746013,0.0798544,3,144761608529,59.8746006,-36.7495527,1650929903245197331,58653.1721755,0.002520000003869427,0.016920000018672
284,-1,-1,-36.749548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001821,MS_9813_2,MS_9813_2_3,1,1,,59.8746013,0.0798544,3,144761608529,59.8745224,-36.7492738,1650929903245199562,,0.28404000001955865,-0.9871199999992086
285,-1,-1,-36.749548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001821,MS_9813_2,MS_9813_2_3,1,1,,59.8746013,0.0798544,3,144761608529,59.8746087,-36.7495686,1650929903245203007,,-0.026640000004363174,0.07416000002251621
286,-1,-1,-36.749548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001821,MS_9813_2,MS_9813_2_3,1,1,,59.8746013,0.0798544,3,144761608529,59.8744481,-36.7496622,1650929903245200813,,0.5515199999990728,0.4111200000210147
287,-1,-1,-36.7732773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875062505,MS_9813_126,MS_9813_126_3,1,1,,59.9482021,0.250421,3,144761620064,59.9483664,-36.7731019,1650921107152179505,,-0.591479999980038,-0.6314399999865827
288,-1,-1,-36.7732773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875062505,MS_9813_126,MS_9813_126_3,1,1,,59.9482021,0.250421,3,144761620064,59.9482919,-36.7732608,1650921107152178189,284.0637749,-0.3232799999921099,-0.05939999997792711
289,-1,-1,-36.5659736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876309085,MS_9813_2595,MS_9813_2595_3,1,1,,59.811713,0.819373,3,144762060756,59.8117061,-36.5659324,1650929903245200899,,0.024839999983328198,-0.14831999999387335
290,-1,-1,-36.8080328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876310839,MS_9813_2558,MS_9813_2558_3,1,1,,59.8448133,0.800666,3,144761568907,59.8447819,-36.8080189,1650868330594045990,,0.11303999999086045,-0.05003999999644293
291,-1,-1,-36.7714738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876315256,MS_9813_2504,MS_9813_2504_3,1,1,,59.800115,0.798532,3,144761600429,59.8001181,-36.7713952,1650929903245199136,,-0.011160000002519155,-0.28296000000693766
292,-1,-1,-36.7536889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876143356,MS_9813_2121,MS_9813_2121_3,1,1,,59.9371724,0.749016,3,144761622447,59.9371487,-36.7536875,1650921107152175891,871.6446726,0.08531999999945583,-0.005040000007738854
293,-1,-1,-36.7197678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876933143,MS_9813_3457,MS_9813_3457_3,1,1,,59.9560432,0.917729,3,144761632601,59.9560399,-36.7197629,1650921107152178943,,0.011880000010933145,-0.01764000000150645
